0 64.84656 103.6678 126.3108 156.3945 118.8274 118.8602 154.9849 180.0155 176.1252 186.7787
64.84656 0 166.5977 188.0068 162.7666 179.4838 177.5845 211.2348 226.1608 221.892 226.9641
103.6678 166.5977 0 24.17036 169.3109 21.52435 29.84915 64.28227 110.0132 107.8466 128.7294
126.3108 188.0068 24.17036 0 172.0737 10.82641 20.73336 43.33088 93.63916 92.19949 114.9992
156.3945 162.7666 169.3109 172.0737 0 161.7214 151.3849 157.5638 129.6673 125.8457 112.6219
118.8274 179.4838 21.52435 10.82641 161.7214 0 11.19129 42.79152 89.50988 87.6221 109.4562
118.8602 177.5845 29.84915 20.73336 151.3849 11.19129 0 37.5175 80.17089 78.00361 99.19042
154.9849 211.2348 64.28227 43.33088 157.5638 42.79152 37.5175 0 53.15108 52.74045 77.03989
180.0155 226.1608 110.0132 93.63916 129.6673 89.50988 80.17089 53.15108 0 4.426571 25.42825
176.1252 221.892 107.8466 92.19949 125.8457 87.6221 78.00361 52.74045 4.426571 0 24.53311
186.7787 226.9641 128.7294 114.9992 112.6219 109.4562 99.19042 77.03989 25.42825 24.53311 0
