0 118.8974 118.284 79.17971 71.32365 185.9189 184.3906 185.9196 126.0503 106.2163 136.0767 114.7954 184.9245 184.9353 151.6901 180.2905
118.8974 0 4.5 162.9139 151.0669 106.571 112.3128 126.6015 154.0189 157.2447 136.2252 148.648 133.4166 139.4434 155.7691 163.1778
118.284 4.5 0 160.2933 148.4417 102.6938 108.2394 122.3128 150.0587 153.7545 131.9295 144.8429 129.0358 135.0138 151.4406 158.6859
79.17971 162.9139 160.2933 0 11.85171 184.5009 178.3068 170.8063 71.24583 42.4873 97.50202 60.90836 164.8269 160.8307 104.2198 138.7307
71.32365 151.0669 148.4417 11.85171 0 174.7376 168.9324 162.3332 67.81718 40.69366 91.22941 56.75864 156.9017 153.393 99.92453 133.8374
185.9189 106.571 102.6938 184.5009 174.7376 0 11.51129 32.37127 132.6778 154.2791 100.4328 135.7431 44.12902 53.44289 111.1835 94.35754
184.3906 112.3128 108.2394 178.3068 168.9324 11.51129 0 20.91252 123.803 146.4822 91.24546 127.5198 32.62159 41.93161 100.9591 83.0011
185.9196 126.6015 122.3128 170.8063 162.3332 32.37127 20.91252 0 110.9178 135.8393 78.17734 116.144 11.93664 21.30517 84.84173 63.27814
126.0503 154.0189 150.0587 71.24583 67.81718 132.6778 123.803 110.9178 0 29.1138 32.77923 11.49738 102.3701 96.36623 33.25706 68.08412
106.2163 157.2447 153.7545 42.4873 40.69366 154.2791 146.4822 135.8393 29.1138 0 58.6783 20.11221 128.3418 123.1632 62.35988 97.15465
136.0767 136.2252 131.9295 97.50202 91.22941 100.4328 91.24546 78.17734 32.77923 58.6783 0 38.60064 69.93145 64.48884 19.86665 44.55194
114.7954 148.648 144.8429 60.90836 56.75864 135.7431 127.5198 116.144 11.49738 20.11221 38.60064 0 108.3954 103.0886 43.36153 77.83337
184.9245 133.4166 129.0358 164.8269 156.9017 44.12902 32.62159 11.93664 102.3701 128.3418 69.93145 108.3954 0 9.370462 74.72617 51.49613
184.9353 139.4434 135.0138 160.8307 153.393 53.44289 41.93161 21.30517 96.36623 123.1632 64.48884 103.0886 9.370462 0 67.36818 42.36703
151.6901 155.7691 151.4406 104.2198 99.92453 111.1835 100.9591 84.84173 33.25706 62.35988 19.86665 43.36153 74.72617 67.36818 0 34.85168
180.2905 163.1778 158.6859 138.7307 133.8374 94.35754 83.0011 63.27814 68.08412 97.15465 44.55194 77.83337 51.49613 42.36703 34.85168 0
