0 57.88186 122.1866 165.5695 148.3576 125.4903 137.5635 171.5599 181.2727 189.6502 194.3498 191.5287
57.88186 0 179.3677 183.6455 203.7194 180.7933 193.2382 223.7948 229.2663 234.6205 236.7333 232.5729
122.1866 179.3677 0 169.3831 33.84846 21.59155 23.84881 67.99208 93.10124 110.4958 122.8281 125.1697
165.5695 183.6455 169.3831 0 160.3364 150.4408 158.4427 147.0929 126.0094 114.6345 104.877 97.07688
148.3576 203.7194 33.84846 160.3364 0 22.93516 11.12598 35.02933 62.94876 81.70737 95.37036 99.09046
125.4903 180.7933 21.59155 150.4408 22.93516 0 12.77585 51.15945 73.21794 89.84518 101.7297 103.8102
137.5635 193.2382 23.84881 158.4427 11.12598 12.77585 0 44.14462 69.94651 87.95267 100.9301 103.944
171.5599 223.7948 67.99208 147.0929 35.02933 51.15945 44.14462 0 30.47689 49.94427 64.58041 69.75196
181.2727 229.2663 93.10124 126.0094 62.94876 73.21794 69.94651 30.47689 0 19.46779 34.1814 39.81164
189.6502 234.6205 110.4958 114.6345 81.70737 89.84518 87.95267 49.94427 19.46779 0 14.8956 21.41826
194.3498 236.7333 122.8281 104.877 95.37036 101.7297 100.9301 64.58041 34.1814 14.8956 0 7.920874
191.5287 232.5729 125.1697 97.07688 99.09046 103.8102 103.944 69.75196 39.81164 21.41826 7.920874 0
