0 28.22662 50.47808 48.60205 35.80919 49.51427 41.34611 74.82618 71.41055 35.97978 31.5453 28.58407 37.82518 57.58462 97.13159 57.3959 61.88008 51.03801 64.47383 90.41516 91.26796 97.57089 135.2733 145.5653 154.5879 128.4302 166.312 167.7776 176.8372 181.4157 162.3583 202.7207 164.7702 181.456 208.7153 184.4049 215.4186 187.5271 196.2645 228.2347 205.9604 211.4373 216.7585 231.0821 217.9812 229.8058 231.0653 238.9751
28.22662 0 23.11332 20.84074 53.73958 21.40474 37.535 46.59966 43.27948 42.98091 46.37069 31.00535 35.83326 35.82257 71.02723 71.99336 77.03025 58.10738 42.8203 97.27422 107.7684 112.2103 109.1101 152.5293 129.3874 136.6235 141.4799 143.4501 152.2385 157.6682 169.5398 180.0013 166.3857 185.5103 205.7389 187.6186 194.8331 182.27 184.9425 209.8818 195.0245 200.7369 206.7456 218.5808 207.727 224.3062 226.0334 233.5275
50.47808 23.11332 0 3.010399 76.18399 5.385165 54.13134 26.44012 25.05619 63.30601 68.4854 51.47815 53.66796 36.68787 57.96895 93.10746 98.18407 77.19537 41.89511 114.4037 128.8303 132.5162 94.46401 168.4932 116.098 153.522 128.5925 131.3304 139.5587 146.1979 185.3969 169.6744 178.8311 199.2749 214.3725 200.8176 187.0453 189.4706 186.9542 204.4991 197.233 203.0772 209.6187 219.0428 210.3735 230.7661 232.8476 239.934
48.60205 20.84074 3.010399 0 73.5122 3.010399 51.1276 27.20924 25.20516 60.41057 65.76141 48.61648 50.68592 34.14034 57.36411 90.24169 95.3188 74.22643 39.5634 111.3933 125.9447 129.578 94.28165 165.4941 115.7217 150.5127 128.1686 130.7869 139.1151 145.572 182.4008 168.9012 175.9359 196.3342 211.6874 197.8973 185.9345 186.8702 184.7638 203.0969 195.031 200.8666 207.3646 217.0148 208.1395 228.2336 230.2902 237.4082
35.80919 53.73958 76.18399 73.5122 0 73.10712 33.96652 94.94937 90.13372 18.87401 8.207382 26.73278 31.06106 64.6038 106.2076 21.80513 26.10409 23.45627 69.59745 57.45629 55.70825 61.76721 142.2727 111.2856 158.239 93.81957 168.6533 168.8818 178.2984 180.8089 127.8341 199.4076 133.2441 148.2399 179.9469 151.6262 207.82 161.0941 175.9806 216.6988 185.0163 190.1153 194.5712 211.506 196.0382 202.9195 203.7477 211.9313
49.51427 21.40474 5.385165 3.010399 73.10712 0 49.55468 25.59062 23.10005 59.41832 65.24761 47.75982 49.30771 31.32092 54.69264 89.31965 94.39515 72.90147 36.63059 109.6287 124.941 128.3753 91.81073 163.4994 113.1362 148.6607 125.5557 128.1147 136.4902 142.8595 180.3802 166.1235 173.5441 194.0612 208.9874 195.5659 183.0375 184.0955 181.7953 200.1283 192.0656 197.9035 204.4138 214.0169 205.1828 225.4107 227.4841 234.5811
41.34611 37.535 54.13134 51.1276 33.96652 49.55468 0 66.24283 60.86809 15.13734 26.38631 13.00767 3.738919 31.74318 72.6022 42.56677 47.44937 23.92217 35.9799 60.44854 76.93479 79.4362 108.314 115.262 124.4385 99.73701 135.0527 135.4992 144.8786 147.8574 132.257 167.3417 129.0648 147.9817 169.9072 150.1356 177.5708 147.5422 154.9209 188.661 164.6339 170.1284 175.5208 189.7517 176.7167 189.814 191.2752 199.0208
74.82618 46.59966 26.44012 27.20924 94.94937 25.59062 66.24283 0 5.672081 78.96695 86.80167 68.39795 67.21704 37.48973 35.70735 108.4955 113.4771 90.11828 38.40052 122.6643 143.171 145.3287 69.44115 173.5932 91.61799 160.3087 104.2248 107.428 115.2158 122.5726 190.0418 146.6192 178.8941 200.7509 209.0815 201.5046 165.7138 182.8758 174.6744 184.963 184.9992 190.8977 197.9108 204.7476 198.4169 222.7287 225.1912 231.7339
71.41055 43.27948 25.05619 25.20516 90.13372 23.10005 60.86809 5.672081 0 73.83574 81.95738 63.48474 61.9525 31.82314 33.93526 103.2323 108.1941 84.7019 32.79775 117.0067 137.764 139.8192 69.48223 167.9411 91.30192 154.637 103.851 106.7866 114.8363 121.7987 184.4029 145.5872 173.4432 195.2329 204.0997 196.0292 163.9868 178.019 170.6446 182.649 180.9733 186.8684 193.8061 201.1364 194.3559 218.0869 220.501 227.1202
35.97978 42.98091 63.30601 60.41057 18.87401 59.41832 15.13734 78.96695 73.83574 0 11.70739 12.00292 12.51955 46.38836 87.65029 29.92632 34.99574 15.79933 51.00896 55.81498 65.53811 69.38544 123.4442 111.3884 139.3836 94.82045 149.8567 150.1608 159.5656 162.257 128.3516 181.2372 128.9859 146.264 172.796 148.9859 190.4797 151.9916 163.073 200.4189 172.4804 177.7961 182.7446 198.3404 184.0765 194.2216 195.3882 203.3643
31.5453 46.37069 68.4854 65.76141 8.207382 65.24761 26.38631 86.80167 81.95738 11.70739 0 18.52701 23.25941 56.52654 98.2216 26.53771 31.36922 21.25147 61.65914 59.14302 61.85467 67.16998 134.5217 114.0632 150.8244 96.88782 161.4004 161.7698 171.1656 173.9342 130.8291 192.9429 134.2553 150.2584 179.7447 153.3714 202.0546 159.9498 172.9286 211.6829 182.1701 187.3877 192.1048 208.3378 193.5026 202.0155 203.0055 211.0975
28.58407 31.00535 51.47815 48.61648 26.73278 47.75982 13.00767 68.39795 63.48474 12.00292 18.52701 0 9.340771 38.62642 80.49412 41.62932 46.70594 27.26032 44.2764 66.98678 77.37086 81.37499 117.4304 122.5224 134.6487 106.2121 145.6408 146.392 155.7046 159.1548 139.5206 179.1783 138.7344 156.7169 181.1022 159.219 190.0452 159.3436 167.7476 201.5079 177.411 182.8737 188.1755 202.6549 189.4017 201.6358 202.9877 210.8248
37.82518 35.83326 53.66796 50.68592 31.06106 49.30771 3.738919 67.21704 61.9525 12.51955 23.25941 9.340771 0 33.87108 75.19711 41.28256 46.26043 23.6035 38.56229 61.55038 76.2168 79.16105 111.2689 116.7 127.6715 100.9022 138.3781 138.8946 148.2608 151.3443 133.7096 170.9409 131.3284 149.9319 172.7366 152.2053 181.2781 150.6042 158.4507 192.3999 168.1357 173.613 178.9588 193.3297 180.1701 192.8892 194.3071 202.0897
57.58462 35.82257 36.68787 34.14034 64.6038 31.32092 31.74318 37.48973 31.82314 46.38836 56.52654 38.62642 33.87108 0 41.87123 74.06079 78.8254 54.60884 7.071068 85.19795 107.379 108.7898 79.14364 136.4653 97.37797 122.8861 108.8928 110.2256 119.3309 123.838 153.0555 145.38 143.7378 164.9334 177.8046 166.0724 159.2824 152.7883 151.273 174.0593 161.4905 167.2925 173.6491 184.1475 174.485 194.0953 196.1632 203.2686
