0 30.5118 97.48299 40.77922 76.7259 152.1097 138.5216 130.016 142.0841 132.9895 173.3852
30.5118 0 121.9501 10.28502 97.66429 160.2641 151.7237 104.6986 154.3448 108.9677 161.2531
97.48299 121.9501 0 131.0976 28.25205 96.64879 69.89021 185.3585 75.62927 183.4512 177.797
40.77922 10.28502 131.0976 0 106.1699 164.8284 157.8245 97.32677 160.16 102.1812 158.9612
76.7259 97.66429 28.25205 106.1699 0 89.19549 67.72874 157.2345 72.55618 155.5121 155.395
152.1097 160.2641 96.64879 164.8284 89.19549 0 28.81518 162.9491 23.15184 156.5551 108.3155
138.5216 151.7237 69.89021 157.8245 67.72874 28.81518 0 172.9195 5.864488 167.7044 131.3124
130.016 104.6986 185.3585 97.32677 157.2345 162.9491 172.9195 0 171.8625 9.300538 93.19363
142.0841 154.3448 75.62927 160.16 72.55618 23.15184 5.864488 171.8625 0 166.3898 127.3491
132.9895 108.9677 183.4512 102.1812 155.5121 156.5551 167.7044 9.300538 166.3898 0 83.95112
173.3852 161.2531 177.797 158.9612 155.395 108.3155 131.3124 93.19363 127.3491 83.95112 0
