0 15.61868 35.65767 33.96521 54.91952 18.56587 31.34802 40.91439 58.03166 48.79005 77.97255 17.8737 103.9094 92.13651 91.32252 88.46843 94.75256 102.6532 90.77734 87.13159 131.6431 90.97999 140.3571 160.2995 111.0229 124.2897 137.0651 172.9799 142.1912 151.4498 155.3626 157.6364 182.2213 180.0049
15.61868 0 20.57192 19.11966 70.46127 4.025429 16.77526 26.69307 44.41259 35.40309 64.78808 32.46631 92.02043 107.6512 106.7824 103.6394 109.9772 116.7363 105.4304 101.5441 122.6104 104.8587 131.6176 153.5758 123.1346 136.054 147.7328 169.4068 150.535 157.6638 158.7716 164.3943 180.7387 182.0595
35.65767 20.57192 0 2.12132 89.54095 17.11724 4.854122 7.531704 24.95922 16.86877 45.37927 50.69517 73.63299 126.4634 125.3994 121.4831 127.9156 132.355 122.1822 117.8898 107.0785 120.2539 116.3195 140.4192 135.5304 147.7635 157.6725 159.9361 157.1081 161.187 158.488 168.5764 173.782 179.6778
33.96521 19.11966 2.12132 0 87.62705 15.50806 2.795085 7.967218 25.75606 17.26429 46.21963 48.74936 74.22319 124.509 123.4281 119.4591 125.8956 130.2497 120.1083 115.8037 107.1341 118.1461 116.3446 140.1397 133.4166 145.6599 155.6078 159.2085 155.1601 159.3902 156.9297 166.7468 172.7963 178.2876
54.91952 70.46127 89.54095 87.62705 0 72.96708 84.85608 93.45701 108.6528 99.62077 126.7111 38.937 148.4038 37.22735 36.5236 35.08923 40.92578 55.02097 40.57181 38.88901 167.1714 45.79286 174.6026 187.5997 73.31942 86.95397 103.727 189.7688 118.4452 135.4538 149.5878 139.0175 191.6441 177.3699
18.56587 4.025429 17.11724 15.50806 72.96708 0 13.02162 22.87688 40.51533 31.4572 60.85326 34.48188 88.00664 110.0727 109.1238 105.6836 112.0616 118.0647 107.1004 103.0776 118.6462 106.1037 127.6684 149.7838 123.582 136.3472 147.6178 165.9909 149.687 156.2218 156.6528 163.0859 177.6403 179.6233
31.34802 16.77526 4.854122 2.795085 84.85608 13.02162 0 9.931405 27.72786 18.9196 48.16877 45.96806 75.87565 121.7233 120.6381 116.6643 123.1006 127.5103 117.3299 113.0357 108.1449 115.4126 117.3134 140.7138 130.8542 143.1507 153.2391 159.1712 153.0915 157.6366 155.6123 164.9274 172.384 177.2479
40.91439 26.69307 7.531704 7.967218 93.45701 22.87688 9.931405 0 17.82972 9.358087 38.29066 54.53189 66.26445 130.0254 128.8259 124.4178 130.8842 133.9996 124.4768 119.9853 99.55871 121.8456 108.8063 133.0624 135.641 147.5195 156.6528 153.1118 154.8033 157.8062 153.9196 165.3911 167.445 174.4565
58.03166 44.41259 24.95922 25.75606 108.6528 40.51533 27.72786 17.82972 0 9.259268 20.46428 70.09127 48.78802 144.5071 143.1136 137.98 144.4603 145.3308 137.0033 132.2131 83.85368 133.1837 93.19584 118.9178 144.0366 155.0796 162.4641 141.8036 157.6335 157.8582 150.6499 165.8982 158.1094 169.0041
48.79005 35.40309 16.86877 17.26429 99.62077 31.4572 18.9196 9.358087 9.259268 0 29.39817 60.95262 56.98417 135.6671 134.3238 129.3904 135.8716 137.4728 128.7325 124.0345 90.3302 125.3085 99.60056 124.2215 137.2858 148.6852 156.823 145.2036 153.3344 154.9015 149.3902 162.7285 160.2973 168.9562
77.97255 64.78808 45.37927 46.21963 126.7111 60.85326 48.16877 38.29066 20.46428 29.39817 0 88.81718 29.06204 161.6813 160.1095 154.3149 160.7631 159.4351 152.3515 147.3192 66.80713 147.4203 76.1467 103.6952 155.2121 165.2567 170.7124 130.1617 162.7255 159.8464 148.9107 168.2835 148.812 164.3789
17.8737 32.46631 50.69517 48.74936 38.937 34.48188 45.96806 54.53189 70.09127 60.95262 88.81718 0 112.3573 75.76939 74.73286 71.21985 77.58608 84.78325 73.05135 69.31089 135.7881 73.10951 143.9991 161.1509 93.70432 107.1194 120.5182 169.9328 127.3545 138.3989 144.9613 144.0555 176.7242 170.7625
103.9094 92.02043 73.63299 74.22319 148.4038 88.00664 75.87565 66.26445 48.78802 56.98417 29.06204 112.3573 0 181.3706 179.515 172.7051 179.0056 174.2183 169.1968 163.88 40.19886 162.6439 49.21346 78.45965 165.6897 174.0331 176.5443 109.0572 164.2022 156.977 141.0882 165.7516 130.4441 152.0751
92.13651 107.6512 126.4634 124.509 37.22735 110.0727 121.7233 130.0254 144.5071 135.6671 161.6813 75.76939 181.3706 0 2.828427 12.74531 11.32254 35.83973 23.50532 27.58623 195.7393 35.4683 202.355 211.4687 62.853 74.0038 92.4002 207.7969 114.0353 135.5037 155.7994 136.7516 205.2543 183.9843
91.32252 106.7824 125.3994 123.4281 36.5236 109.1238 120.6381 128.8259 143.1136 134.3238 160.1095 74.73286 179.515 2.828427 0 9.92184 8.910668 33.28036 20.70024 24.75884 193.4948 32.64966 200.0538 208.9603 60.15397 71.42522 89.8135 205.0943 111.2941 132.7074 152.9709 133.9888 202.4681 181.156
88.46843 103.6394 121.4831 119.4591 35.08923 105.6836 116.6643 124.4178 137.98 129.3904 154.3149 71.21985 172.7051 12.74531 9.92184 0 6.481328 25.18781 11.16726 14.8493 185.341 22.89558 191.7062 199.9261 51.06284 62.89094 81.1929 195.457 101.9212 123.0427 143.0741 124.4991 192.606 171.2648
94.75256 109.9772 127.9156 125.8956 40.92578 112.0616 123.1006 130.8842 144.4603 135.8716 160.7631 77.58608 179.0056 11.32254 8.910668 6.481328 0 24.54482 13.50926 18.51486 191.1845 25.42833 197.4446 205.162 51.76196 62.70935 81.10945 199.8875 103.0561 124.8505 145.8439 125.865 196.376 173.9718
102.6532 116.7363 132.355 130.2497 55.02097 118.0647 127.5103 133.9996 145.3308 137.4728 159.4351 84.78325 174.2183 35.83973 33.28036 25.18781 24.54482 0 15.11214 16.23142 181.3585 12.16694 186.7552 191.2563 27.66396 38.16579 56.56498 182.3882 79.00477 101.4567 123.9591 101.9631 176.7053 151.8485
