0 37.16675 34.55012 9.041632 59.615 92.04515 56.76951 124.847 70.11766 126.7061 125.2377 87.71768 122.8506 127.5016 134.912 89.81029 112.4165 120.534 116.2044 136.8698 131.5413 149.4858 140.4615 134.8139 143.1879 137.9071 169.7178 151.5918 155.6473 152.9533 145.3067 147.1364 149.9526 149.2683 138.4116 155.1605 155.8935 145.7579 161.7096 166.8449 173.6301
37.16675 0 70.54136 44.78386 27.23402 58.78318 91.7375 88.53726 103.8347 92.40796 92.46018 118.0143 91.92074 96.60639 107.2519 117.8258 140.8643 92.13034 142.8673 114.1878 156.3683 126.3825 118.8873 158.3611 121.2642 160.7244 151.1399 170.3974 138.9097 138.885 135.0394 136.3147 137.9989 138.058 138.8524 171.7641 173.1493 146.5971 176.9785 157.0354 176.8434
34.55012 70.54136 0 25.94405 88.99264 120.111 22.50445 155.4487 36.56043 154.7893 151.7891 56.87121 147.72 152.1894 156.386 61.30632 82.41676 143.2343 87.77232 153.8321 104.3063 166.2928 156.2793 108.6746 159.1944 112.3494 181.6416 129.3397 166.4497 161.4663 150.7803 153.011 156.7026 155.3809 134.4488 134.8625 134.9498 140.9648 142.4288 170.8416 165.2427
9.041632 44.78386 25.94405 0 65.21861 97.27399 47.91701 131.2312 61.1243 132.057 129.9955 78.72654 126.9785 131.5805 137.8996 80.99462 103.5134 123.8816 107.4554 138.4 122.9573 151.0215 141.6526 126.3774 144.4494 129.5565 169.8651 143.776 155.4173 152.0649 143.5503 145.4972 148.5646 147.7041 134.2395 147.6848 148.3079 141.4309 154.432 164.7955 168.6002
59.615 27.23402 88.99264 65.21861 0 32.52268 107.8141 66.47451 117.8943 67.09278 66.04687 127.8855 64.85699 69.54934 80.07297 125.5654 148.0727 64.92249 148.3397 88.07577 159.7409 100.0178 93.09642 160.5497 95.32161 162.2113 126.0771 168.2671 114.7754 116.0093 114.2675 115.2003 116.2297 116.6862 124.5291 167.8485 169.7058 132.2489 171.8838 135.9895 163.1725
92.04515 58.78318 120.111 97.27399 32.52268 0 137.5994 38.12526 146.4279 34.78977 33.68429 153.5586 34.00405 38.58088 52.43581 149.7764 171.2874 37.53001 170.1437 66.36441 179.4479 76.65507 72.31005 179.1596 73.85177 180.123 106.1648 182.4277 97.84332 102.0893 104.9382 105.1267 104.7391 106.0002 125.5162 180.1177 182.4346 132.7872 182.7306 125.0287 163.4206
56.76951 91.7375 22.50445 47.91701 107.8141 137.5994 0 174.1034 14.54228 171.8284 167.912 36.99188 162.8757 167.168 169.3445 43.57624 62.43076 157.1655 68.92528 164.0942 85.99107 176.215 165.7897 91.09336 168.7602 95.12229 188.2354 114.1677 172.6303 166.3162 153.9748 156.4001 160.5522 158.8592 132.0038 120.9775 120.5985 137.7434 129.1014 172.5962 158.9486
124.847 88.53726 155.4487 131.2312 66.47451 38.12526 174.1034 0 183.6189 19.41649 29.31108 191.5306 39.14716 40.54041 59.19513 187.88 209.4097 50.60632 208.1939 80.78543 217.2082 86.62735 87.03001 216.7072 87.31552 217.5092 118.0566 218.6849 114.4749 121.8197 128.9738 128.4718 126.7636 128.7099 156.2722 215.6747 218.1559 163.0192 217.6605 146.2862 192.6213
70.11766 103.8347 36.56043 61.1243 117.8943 146.4279 14.54228 183.6189 0 180.0994 175.5238 23.38451 169.8194 173.9548 174.6901 31.37755 48.35374 163.2861 55.36743 167.6365 72.56345 179.4254 168.8104 78.0108 171.7919 82.19701 189.1267 102.2199 173.3758 166.2479 152.9601 155.4843 159.8905 157.9745 127.6558 109.7047 109.062 132.8215 118.0814 170.4636 151.8758
126.7061 92.40796 154.7893 132.057 67.09278 34.78977 171.8284 19.41649 180.0994 0 10.3195 185.7336 20.70024 21.36879 39.86849 181.1644 201.8413 32.64966 199.81 61.81314 207.5814 67.2462 68.00408 206.526 68.15424 206.974 98.66174 206.4235 95.41716 103.1301 111.1002 110.4355 108.4528 110.5271 140.4635 202.6669 205.3022 146.9124 204.0665 127.6894 175.8951
