0 104.4895 55.65283 21.2111 28.62341 32.99996 44.12787 103.9138 126.1459 156.0128 134.7284 141.397 161.908 155.698 150.4186 150.9287 154.6588 151.7312 161.7179 163.3446 169.9901
104.4895 0 50.62874 121.9474 128.671 133.0901 142.6376 176.4945 188.1153 85.95162 188.9244 189.4064 104.235 111.8502 111.8799 189.9758 128.9965 148.2245 190.7374 163.7463 180.3819
55.65283 50.62874 0 75.07794 82.29824 86.82454 97.30622 143.7359 160.6665 119.9669 165.1189 168.5211 132.3502 132.7797 129.8692 173.3588 141.2591 150.2313 178.96 164.7119 177.221
21.2111 121.9474 75.07794 0 7.438626 11.90651 22.94146 85.44997 109.0352 164.7937 118.893 126.5848 168.0047 159.4364 153.4364 137.6 154.811 147.4468 150.0358 157.5873 161.831
28.62341 128.671 82.29824 7.438626 0 4.527693 15.50806 79.75588 103.9088 169.0091 114.3164 122.4316 171.3736 162.0748 155.8621 134.0388 156.2671 147.3695 147.1071 156.9235 160.2456
32.99996 133.0901 86.82454 11.90651 4.527693 0 11.18034 77.15245 101.7012 172.3682 112.5 120.9062 174.3102 164.6383 158.3177 132.9083 158.1946 148.4282 146.3854 157.6214 160.3734
44.12787 142.6376 97.30622 22.94146 15.50806 11.18034 0 68.4288 93.64959 177.9208 105.22 114.2161 178.5828 167.8632 161.2591 127.039 159.696 147.7079 141.3884 155.9631 157.3164
103.9138 176.4945 143.7359 85.44997 79.75588 77.15245 68.4288 0 26.06153 178.9555 39.70202 50.54302 171.0472 154.5991 146.8945 66.12529 136.5779 112.6534 83.56488 114.5862 108.1339
126.1459 188.1153 160.6665 109.0352 103.9088 101.7012 93.64959 26.06153 0 178.4797 14.86404 26.42833 167.5295 149.5157 141.7593 42.91626 128.3033 100.4816 61.25968 99.19153 89.19645
156.0128 85.95162 119.9669 164.7937 169.0091 172.3682 177.9208 178.9555 178.4797 0 172.4596 167.6297 22.45029 39.67873 44.99514 160.6465 65.86607 96.6187 153.0794 110.2795 130.4176
134.7284 188.9244 165.1189 118.893 114.3164 112.5 105.22 39.70202 14.86404 172.4596 0 11.58662 160.0142 141.377 133.6834 28.13538 118.8089 89.48013 46.57403 86.70208 75.36355
141.397 189.4064 168.5211 126.5848 122.4316 120.9062 114.2161 50.54302 26.42833 167.6297 11.58662 0 154.0377 134.986 127.3883 16.57141 111.4313 81.03731 35.05723 76.96268 64.49591
161.908 104.235 132.3502 168.0047 171.3736 174.3102 178.5828 171.0472 167.5295 22.45029 160.0142 154.0377 0 19.85766 26.9087 145.4485 46.42023 78.47968 136.1447 91.03827 111.3373
155.698 111.8502 132.7797 159.4364 162.0748 164.6383 167.8632 154.5991 149.5157 39.67873 141.377 134.986 19.85766 0 7.765181 125.9312 26.66358 58.62201 116.3268 71.32955 91.61046
150.4186 111.8799 129.8692 153.4364 155.8621 158.3177 161.2591 146.8945 141.7593 44.99514 133.6834 127.3883 26.9087 7.765181 0 118.5562 20.9621 51.97542 109.3494 65.29931 85.48136
150.9287 189.9758 173.3588 137.6 134.0388 132.9083 127.039 66.12529 42.91626 160.6465 28.13538 16.57141 145.4485 125.9312 118.5562 0 101.1055 69.45226 18.5178 63.22734 48.92692
154.6588 128.9965 141.2591 154.811 156.2671 158.1946 159.696 136.5779 128.3033 65.86607 118.8089 111.4313 46.42023 26.66358 20.9621 101.1055 0 32.38825 90.3625 44.66657 64.94771
151.7312 148.2245 150.2313 147.4468 147.3695 148.4282 147.7079 112.6534 100.4816 96.6187 89.48013 81.03731 78.47968 58.62201 51.97542 69.45226 32.38825 0 57.98277 15.53848 34.26478
161.7179 190.7374 178.96 150.0358 147.1071 146.3854 141.3884 83.56488 61.25968 153.0794 46.57403 35.05723 136.1447 116.3268 109.3494 18.5178 90.3625 57.98277 0 48.77797 31.86884
163.3446 163.7463 164.7119 157.5873 156.9235 157.6214 155.9631 114.5862 99.19153 110.2795 86.70208 76.96268 91.03827 71.32955 65.29931 63.22734 44.66657 15.53848 48.77797 0 20.30366
169.9901 180.3819 177.221 161.831 160.2456 160.3734 157.3164 108.1339 89.19645 130.4176 75.36355 64.49591 111.3373 91.61046 85.48136 48.92692 64.94771 34.26478 31.86884 20.30366 0
