0 32.79576 108.8796 33.94142 140.0422 143.6386 154.8403 51.2812 51.0322 119.5351 55.3738 150.8999 171.9169 160.2132 60.69862 188.2623 184.0671 95.88032 185.878 190.816 141.0779 152.2947 189.2836 195.9868 138.9897 161.4387 176.9499 188.8735 182.1549 187.6596
32.79576 0 120.8235 51.51411 155.9762 161.4676 174.6362 70.04697 73.3558 150.3206 83.12164 173.3202 194.7545 182.9085 89.21226 212.8633 209.3257 126.2117 212.1848 219.164 173.519 184.867 218.6903 226.2342 167.9251 194.1299 209.6464 220.8757 214.3772 219.9237
108.8796 120.8235 0 74.98401 37.68759 46.35712 62.73016 153.9321 149.8187 174.1011 142.7189 70.00405 89.45758 78.84205 143.9087 111.7627 111.3237 159.6953 118.4927 135.398 140.7813 152.4023 141.9673 154.8334 200.8177 163.5483 176.1464 169.5275 167.8454 173.1918
33.94142 51.51411 74.98401 0 107.1273 111.5254 123.8588 82.06857 79.67166 130.7064 77.84312 121.8748 143.283 131.4418 81.30344 161.3867 157.9478 109.5752 161.0889 169.1976 133.1069 145.191 169.7623 178.3992 153.9781 155.5123 170.8055 177.3855 171.9397 177.6211
140.0422 155.9762 37.68759 107.1273 0 11.09565 27.6086 180.3469 175.036 183.1133 164.9712 40.40077 55.81158 47.1101 164.8423 78.61953 79.65925 173.0996 88.32223 108.3995 134.7568 144.943 117.5011 131.5636 210.2047 155.5248 165.8201 153.0605 153.3786 158.185
143.6386 161.4676 46.35712 111.5254 11.09565 0 16.84912 181.7134 175.9953 178.8929 164.9681 29.49385 44.8908 36.01448 164.3966 67.69031 68.59534 170.2203 77.22658 97.40141 127.1583 136.9262 106.6991 120.8512 205.9136 147.3049 157.0594 143.2322 143.8951 148.5831
154.8403 174.6362 62.73016 123.8588 27.6086 16.84912 0 189.9567 183.7383 178.9405 171.489 17.26928 28.23162 20.65983 170.3083 51.03117 52.36083 172.4904 61.44542 82.62062 121.5002 130.285 92.85167 107.2897 205.677 140.1355 148.6258 132.2814 133.8319 138.1911
51.2812 70.04697 153.9321 82.06857 180.3469 181.7134 189.9567 0 8.58503 91.96137 26.73926 182.2578 201.6534 190.6831 32.64966 214.0696 208.6603 68.26521 208.0387 207.3496 140.1157 148.8778 202.4413 205.6746 103.4843 155.4168 170.0519 189.3638 181.1077 185.9906
51.0322 73.3558 149.8187 79.67166 175.036 175.9953 183.7383 8.58503 0 84.35177 18.15502 175.565 194.6975 183.8498 24.13424 206.6701 201.163 60.40631 200.3374 199.2623 131.543 140.2931 194.1842 197.2706 97.14305 146.8525 161.5115 180.7835 172.523 177.4058
119.5351 150.3206 174.1011 130.7064 183.1133 178.8929 178.9405 91.96137 84.35177 0 68.84374 164.6369 177.2229 169.6335 62.30181 179.9352 172.9822 24.35613 167.8871 157.2546 74.92987 77.34407 147.3442 144.5341 27.09858 78.68409 90.01174 116.6857 107.356 110.783
55.3738 83.12164 142.7189 77.84312 164.9712 164.9681 171.489 26.73926 18.15502 68.84374 0 162.2087 180.644 170.1246 6.58508 191.517 185.7814 44.50611 184.457 182.424 113.4423 122.1387 176.9196 179.6257 84.80485 128.729 143.4359 162.6543 154.3745 159.2515
150.8999 173.3202 70.00405 121.8748 40.40077 29.49385 17.26928 182.2578 175.565 164.6369 162.2087 0 21.49028 9.668103 160.4719 42.18712 41.32049 159.6817 48.83296 68.03108 104.8034 113.3051 77.21866 91.42475 191.1114 123.0362 131.3733 115.2141 116.6157 121.0209
171.9169 194.7545 89.45758 143.283 55.81158 44.8908 28.23162 201.6534 194.6975 177.2229 180.644 21.49028 0 11.84927 178.4865 22.80819 24.57505 174.6152 34.37854 57.04089 111.654 118.3756 68.81376 83.45713 203.0186 126.996 133.0571 112.6265 115.7237 119.4021
160.2132 182.9085 78.84205 131.4418 47.1101 36.01448 20.65983 190.6831 183.8498 169.6335 170.1246 9.668103 11.84927 0 168.1696 32.95098 32.81437 165.8249 41.21242 61.96735 106.8935 114.5922 72.29127 86.7874 195.8104 123.8434 131.1635 113.0246 115.1869 119.2855
60.69862 89.21226 143.9087 81.30344 164.8423 164.3966 170.3083 32.64966 24.13424 62.30181 6.58508 160.4719 178.4865 168.1696 0 188.6923 182.8199 37.95355 181.1679 178.4282 108.0185 116.4436 172.5587 174.8753 78.77182 122.8034 137.4044 157.111 148.7347 153.5464
188.2623 212.8633 111.7627 161.3867 78.61953 67.69031 51.03117 214.0696 206.6701 179.9352 191.517 42.18712 22.80819 32.95098 188.6923 0 7.24093 180.3902 16.53971 39.7736 109.3612 113.9059 53.21683 67.40854 204.5618 121.0631 124.5977 100.546 105.2035 108.0476
184.0671 209.3257 111.3237 157.9478 79.65925 68.59534 52.36083 208.6603 201.163 172.9822 185.7814 41.32049 24.57505 32.81437 182.8199 7.24093 0 173.781 10.48048 34.0092 102.1572 106.6651 47.03569 61.44365 197.499 113.8458 117.5121 93.83081 98.28789 101.2419
95.88032 126.2117 159.6953 109.5752 173.0996 170.2203 172.4904 68.26521 60.40631 24.35613 44.50611 159.6817 174.6152 165.8249 37.95355 180.3902 173.781 0 170.035 162.583 83.58352 89.16668 154.274 153.6941 44.40502 93.14736 106.4059 130.0759 121.0515 125.2071
