0 89.95929 112.8104 139.2936 135.0032 147.6329 35.73826 44.95386 172.2524 173.3698 174.9519 188.0538 90.58034 121.6638 135.0039 148.8958 191.6703 179.2011
89.95929 0 26.22345 56.0393 52.46189 69.41771 120.5249 125.537 106.686 110.7811 115.2419 144.9743 151.7637 156.4636 137.4409 153.0912 169.5131 175.8273
112.8104 26.22345 0 29.86775 26.46269 44.01956 140.7228 144.3744 83.57521 88.39638 93.54263 127.0183 164.1216 161.2823 134.2261 149.2193 156.749 168.3737
139.2936 56.0393 29.86775 0 4.385899 16.43703 164.428 166.7489 58.63968 64.51755 70.58732 108.4278 179.7883 169.178 134.1929 147.7986 144.1747 162.0635
135.0032 52.46189 26.46269 4.385899 0 18.13104 160.0453 162.3648 59.77364 65.37605 71.22929 108.2266 175.6193 165.5336 131.2602 145.0549 142.9747 159.9656
147.6329 69.41771 44.01956 16.43703 18.13104 0 170.2228 171.5235 42.23194 48.21959 54.42325 93.10805 179.9515 164.9637 126.3815 139.0785 130.6184 150.9077
35.73826 120.5249 140.7228 164.428 160.0453 170.2228 0 11.17383 188.396 188.2676 188.6207 194.3711 61.75939 101.943 127.9893 139.5474 189.4833 170.3596
44.95386 125.537 144.3744 166.7489 162.3648 171.5235 11.17383 0 187.2849 186.7433 186.6924 190.1368 50.65853 91.96702 120.68 131.5403 182.9217 162.2581
172.2524 106.686 83.57521 58.63968 59.77364 42.23194 188.396 187.2849 0 6.998688 13.86258 54.91686 184.233 158.4989 112.0356 121.1872 97.61686 124.9763
173.3698 110.7811 88.39638 64.51755 65.37605 48.21959 188.2676 186.7433 6.998688 0 6.865777 47.91818 181.8247 154.6038 107.3364 115.9249 90.78934 118.7177
174.9519 115.2419 93.54263 70.58732 71.22929 54.42325 188.6207 186.6924 13.86258 6.865777 0 41.05628 179.9135 151.1975 103.1618 111.1114 84.17848 112.7758
188.0538 144.9743 127.0183 108.4278 108.2266 93.10805 194.3711 190.1368 54.91686 47.91818 41.05628 0 172.3009 134.9373 84.31893 86.84193 45.50604 79.32879
90.58034 151.7637 164.1216 179.7883 175.6193 179.9515 61.75939 50.65853 184.233 181.8247 179.9135 172.3009 0 48.25973 91.2019 97.27591 153.8684 125.9962
121.6638 156.4636 161.2823 169.178 165.5336 164.9637 101.943 91.96702 158.4989 154.6038 151.1975 134.9373 48.25973 0 50.61845 51.94571 109.4451 78.61445
135.0039 137.4409 134.2261 134.1929 131.2602 126.3815 127.9893 120.68 112.0356 107.3364 103.1618 84.31893 91.2019 50.61845 0 15.80596 63.24176 44.29099
148.8958 153.0912 149.2193 147.7986 145.0549 139.0785 139.5474 131.5403 121.1872 115.9249 111.1114 86.84193 97.27591 51.94571 15.80596 0 57.50053 30.82955
191.6703 169.5131 156.749 144.1747 142.9747 130.6184 189.4833 182.9217 97.61686 90.78934 84.17848 45.50604 153.8684 109.4451 63.24176 57.50053 0 37.88008
179.2011 175.8273 168.3737 162.0635 159.9656 150.9077 170.3596 162.2581 124.9763 118.7177 112.7758 79.32879 125.9962 78.61445 44.29099 30.82955 37.88008 0
