0 88.62976 44.9112 37.99696 117.2328 135.7205 109.5167 112.3107 112.588 128.5259 139.9267 130.6401 134.8094 146.2743 147.8193 156.6488 148.681 161.4941 167.1263 175.1281 180.1057 172.8094
88.62976 0 126.3161 120.3099 29.54102 76.14202 35.10171 174.3227 42.85261 70.94057 191.9612 75.6202 79.66558 192.512 100.7692 194.3954 104.3535 192.5726 194.9112 195.2106 185.6257 172.1319
44.9112 126.3161 0 6.919602 152.6252 155.6903 139.362 71.7492 140.1754 148.6287 102.229 149.299 152.9143 110.9415 160.4265 124.755 159.8838 132.5837 139.4233 150.6759 162.6535 159.2348
37.99696 120.3099 6.919602 0 146.977 152.1362 134.3922 77.80738 135.5065 145.0216 107.8242 145.8981 149.6102 116.1199 157.9525 129.3524 157.6135 136.6768 143.3304 154.0617 164.903 160.828
117.2328 29.54102 152.6252 146.977 0 62.76187 25.4951 194.3976 32.97347 59.94164 208.6751 65.0884 68.21636 207.5439 90.1679 206.8618 94.5899 203.1079 204.3355 202.2111 188.3506 173.5101
135.7205 76.14202 155.6903 152.1362 62.76187 0 41.54569 173.465 33.37897 7.216099 178.4021 7.402865 6.88044 173.5616 27.67567 167.629 32.36903 160.4252 159.6236 153.6138 134.2526 118.2949
109.5167 35.10171 139.362 134.3922 25.4951 41.54569 0 174.12 8.381527 37.10795 186.2628 42.10107 45.80908 184.3537 67.58143 182.7242 71.62576 178.4427 179.4199 176.9147 162.8635 148.0727
112.3107 174.3227 71.7492 77.80738 194.3976 173.465 174.12 0 171.5198 167.6824 32.20549 166.0939 168.3022 43.75572 166.2612 61.80248 163.6356 73.79314 81.82451 97.17927 119.3811 122.978
112.588 42.85261 140.1754 135.5065 32.97347 33.37897 8.381527 171.5198 0 28.74456 182.3611 33.72314 37.45961 179.9229 59.20304 177.552 63.24555 172.7789 173.4781 170.4332 155.607 140.6321
128.5259 70.94057 148.6287 145.0216 59.94164 7.216099 37.10795 167.6824 28.74456 0 173.5045 5.147815 8.74484 169.0642 30.51639 163.7899 34.73111 157.0726 156.6026 151.2862 133.1122 117.4
139.9267 191.9612 102.229 107.8242 208.6751 178.4021 186.2628 32.20549 182.3611 173.5045 0 171.0309 172.4929 13.50935 166.3312 33.16677 162.9281 47.05442 55.12768 71.84191 98.33335 105.5258
130.6401 75.6202 149.299 145.8981 65.0884 7.402865 42.10107 166.0939 33.72314 5.147815 171.0309 0 4.374802 166.2603 25.48038 160.5111 29.61841 153.4877 152.8291 147.1629 128.5143 112.7182
134.8094 79.66558 152.9143 149.6102 68.21636 6.88044 45.80908 168.3022 37.45961 8.74484 172.4929 4.374802 0 167.4121 21.97473 161.1736 26.39234 153.8051 152.9156 146.7832 127.3804 111.437
146.2743 192.512 110.9415 116.1199 207.5439 173.5616 184.3537 43.75572 179.9229 169.0642 13.50935 166.2603 167.4121 0 159.7249 19.66119 156.0649 33.67089 41.69967 58.51326 85.66906 93.72183
147.8193 100.7692 160.4265 157.9525 90.1679 27.67567 67.58143 166.2612 59.20304 30.51639 166.3312 25.48038 21.97473 159.7249 0 151.1932 5 142.3244 140.4321 132.4161 110.3341 94.02867
156.6488 194.3954 124.755 129.3524 206.8618 167.629 182.7242 61.80248 177.552 163.7899 33.16677 160.5111 161.1736 19.66119 151.1932 0 147.1668 14.40872 22.20787 39.18731 67.54942 77.17667
148.681 104.3535 159.8838 157.6135 94.5899 32.36903 71.62576 163.6356 63.24555 34.73111 162.9281 29.61841 26.39234 156.0649 5 147.1668 0 138.0793 136.044 127.7883 105.4439 89.12009
161.4941 192.5726 132.5837 136.6768 203.1079 160.4252 178.4427 73.79314 172.7789 157.0726 47.05442 153.4877 153.8051 33.67089 142.3244 14.40872 138.0793 0 8.137146 24.85818 53.32385 63.69482
167.1263 194.9112 139.4233 143.3304 204.3355 159.6236 179.4199 81.82451 173.4781 156.6026 55.12768 152.8291 152.9156 41.69967 140.4321 22.20787 136.044 8.137146 0 17.03395 46.53763 58.06664
175.1281 195.2106 150.6759 154.0617 202.2111 153.6138 176.9147 97.17927 170.4332 151.2862 71.84191 147.1629 146.7832 58.51326 132.4161 39.18731 127.7883 24.85818 17.03395 0 30.63079 44.09048
180.1057 185.6257 162.6535 164.903 188.3506 134.2526 162.8635 119.3811 155.607 133.1122 98.33335 128.5143 127.3804 85.66906 110.3341 67.54942 105.4439 53.32385 46.53763 30.63079 0 16.41773
172.8094 172.1319 159.2348 160.828 173.5101 118.2949 148.0727 122.978 140.6321 117.4 105.5258 112.7182 111.437 93.72183 94.02867 77.17667 89.12009 63.69482 58.06664 44.09048 16.41773 0
