0 109.6055 69.46579 62.31841 43.59634 42.82379 156.6606 38.31434 35.89557 34.86241 41.36222 107.4137 193.193 78.74978 82.30929 199.2304 121.548 147.1356 142.3838 156.4694 200.4995 187.5796
109.6055 0 44.16398 52.35533 66.16697 67.80422 55.67211 85.24859 101.4077 131.5203 136.167 153.2313 117.6712 142.1321 142.3182 147.2167 146.0549 139.829 137.6949 150.4024 161.6713 171.2903
69.46579 44.16398 0 8.205634 27.07655 33.77403 98.32092 56.52098 72.18309 97.07113 102.6806 139.4689 152.4179 120.5794 122.0712 173.5686 140.3162 146.9335 143.5113 157.7447 183.2331 184.045
62.31841 52.35533 8.205634 0 21.59046 29.96665 106.271 53.05211 68.06174 91.20143 96.9982 137.7996 159.1024 117.4708 119.2296 178.8519 140.2321 149.1603 145.5426 159.9168 187.683 186.9865
43.59634 66.16697 27.07655 21.59046 0 10.26802 115.6208 32.41559 46.71256 70.00591 75.66476 118.4422 160.4537 96.64918 98.63962 174.6606 123.2659 136.7889 132.7627 147.3104 180.7784 175.9874
42.82379 67.80422 33.77403 29.96665 10.26802 0 113.9295 23.08575 38.41875 64.68771 69.90887 108.5112 154.771 87.50548 89.30006 166.8859 113.0011 126.9543 122.8627 137.4192 172.1538 166.3603
156.6606 55.67211 98.32092 106.271 115.6208 113.9295 0 124.6427 138.8707 171.2831 174.5982 168.4907 70.68384 167.2763 166.0143 110.414 152.6799 131.118 130.9905 139.966 130.4798 151.387
38.31434 85.24859 56.52098 53.05211 32.41559 23.08575 124.6427 0 16.33674 47.05696 51.16852 86.31233 155.4939 64.42455 66.27817 161.0479 93.26105 112.4574 107.9671 122.4139 163.1055 152.7241
35.89557 101.4077 72.18309 68.06174 46.71256 38.41875 138.8707 16.33674 0 32.5346 35.79455 75.47057 164.8175 50.5293 52.99528 166.1882 86.54045 111.3229 106.5422 120.5859 165.8675 151.7527
34.86241 131.5203 97.07113 91.20143 70.00591 64.68771 171.2831 47.05696 32.5346 0 6.5 80.1594 195.7743 49.63353 53.85165 193.5386 99.45476 132.0787 127.0679 140.0077 190.5394 171.6202
41.36222 136.167 102.6806 96.9982 75.66476 69.90887 174.5982 51.16852 35.79455 6.5 0 75.72947 196.8817 45.07418 49.41913 193.1011 96.12752 130.0619 125.03 137.6474 189.2815 169.2221
107.4137 153.2313 139.4689 137.7996 118.4422 108.5112 168.4907 86.31233 75.47057 80.1594 75.72947 0 161.588 30.65917 26.32759 141.6618 27.1455 68.71156 64.12364 72.3779 130.3353 101.8479
193.193 117.6712 152.4179 159.1024 160.4537 154.771 70.68384 155.4939 164.8175 195.7743 196.8817 161.588 0 173.1111 170.2022 46.4633 137.684 101.1736 103.766 105.5599 70.56351 102.5079
78.74978 142.1321 120.5794 117.4708 96.64918 87.50548 167.2763 64.42455 50.5293 49.63353 45.07418 30.65917 173.1111 0 4.489356 160.4604 53.03577 91.19718 86.21365 97.17879 152.6629 128.1772
82.30929 142.3182 122.0712 119.2296 98.63962 89.30006 166.0143 66.27817 52.99528 53.85165 49.41913 26.32759 170.2022 4.489356 0 156.7421 48.59269 87.04201 82.07466 92.87621 148.6086 123.8073
199.2304 147.2167 173.5686 178.8519 174.6606 166.8859 110.414 161.0479 166.1882 193.5386 193.1011 141.6618 46.4633 160.4604 156.7421 0 115.022 73.67894 77.85226 73.72714 24.63178 60.62819
121.548 146.0549 140.3162 140.2321 123.2659 113.0011 152.6799 93.26105 86.54045 99.45476 96.12752 27.1455 137.684 53.03577 48.59269 115.022 0 41.67315 37.21559 45.3564 103.1927 75.50374
147.1356 139.829 146.9335 149.1603 136.7889 126.9543 131.118 112.4574 111.3229 132.0787 130.0619 68.71156 101.1736 91.19718 87.04201 73.67894 41.67315 0 5.041918 10.83948 61.85382 40.44824
142.3838 137.6949 143.5113 145.5426 132.7627 122.8627 130.9905 107.9671 106.5422 127.0679 125.03 64.12364 103.766 86.21365 82.07466 77.85226 37.21559 5.041918 0 14.55925 66.69644 45.21546
156.4694 150.4024 157.7447 159.9168 147.3104 137.4192 139.966 122.4139 120.5859 140.0077 137.6474 72.3779 105.5599 97.17879 92.87621 73.72714 45.3564 10.83948 14.55925 0 58.59019 31.61444
200.4995 161.6713 183.2331 187.683 180.7784 172.1538 130.4798 163.1055 165.8675 190.5394 189.2815 130.3353 70.56351 152.6629 148.6086 24.63178 103.1927 61.85382 66.69644 58.59019 0 38.23842
187.5796 171.2903 184.045 186.9865 175.9874 166.3603 151.387 152.7241 151.7527 171.6202 169.2221 101.8479 102.5079 128.1772 123.8073 60.62819 75.50374 40.44824 45.21546 31.61444 38.23842 0
