0 71.70747 86.88134 103.5436 109.9356 131.2644 124.4045 43.11934 48.86764 49.32372
71.70747 0 18.51849 37.91099 45.76131 68.08625 135.8126 112.0994 117.1651 115.0155
86.88134 18.51849 0 19.40265 27.29558 49.57365 132.4246 125.1035 129.7908 126.8
103.5436 37.91099 19.40265 0 7.98139 30.17546 130.7068 139.5117 143.8146 140.104
109.9356 45.76131 27.29558 7.98139 0 22.419 129.4222 144.828 148.9546 144.9513
131.2644 68.08625 49.57365 30.17546 22.419 0 134.515 164.4179 168.2262 163.7257
124.4045 135.8126 132.4246 130.7068 129.4222 134.515 0 117.7642 116.3616 108.5528
43.11934 112.0994 125.1035 139.5117 144.828 164.4179 117.7642 0 5.962848 10.85766
48.86764 117.1651 129.7908 143.8146 148.9546 168.2262 116.3616 5.962848 0 7.81025
49.32372 115.0155 126.8 140.104 144.9513 163.7257 108.5528 10.85766 7.81025 0
