0 7.810133 8.026802 11.70595 119.2607 93.41182 147.2425 158.5572 139.6664 74.68193 148.1043 85.663 106.4063 150.0746 154.7511 124.0008 157.6056 157.1991 147.9225 151.8892 132.5781 138.6498 148.4553 157.9366 161.2132 159.5696
7.810133 0 15.81139 19.46007 112.7053 87.65415 141.1279 155.0007 134.109 81.50373 143.1372 92.12627 112.4686 146.219 151.0035 129.1648 155.4003 155.133 146.4599 150.3505 137.1586 143.0648 149.4197 159.4718 163.893 161.2982
8.026802 15.81139 0 3.700601 126.5593 100.1412 154.1779 163.2783 146.1576 68.449 154.0884 79.88899 101.0922 155.0806 159.6519 119.7529 161.0722 160.5343 150.7 154.7305 128.9992 135.2475 148.7994 157.6587 159.7017 159.0833
11.70595 19.46007 3.700601 0 130.1141 103.5251 157.6149 165.8991 149.4458 66.05948 157.1934 77.74067 99.16339 157.8164 162.3447 118.3633 163.1884 162.5965 152.5364 156.5906 127.9392 134.269 149.5787 158.148 159.6164 159.4759
119.2607 112.7053 126.5593 130.1141 0 30.66668 30.85206 80.80632 33.12692 167.4421 49.54863 171.4195 182.3917 70.09412 75.01105 183.8337 102.0187 103.9408 107.3123 108.663 182.3894 184.778 143.4423 158.3945 177.4264 162.4002
93.41182 87.65415 100.1412 103.5251 30.66668 0 54.26447 78.56177 46.55265 136.921 57.38467 140.7569 151.8897 67.97978 73.26986 154.1877 91.7878 92.98656 92.16426 94.52389 153.5596 156.3705 121.4619 136.0588 152.9299 139.7721
147.2425 141.1279 154.1779 157.6149 30.85206 54.26447 0 64.8735 16.77856 188.3288 30.40983 190.6528 198.9124 55.77473 59.45798 196.6498 91.48501 93.96746 101.4406 101.6013 192.9727 194.3221 143.5505 158.4334 180.0329 162.7113
158.5572 155.0007 163.2783 165.8991 80.80632 78.56177 64.8735 0 50.59606 172.6373 34.50017 170.4558 171.5331 10.88564 5.796358 161.3773 29.17653 32.03432 44.11255 42.49248 153.5186 152.8173 90.1588 103.832 127.8409 108.2241
139.6664 134.109 146.1576 149.4458 33.12692 46.55265 16.77856 50.59606 0 175.5323 16.88904 177.1238 184.3663 40.68436 44.92266 181.1036 75.77697 78.1497 84.97025 85.29204 176.9844 178.1564 126.776 141.665 163.2682 145.9394
74.68193 81.50373 68.449 66.05948 167.4421 136.921 188.3288 172.6373 175.5323 0 177.1818 13.03117 35.20956 168.0052 171.1081 59.01164 158.7543 157.0648 143.2753 147.4107 72.0439 79.00066 120.5465 123.273 115.3368 122.8644
148.1043 143.1372 154.0884 157.1934 49.54863 57.38467 30.40983 34.50017 16.88904 177.1818 0 177.5345 182.7811 25.5 29.04833 177.1652 61.40033 63.97265 72.58271 72.30848 171.7388 172.2793 116.5161 131.1373 153.7645 135.49
85.663 92.12627 79.88899 77.74067 171.4195 140.7569 190.6528 170.4558 177.1238 13.03117 177.5345 0 22.23178 166.5871 169.3521 46.18809 154.6367 152.7645 138.5325 142.5908 59.59353 66.56774 112.3677 113.8793 104.3121 113.1441
106.4063 112.4686 101.0922 99.16339 182.3917 151.8897 198.9124 171.5331 184.3663 35.20956 182.7811 22.23178 0 169.0258 171.177 25.99603 152.5082 150.3326 135.54 139.3766 40.66126 47.49273 103.139 101.9301 88.62462 100.4604
150.0746 146.219 155.0806 157.8164 70.09412 67.97978 55.77473 10.88564 40.68436 168.0052 25.5 166.5871 169.0258 0 5.29675 160.4445 35.93397 38.55191 48.21307 47.46858 153.4877 153.2806 93.46791 107.7091 131.0966 112.0976
154.7511 151.0035 159.6519 162.3447 75.01105 73.26986 59.45798 5.796358 44.92266 171.1081 29.04833 169.3521 171.177 5.29675 0 161.8606 33.26869 36.02969 46.97044 45.78424 154.4727 154.0289 92.76029 106.7355 130.4585 111.1308
124.0008 129.1648 119.7529 118.3633 183.8337 154.1877 196.6498 161.3773 181.1036 59.01164 177.1652 46.18809 25.99603 160.4445 161.8606 0 139.2765 136.8284 121.8204 125.3152 14.99465 21.61444 83.99441 80.20845 64.1181 78.11976
