0 18.10287 110.2966 33.67017 77.2184 48.14706 62.21613 67.09763 137.7153 142.3262 86.51835 134.8833 150.3135 92.65085 97.12014 114.8158 159.2896 151.4805 123.7606 167.1527 139.8395 134.5468 152.668 167.37 151.3561 152.2985 186.024 157.3452 168.0502 173.3329 187.1772
18.10287 0 125.0351 15.57812 92.51213 30.5747 45.18124 50.55359 151.3861 155.1705 70.38303 146.7268 161.074 77.17142 82.08489 100.0854 167.8756 159.7712 110.5903 172.8188 128.3808 132.7849 155.9411 167.9329 141.4215 142.1708 189.666 148.2354 163.1791 171.9348 188.752
110.2966 125.0351 0 137.9532 33.29629 146.3843 154.7029 156.0447 29.63421 37.78344 168.9344 38.32573 56.9637 170.1543 171.2159 183.3254 77.83259 74.16331 181.4448 102.376 184.1341 126.5417 107.528 134.34 184.2322 186.0811 129.3994 184.0531 167.3589 150.5839 143.0117
33.67017 15.57812 137.9532 0 106.0295 15.99066 31.06445 37.01128 163.3677 166.4949 56.97726 157.3253 170.7365 64.43019 69.77134 87.87668 175.7642 167.4821 99.87536 178.3002 119.1663 132.4434 159.594 169.1837 133.5337 134.0933 193.3455 141.0567 159.7279 171.4614 190.6944
77.2184 92.51213 33.29629 106.0295 0 115.6315 125.2248 127.294 62.01814 68.43346 141.9601 64.44377 82.52119 144.3087 146.1845 160.0445 98.82057 92.96505 160.8003 117.532 167.1347 121.8401 115.0174 139.0955 170.4171 172.085 142.7283 172.0065 162.9102 152.6147 152.2993
48.14706 30.5747 146.3843 15.99066 115.6315 0 15.08819 21.18935 170.3072 172.5353 41.09131 162.5008 174.6503 48.7679 54.28577 72.35645 177.5432 169.1234 85.12452 177.3788 105.2952 126.0643 156.9007 163.9738 120.5376 120.9519 190.4093 128.5546 150.1971 164.567 186.0104
62.21613 45.18124 154.7029 31.06445 125.2248 15.08819 0 6.538481 177.1384 178.5429 26.06829 167.7982 178.7093 34.00368 39.72315 57.67594 179.6101 171.1264 71.26832 176.9101 92.30864 120.7901 154.9105 159.4745 108.4078 108.6646 187.9274 116.9017 141.4827 158.4002 181.8679
67.09763 50.55359 156.0447 37.01128 127.294 21.18935 6.538481 0 177.709 178.7242 19.97434 167.6773 178.0064 27.61042 33.24927 51.25345 178.0413 169.5493 64.73005 174.3 85.83435 116.4896 151.7484 155.3576 102.0653 102.2925 184.5095 110.6504 135.9829 153.6974 177.8416
137.7153 151.3861 29.63421 163.3677 62.01814 170.3072 177.1384 177.709 0 10.68748 188.6283 20.67003 34.66204 188.7306 188.9957 199.2351 58.47854 57.71698 194.9422 87.02049 194.2582 127.9893 99.21819 126.8792 191.4922 193.458 114.2525 189.7367 166.7833 144.8489 131.0082
142.3262 155.1705 37.78344 166.4949 68.43346 172.5353 178.5429 178.7242 10.68748 0 188.6516 13.52056 24.15741 188.252 188.1693 197.5742 48.11886 47.91109 192.351 77.07986 190.4311 121.8338 90.69255 118.3075 186.6998 188.6943 104.1958 184.4403 159.7392 136.5783 121.4321
