0 13.81223 21.17261 102.6839 40.63558 44.27189 55.90667 57.06356 81.73891 128.2198 146.7937 127.4755 121.7811 99 124.6796 120.8912 138.7732 142.4844 126.2788 138.6968 132.0535 134.3503 149.1964 136.1947 151.7895 161.1433 158.4138 158.9858 165.6696
13.81223 0 7.700509 115.4443 27.16053 30.76975 42.93276 44.38875 93.00911 140.4051 155.2785 139.155 133.19 88.33243 135.663 111.2557 147.9598 151.0799 117.7091 131.6427 133.0504 135.0115 143.3085 136.7179 155.2094 165.0607 161.2531 154.3512 163.8502
21.17261 7.700509 0 121.2381 19.51357 23.13851 35.23652 36.73027 97.72695 145.668 157.9096 144.0233 137.8688 81.18565 140.0266 104.451 151.0657 153.7937 111.3262 125.8911 131.3764 133.1455 138.0655 134.7694 154.7997 164.9041 160.4946 149.6789 160.5657
102.6839 115.4443 121.2381 0 138.173 141.554 149.2658 148.896 30.72053 27.86626 77.80284 31.7538 30.43363 173.9998 37.25922 186.3787 65.49593 73.7115 184.4859 185.3764 128.3814 132.2332 186.5236 134.4317 123.9637 126.9018 133.2172 186.2771 172.5212
40.63558 27.16053 19.51357 138.173 0 3.640055 16.38512 18.50676 112.9004 161.5323 168.3158 159.1422 152.6536 65.20167 154.1793 89.60769 162.5492 164.4117 97.98663 114.5632 131.8242 133.0648 128.2485 134.4479 158.1528 168.7809 162.9203 141.5035 156.3065
44.27189 30.76975 23.13851 141.554 3.640055 0 13.27487 15.69235 116.0657 164.7593 170.7153 162.2652 155.7325 62.69684 157.1655 87.31565 165.1242 166.8487 96.03083 113.0198 132.5825 133.7236 127.0007 135.0592 159.3802 170.0848 163.9761 140.572 156.1298
55.90667 42.93276 35.23652 149.2658 16.38512 13.27487 0 3.184162 122.4056 171.3074 172.7286 168.1534 161.3728 49.82227 162.2567 74.70014 168.0066 169.054 83.99667 101.8148 128.1185 128.9013 116.4562 130.0637 156.5057 167.4599 160.4394 130.7978 148.4643
57.06356 44.38875 36.73027 148.896 18.50676 15.69235 3.184162 0 121.6963 170.5983 170.9691 167.276 160.4389 47.06362 161.187 71.83271 166.4309 167.3362 80.9757 98.68581 125.3221 126.0605 113.2874 127.2016 153.907 164.8918 157.746 127.6137 145.35
81.73891 93.00911 97.72695 30.72053 112.9004 116.0657 122.4056 121.6963 0 48.9047 71.98232 46.32764 40.1824 143.9152 42.99128 155.7314 61.48374 67.46398 153.767 154.948 102.3749 106.1143 156.6842 108.3478 103.7026 108.8292 112.6789 157.3793 146.2126
128.2198 140.4051 145.668 27.86626 161.5323 164.7593 171.3074 170.5983 48.9047 0 61.52773 9.791026 15.74414 190.8719 21.67379 200.453 49.5163 58.31748 196.8616 194.8453 128.8718 132.7499 193.5521 134.8158 117.3595 117.8425 126.5091 190.7 172.2192
146.7937 155.2785 157.9096 77.80284 168.3158 170.7153 172.7286 170.9691 71.98232 61.52773 0 51.96402 48.92986 175.5886 41.64164 177.4528 12.39037 4.519336 170.107 161.8415 84.21905 87.6776 155.6774 89.27104 62.21976 59.5728 70.5431 148.0971 122.6927
127.4755 139.155 144.0233 31.7538 159.1422 162.2652 168.1534 167.276 46.32764 9.791026 51.96402 0 7.458217 185.4429 12.04159 194.0722 39.84972 48.64983 190.0001 187.248 119.8254 123.6932 185.4234 125.7338 107.6538 108.0564 116.7873 182.0893 162.9603
121.7811 133.19 137.8688 30.43363 152.6536 155.7325 161.3728 160.4389 40.1824 15.74414 48.92986 7.458217 0 178.0776 7.28869 186.6175 36.55988 45.22367 182.5473 179.8782 113.1294 117.0069 178.1955 119.0719 102.1242 103.0936 111.3206 175.0789 156.4904
99 88.33243 81.18565 173.9998 65.20167 62.69684 49.82227 47.06362 143.9152 190.8719 175.5886 185.4429 178.0776 0 176.9282 25.20414 174.3192 172.8166 36.33806 56.81985 109.511 108.7865 73.49684 109.1472 141.912 153.169 143.0493 90.29574 115.5327
124.6796 135.663 140.0266 37.25922 154.1793 157.1655 162.2567 161.187 42.99128 21.67379 41.64164 12.04159 7.28869 176.9282 0 184.5332 29.27456 37.95355 179.9783 176.5176 107.9659 111.8258 174.2198 113.8508 95.68648 96.31033 104.8404 170.5007 150.9813
