0 41.37365 27.58102 15.08912 131.5171 53.68396 118.1582 159.0809 174.2437 181.9564
41.37365 0 15.97655 56.42528 170.5582 94.18572 115.7211 165.7362 193.1375 208.5006
27.58102 15.97655 0 42.16708 158.8525 81.25436 121.4342 168.6335 191.3925 203.5172
15.08912 56.42528 42.16708 0 118.2499 39.88749 123.7078 160.5165 170.5606 174.8158
131.5171 170.5582 158.8525 118.2499 0 78.40628 163.0854 159.7825 127.1781 100.8731
53.68396 94.18572 81.25436 39.88749 78.40628 0 127.9183 151.7146 148.3305 144.4404
118.1582 115.7211 121.4342 123.7078 163.0854 127.9183 0 55.08192 102.4422 136.449
159.0809 165.7362 168.6335 160.5165 159.7825 151.7146 55.08192 0 57.85924 99.63935
174.2437 193.1375 191.3925 170.5606 127.1781 148.3305 102.4422 57.85924 0 43.5061
181.9564 208.5006 203.5172 174.8158 100.8731 144.4404 136.449 99.63935 43.5061 0
