0 26.6347 55.08706 72.47389 65.92162 24.19126 104.934 105.4489 121.6235 88.95829 87.86854 116.8258 86.66161 107.3485 110.0588 114.1883 169.1418 171.5871 176.618 182.2097
26.6347 0 81.50842 49.09986 42.34114 47.09751 83.18674 84.01485 103.0514 115.3825 114.0127 134.1482 111.1979 127.1585 129.2926 133.2214 159.7406 164.3132 170.2864 181.806
55.08706 81.50842 0 122.7321 116.7671 38.03724 151.482 151.5292 162.6387 33.87975 33.09267 87.42832 37.7833 72.08427 76.13544 80.27272 191.8778 190.2481 193.1954 186.8519
72.47389 49.09986 122.7321 0 6.760751 84.79222 34.51655 35.58122 57.25863 155.5056 152.7113 150.3857 144.8064 148.9943 149.7772 152.9999 125.0047 132.8323 140.072 161.2064
65.92162 42.34114 116.7671 6.760751 0 78.93827 41.18252 42.19005 63.33573 149.7439 147.1003 147.4258 139.7373 145.3289 146.2823 149.6102 129.3524 136.6768 143.7429 163.4669
24.19126 47.09751 38.03724 84.79222 78.93827 0 113.6101 113.7157 125.9269 70.83078 68.46349 93.0975 64.11123 83.18203 85.94911 90.09887 162.7702 163.2334 167.3397 167.9847
104.934 83.18674 151.482 34.51655 41.18252 113.6101 0 2 26.24093 182.8312 179.261 163.6395 168.6609 165.7724 165.694 168.3228 101.3446 111.6687 119.6338 147.6478
105.4489 84.01485 151.5292 35.58122 42.19005 113.7157 2 0 24.36821 182.7218 179.088 162.6202 168.287 164.9439 164.8166 167.4093 99.35486 109.6687 117.6341 145.7053
121.6235 103.0514 162.6387 57.25863 63.33573 125.9269 26.24093 24.36821 0 191.8651 187.5549 160.6309 174.5504 165.5542 164.77 166.8419 76.15001 87.35896 95.52641 126.5804
88.95829 115.3825 33.87975 155.5056 149.7439 70.83078 182.8312 182.7218 191.8651 0 6.800735 84.41763 27.40894 66.68021 71.14949 74.46121 212.5805 209.0067 210.8164 198.3217
87.86854 114.0127 33.09267 152.7113 147.1003 68.46349 179.261 179.088 187.5549 6.800735 0 77.6584 20.61553 59.94164 64.41273 67.76471 206.6573 202.8728 204.5716 191.6764
116.8258 134.1482 87.42832 150.3857 147.4258 93.0975 163.6395 162.6202 160.6309 84.41763 77.6584 0 57.44032 17.81582 13.40409 11.07378 151.4392 143.6777 143.0008 120.9883
86.66161 111.1979 37.7833 144.8064 139.7373 64.11123 168.6609 168.287 174.5504 27.40894 20.61553 57.44032 0 39.92493 44.38468 47.97279 188.4893 184.0617 185.4212 171.3724
107.3485 127.1585 72.08427 148.9943 145.3289 83.18203 165.7724 164.9439 165.5542 66.68021 59.94164 17.81582 39.92493 0 4.472136 8.249579 163.6935 156.9375 156.9005 137.2345
110.0588 129.2926 76.13544 149.7772 146.2823 85.94911 165.694 164.8166 164.77 71.14949 64.41273 13.40409 44.38468 4.472136 0 4.249183 161.0038 153.972 153.7598 133.4137
114.1883 133.2214 80.27272 152.9999 149.6102 90.09887 168.3228 167.4093 166.8419 74.46121 67.76471 11.07378 47.97279 8.249579 4.249183 0 161.1736 153.8051 153.3632 131.9984
169.1418 159.7406 191.8778 125.0047 129.3524 162.7702 101.3446 99.35486 76.15001 212.5805 206.6573 151.4392 188.4893 163.6935 161.0038 161.1736 0 14.40872 22.28495 62.03663
171.5871 164.3132 190.2481 132.8323 136.6768 163.2334 111.6687 109.6687 87.35896 209.0067 202.8728 143.6777 184.0617 156.9375 153.972 153.8051 14.40872 0 8.333008 47.70945
176.618 170.2864 193.1954 140.072 143.7429 167.3397 119.6338 117.6341 95.52641 210.8164 204.5716 143.0008 185.4212 156.9005 153.7598 153.3632 22.28495 8.333008 0 40.77937
182.2097 181.806 186.8519 161.2064 163.4669 167.9847 147.6478 145.7053 126.5804 198.3217 191.6764 120.9883 171.3724 137.2345 133.4137 131.9984 62.03663 47.70945 40.77937 0
