0 76.09474 32.50164 53.4803 56.68814 99.21019 119.2508 118.5932 148.2016 115.3069 145.288 129.9284 167.3141 162.845 171.5354 175.9093 172.7788
76.09474 0 102.87 120.9587 124.0168 152.3053 43.33362 42.54392 112.1151 43.244 179.5136 72.85483 185.3276 184.0713 184.9228 187.7404 152.6445
32.50164 102.87 0 21.01743 24.20891 69.28631 146.0655 144.3488 152.4743 137.6713 120.1604 144.5337 147.4504 141.9243 153.3155 158.1028 168.4915
53.4803 120.9587 21.01743 0 3.226841 50.66712 163.7101 161.4463 157.2084 153.0546 104.8221 155.5591 135.7495 129.5191 142.7396 147.749 167.385
56.68814 124.0168 24.20891 3.226841 0 48.3112 166.7118 164.3945 158.6443 155.827 103.0545 157.8223 134.6215 128.2724 141.802 146.843 167.9582
99.21019 152.3053 69.28631 50.66712 48.3112 0 191.7009 187.8062 151.3436 174.7762 57.07301 165.5009 93.51107 86.16875 102.4564 107.6891 146.8246
119.2508 43.33362 146.0655 163.7101 166.7118 191.7009 0 7.382412 116.1193 27.90161 212.2553 67.2549 211.5075 211.653 209.122 211.0872 161.9991
118.5932 42.54392 144.3488 161.4463 164.3945 187.8062 7.382412 0 108.7679 20.61553 206.8324 59.87255 205.2137 205.5152 202.6339 204.5179 154.7132
148.2016 112.1151 152.4743 157.2084 158.6443 151.3436 116.1193 108.7679 0 88.26369 138.3843 49.54173 118.4597 122.1718 111.7392 111.6327 46.85732
115.3069 43.244 137.6713 153.0546 155.827 174.7762 27.90161 20.61553 88.26369 0 189.7955 39.83368 186.1501 186.7953 183.1625 184.8807 134.1038
145.288 179.5136 120.1604 104.8221 103.0545 57.07301 212.2553 206.8324 138.3843 189.7955 0 168.658 40.86258 32.71967 51.59195 56.60195 116.6702
129.9284 72.85483 144.5337 155.5591 157.8223 165.5009 67.2549 59.87255 49.54173 39.83368 168.658 0 157.8686 159.859 153.1989 154.1401 96.23539
167.3141 185.3276 147.4504 135.7495 134.6215 93.51107 211.5075 205.2137 118.4597 186.1501 40.86258 157.8686 0 8.173031 11.17499 15.85505 86.05874
162.845 184.0713 141.9243 129.5191 128.2724 86.16875 211.653 205.5152 122.1718 186.7953 32.71967 159.859 8.173031 0 19.20937 24.0165 91.97835
171.5354 184.9228 153.3155 142.7396 141.802 102.4564 209.122 202.6339 111.7392 183.1625 51.59195 153.1989 11.17499 19.20937 0 5.238267 76.75745
175.9093 187.7404 158.1028 147.749 146.843 107.6891 211.0872 204.5179 111.6327 184.8807 56.60195 154.1401 15.85505 24.0165 5.238267 0 74.96245
172.7788 152.6445 168.4915 167.385 167.9582 146.8246 161.9991 154.7132 46.85732 134.1038 116.6702 96.23539 86.05874 91.97835 76.75745 74.96245 0
