0 83.20292 101.0865 87.09536 108.0073 119.3212 158.8973 126.1117 54.62644 61.27785 153.3549
83.20292 0 18.36139 5 26.22064 37.94733 87.20725 45.412 124.2829 129.4961 153.8351
101.0865 18.36139 0 14.01394 8.327342 19.85298 71.50058 27.44796 139.7445 144.6237 155.426
87.09536 5 14.01394 0 21.53052 33.24154 82.21202 40.63558 126.8316 131.8986 151.8772
108.0073 26.22064 8.327342 21.53052 0 11.72696 63.36543 19.23107 144.8222 149.4836 153.5008
119.3212 37.94733 19.85298 33.24154 11.72696 0 53.4841 7.632169 154.6165 159.0637 154.8894
158.8973 87.20725 71.50058 82.21202 63.36543 53.4841 0 46.51468 181.5756 184.4852 139.1565
126.1117 45.412 27.44796 40.63558 19.23107 7.632169 46.51468 0 160.0453 164.3183 154.4734
54.62644 124.2829 139.7445 126.8316 144.8222 154.6165 181.5756 160.0453 0 6.708204 128.0825
61.27785 129.4961 144.6237 131.8986 149.4836 159.0637 184.4852 164.3183 6.708204 0 125.388
153.3549 153.8351 155.426 151.8772 153.5008 154.8894 139.1565 154.4734 128.0825 125.388 0
