0 93.18473 36.39533 34.80149 99.45641 108.0624 146.224 98.27745 165.4499 166.0179
93.18473 0 63.58784 65.8236 43.85442 54.0906 161.0304 188.0931 232.1327 224.7918
36.39533 63.58784 0 2.236068 63.11057 71.68845 127.5797 124.8358 173.616 169.3776
34.80149 65.8236 2.236068 0 64.85068 73.26761 126.8593 122.6132 171.6414 167.5563
99.45641 43.85442 63.11057 64.85068 0 11.22007 121.1656 180.9243 206.3136 195.6648
108.0624 54.0906 71.68845 73.26761 11.22007 0 115.2101 185.8422 205.7832 194.0387
146.224 161.0304 127.5797 126.8593 121.1656 115.2101 0 157.0571 118.23 98.87406
98.27745 188.0931 124.8358 122.6132 180.9243 185.8422 157.0571 0 99.00434 112.1604
165.4499 232.1327 173.616 171.6414 206.3136 205.7832 118.23 99.00434 0 22.62508
166.0179 224.7918 169.3776 167.5563 195.6648 194.0387 98.87406 112.1604 22.62508 0
