0 71.59084 86.74086 103.4593 109.8592 131.2727 123.9628 124.4019 43.29603 49.04701
71.59084 0 18.55924 38.02813 45.88344 68.22656 60.81664 135.9459 112.138 117.2087
86.74086 18.55924 0 19.47762 27.37263 49.67054 42.27239 132.4647 125.0808 129.7705
103.4593 38.02813 19.47762 0 7.98139 30.2 22.79528 130.7218 139.5117 143.8146
109.8592 45.88344 27.37263 7.98139 0 22.45425 14.9795 129.4491 144.828 148.9546
131.2727 68.22656 49.67054 30.2 22.45425 0 7.496192 134.7232 164.5152 168.3266
123.9628 60.81664 42.27239 22.79528 14.9795 7.496192 0 132.1209 157.6564 161.5549
124.4019 135.9459 132.4647 130.7218 129.4491 134.7232 132.1209 0 117.586 116.1793
43.29603 112.138 125.0808 139.5117 144.828 164.5152 157.6564 117.586 0 5.962848
49.04701 117.2087 129.7705 143.8146 148.9546 168.3266 161.5549 116.1793 5.962848 0
