0 83.93211 158.1001 147.3571 132.6021 162.781 170.7138 147.8945 147.9535 170.7016 171.5637 179.5674 184.7199
83.93211 0 172.6495 79.8564 170.7445 104.7378 116.461 162.1402 138.198 121.8526 121.2642 132.3105 144.0077
158.1001 172.6495 0 152.9524 48.87258 137.8821 132.4452 10.73795 50.21989 121.8641 124.8961 121.1673 109.9733
147.3571 79.8564 152.9524 0 173.7665 29.01899 42.05649 144.7681 104.5512 51.58468 49.68061 61.47891 77.10938
132.6021 170.7445 48.87258 173.7665 0 165.8616 163.6698 45.96781 85.76845 154.8775 157.6499 156.8305 148.934
162.781 104.7378 137.8821 29.01899 165.8616 0 13.03853 131.0612 87.76492 23.40005 21.09502 32.71819 48.92624
170.7138 116.461 132.4452 42.05649 163.6698 13.03853 0 126.4079 82.27981 11.96483 9.066446 19.98304 36.61301
147.8945 162.1402 10.73795 144.7681 45.96781 131.0612 126.4079 0 44.37928 116.2605 119.2377 116.3944 106.346
147.9535 138.198 50.21989 104.5512 85.76845 87.76492 82.27981 44.37928 0 71.92149 74.91671 72.131 63.17353
170.7016 121.8526 121.8641 51.58468 154.8775 23.40005 11.96483 116.2605 71.92149 0 3.092329 10.51202 25.5967
171.5637 121.2642 124.8961 49.68061 157.6499 21.09502 9.066446 119.2377 74.91671 3.092329 0 11.82709 27.85617
179.5674 132.3105 121.1673 61.47891 156.8305 32.71819 19.98304 116.3944 72.131 10.51202 11.82709 0 16.9029
184.7199 144.0077 109.9733 77.10938 148.934 48.92624 36.61301 106.346 63.17353 25.5967 27.85617 16.9029 0
