0 64.05252 65.22335 23.68264 104.7287 100.4194 99.35126 157.1596 115.1261 124.4609 134.8162
64.05252 0 6.576473 68.18358 130.5038 130.4736 131.1964 215.7029 170.1562 173.6735 197.9198
65.22335 6.576473 0 67.01679 125.9246 126.2317 127.0954 214.3377 173.7387 170.9899 197.9419
23.68264 68.18358 67.01679 0 81.39564 77.52867 76.72353 147.5196 131.1664 107.9651 132.0615
104.7287 130.5038 125.9246 81.39564 0 8.875685 12.5 126.4573 190.2383 68.00408 138.946
100.4194 130.4736 126.2317 77.52867 8.875685 0 3.655285 118.5653 182.383 60.54934 130.1337
99.35126 131.1964 127.0954 76.72353 12.5 3.655285 0 115.1225 179.4871 57.29286 126.4802
157.1596 215.7029 214.3377 147.5196 126.4573 118.5653 115.1225 0 153.3073 58.90187 46.97198
115.1261 170.1562 173.7387 131.1664 190.2383 182.383 179.4871 153.3073 0 164.5125 107.4087
124.4609 173.6735 170.9899 107.9651 68.00408 60.54934 57.29286 58.90187 164.5125 0 81.77544
134.8162 197.9198 197.9419 132.0615 138.946 130.1337 126.4802 46.97198 107.4087 81.77544 0
