0 95.88373 39.92429 44.12559 69.96431 130.8992 134.6766 84.68986 132.0176 92.59687 150.5461 119.6081 142.0304
95.88373 0 130.9062 134.7198 150.794 40.1422 45.74415 156.8291 48.23971 163.7057 132.572 180.8902 186.5909
39.92429 130.9062 0 4.201934 33.39895 161.9974 164.8375 51.63878 160.4825 59.0913 152.8098 88.47984 116.9386
44.12559 134.7198 4.201934 0 30.00377 165.4482 168.2037 48.70526 163.7089 56.00223 153.5757 85.57248 114.7213
69.96431 150.794 33.39895 30.00377 0 176.6735 178.4675 19.65356 172.5759 26.31809 142.4211 56.1132 87.28627
130.8992 40.1422 161.9974 165.4482 176.6735 0 6.333577 178.977 14.44218 184.9499 120.9193 197.0589 195.6383
134.6766 45.74415 164.8375 168.2037 178.4675 6.333577 0 180.0959 9.869491 185.8877 117.1443 197.0905 194.5268
84.68986 156.8291 51.63878 48.70526 19.65356 178.977 180.0959 0 173.3603 7.909466 130.8578 36.86822 67.71476
132.0176 48.23971 160.4825 163.7089 172.5759 14.44218 9.869491 173.3603 0 178.9343 107.2757 189.1782 185.6631
92.59687 163.7057 59.0913 56.00223 26.31809 184.9499 185.8877 7.909466 178.9343 0 131.8807 29.80772 62.29918
150.5461 132.572 152.8098 153.5757 142.4211 120.9193 117.1443 130.8578 107.2757 131.8807 0 124.4046 103.2334
119.6081 180.8902 88.47984 85.57248 56.1132 197.0589 197.0905 36.86822 189.1782 29.80772 124.4046 0 35.5734
142.0304 186.5909 116.9386 114.7213 87.28627 195.6383 194.5268 67.71476 185.6631 62.29918 103.2334 35.5734 0
