38.28261 140.7391
46.16049 171.0247
62.18072 118.3072
67.44 149.48
66 110.5
68 131
71 141.5
82.91729 151.8271
77.88889 128.1111
79 112.4286
81 117
98.47405 220.083
87.66667 183.3333
90 199
91 197
92 141
96.09091 126.1818
98.16 136.88
123.0934 104.7389
103.5 130.5
119.4714 247.8429
128.6667 61
129.0625 248.25
167.879 75.2914
142.7273 254.8364
159.0769 258.3077
162 265.4848
169 266.2857
173.8 262
198.5783 265.9398
197 94
245.955 112.8758
212 97
216.4783 81.34783
222.25 253.5556
225.6 131.7333
232.16 173.64
244.8683 238.5749
242.2 171.65
243.25 96
250 159
264.8693 187.5747
268 120
269 122
270 119
275 130
276.5 127.25
278.5 124.5
