0 126.2286 152.5792 70.98915 165.7562 155.6691 159.0269 151.0423 138.17 161.2012
126.2286 0 48.59416 172.8324 85.05696 109.3117 112.4921 119.0883 191.7381 183.728
152.5792 48.59416 0 182.0375 39.02047 72.52324 74.90004 86.18075 179.2423 160.6289
70.98915 172.8324 182.0375 0 179.848 154.2645 156.6391 143.0906 81.47088 117.6499
165.7562 85.05696 39.02047 179.848 0 40.2422 41.40303 56.13248 159.8173 133.6969
155.6691 109.3117 72.52324 154.2645 40.2422 0 3.654525 16.14599 122.3068 93.63472
159.0269 112.4921 74.90004 156.6391 41.40303 3.654525 0 16.30446 122.8907 93.09569
151.0423 119.0883 86.18075 143.0906 56.13248 16.14599 16.30446 0 106.5897 77.58174
138.17 191.7381 179.2423 81.47088 159.8173 122.3068 122.8907 106.5897 0 43.99534
161.2012 183.728 160.6289 117.6499 133.6969 93.63472 93.09569 77.58174 43.99534 0
