0 99.61767 112.805 153.3546 156.2548 57.82403 173.5368 123.3618 183.5948 112.4211 172.8504
99.61767 0 18.52975 68.98921 79.70266 143.8414 106.0383 159.0757 140.95 172.2997 170.8786
112.805 18.52975 0 50.47123 61.60753 152.2765 88.44899 157.2115 125.9595 174.4239 161.6798
153.3546 68.98921 50.47123 0 15.97029 181.4226 43.21132 161.0348 90.16528 187.5809 143.8434
156.2548 79.70266 61.60753 15.97029 0 179.3705 27.91904 151.5896 74.2266 180.3135 129.7465
57.82403 143.8414 152.2765 181.4226 179.3705 0 189.03 87.12413 183.288 62.37854 150.4695
173.5368 106.0383 88.44899 43.21132 27.91904 189.03 0 147.8864 50.30856 180.594 114.0899
123.3618 159.0757 157.2115 161.0348 151.5896 87.12413 147.8864 0 121.1841 38.76159 67.88389
183.5948 140.95 125.9595 90.16528 74.2266 183.288 50.30856 121.1841 0 158.5083 70.59561
112.4211 172.2997 174.4239 187.5809 180.3135 62.37854 180.594 38.76159 158.5083 0 106.1395
172.8504 170.8786 161.6798 143.8434 129.7465 150.4695 114.0899 67.88389 70.59561 106.1395 0
