0 47.92315 95.41522 111.4908 109.3887 133.2704 155.7741 135.2828 128.5013 144.2798 169.1742 173.1676 172.0802 185.1809 193.7947
47.92315 0 94.62803 156.653 152.0967 181.1486 201.9749 183.1858 172.528 192.1312 203.213 210.2043 211.6139 225.8798 236.2913
95.41522 94.62803 0 186.7477 191.0909 186.8074 179.6921 182.9391 143.7359 197.3448 139.1114 152.4389 160.5872 176.8191 192.3751
111.4908 156.653 186.7477 0 17.25503 48.39263 102.2095 58.72524 103.5086 54.38472 174.2039 166.2536 155.0356 159.3686 156.7244
109.3887 152.0967 191.0909 17.25503 0 65.60564 119.3233 75.97909 119.0049 71.18181 188.9395 181.7708 171.0667 175.9312 173.7189
133.2704 181.1486 186.8074 48.39263 65.60564 0 55.98255 11.4965 68.06614 11.14743 138.9411 127.7345 114.3252 115.8361 110.7403
155.7741 201.9749 179.6921 102.2095 119.3233 55.98255 0 44.55017 36.08288 56.37961 92.11359 77.50458 62.13223 60.71783 54.80931
135.2828 183.1858 182.9391 58.72524 75.97909 11.4965 44.55017 0 58.01243 16.25466 128.2619 116.6428 103.0208 104.3464 99.34291
128.5013 172.528 143.7359 103.5086 119.0049 68.06614 36.08288 58.01243 0 74.00662 71.53931 62.77991 52.82282 61.03278 65.98803
144.2798 192.1312 197.3448 54.38472 71.18181 11.14743 56.37961 16.25466 74.00662 0 143.5905 131.299 117.0937 117.0677 110.2535
169.1742 203.213 139.1114 174.2039 188.9395 138.9411 92.11359 128.2619 71.53931 143.5905 0 18.40614 34.32085 47.76952 66.24886
173.1676 210.2043 152.4389 166.2536 181.7708 127.7345 77.50458 116.6428 62.77991 131.299 18.40614 0 16.55677 29.39427 47.86152
172.0802 211.6139 160.5872 155.0356 171.0667 114.3252 62.13223 103.0208 52.82282 117.0937 34.32085 16.55677 0 16.2865 33.6056
185.1809 225.8798 176.8191 159.3686 175.9312 115.8361 60.71783 104.3464 61.03278 117.0677 47.76952 29.39427 16.2865 0 18.48356
193.7947 236.2913 192.3751 156.7244 173.7189 110.7403 54.80931 99.34291 65.98803 110.2535 66.24886 47.86152 33.6056 18.48356 0
