0 56.62126 15.34109 68.91926 59.92718 24.52428 83.83579 88.43955 93.65451 102.0077 110.0574 98.78272 95.53316 116.4531 101.6326 120.9369 97.51076 102.0502 93.82859 130.0348 97.57414 105.9485 153.8639 123.8566 119.484 125.2952 128.0422 140.5117 139.0022 175.5021 148.3365 137.2085 149.5069 164.0488 158.6706 182.108
56.62126 0 66.875 12.51526 107.3219 73.21042 27.84359 32.35183 145.9889 47.56269 56.94748 146.6407 140.8636 64.83676 145.4631 71.22258 139.4647 143.4679 134.6227 80.32869 135.4216 145.2331 109.7496 156.8057 146.3336 151.6722 155.125 166.1528 160.2957 143.0309 161.4583 140.3914 141.1338 185.7509 150.0346 165.7013
15.34109 66.875 0 78.58731 44.77049 9.219544 92.77931 97.37171 80.04998 109.5279 116.6919 83.93185 80.35083 122.2398 86.36263 125.8067 82.1736 86.71029 78.49204 134.6962 82.32861 90.62695 155.8903 108.8302 105.1487 110.9631 113.5958 126.1428 125.2406 173.3321 135.803 126.8249 141.4677 150.0183 150.5075 175.431
68.91926 12.51526 78.58731 0 117.7401 84.47106 15.36115 19.84137 156.9995 35.40122 45.10852 156.7422 150.5293 53.36844 154.7999 60.2573 148.5123 152.3686 143.5157 69.22544 143.759 153.709 99.82904 163.9101 152.3886 157.5465 161.0876 171.6685 165.0042 135.693 164.4375 141.62 139.7155 190.2092 148.3769 161.9609
59.92718 107.3219 44.77049 117.7401 0 36.03961 130.261 134.6554 40.77578 143.9313 149.1628 39.598 35.6063 152.8222 41.85426 154.3599 38.56603 43.20006 35.86493 162.4255 41.74792 48.21426 176.7459 69.70821 71.6185 77.09496 78.80721 91.30829 94.11325 182.5168 110.4848 111.5612 134.0065 116.3984 142.0522 170.81
24.52428 73.21042 9.219544 84.47106 36.03961 0 98.12747 102.6755 72.83543 113.9374 120.5404 75.47774 71.50621 125.5581 77.38462 128.5649 73.05135 77.57213 69.31089 137.2777 73.10951 81.42456 156.7963 99.66527 96.31329 102.124 104.6948 117.2732 116.6988 171.6414 127.9536 120.3005 136.3298 141.3094 145.2601 171.007
83.83579 27.84359 92.77931 15.36115 130.261 98.12747 0 4.609772 170.1058 20.4711 30.61046 168.7342 162.0189 39.3587 165.8795 46.93291 159.2749 162.9389 154.1201 55.57083 153.7075 163.7684 87.53566 172.2855 159.5878 164.4956 168.119 178.1011 170.511 126.5069 167.8682 143.1336 137.9999 195.2663 146.2754 157.1432
88.43955 32.35183 97.37171 19.84137 134.6554 102.6755 4.609772 0 174.5716 16.81994 27.18915 173.0312 166.2331 36.18253 170.0188 44.09372 163.3593 166.985 158.1779 52.48608 157.6396 167.7155 84.99386 175.8779 162.931 167.7768 171.4154 181.2491 173.4458 125.1223 170.2872 145.0867 139.0516 198.0668 147.1946 157.2005
93.65451 145.9889 80.04998 156.9995 40.77578 72.83543 170.1058 174.5716 0 184.4229 189.8552 20.60475 29.18133 193.5938 35.1106 195.11 40.05621 42.52758 43.04649 203.1266 51.47815 49.65123 216.4999 73.35112 84.63008 88.54272 88.54377 98.95454 106.6752 218.832 127.8948 137.552 163.7226 123.0019 170.7879 200.7845
102.0077 47.56269 109.5279 35.40122 143.9313 113.9374 20.4711 16.81994 184.4229 0 10.4318 181.2547 173.8138 19.58592 177.0202 27.87336 169.9998 173.3442 164.6612 35.88603 163.2952 173.4139 68.94587 179.4184 165.2098 169.7093 173.4045 182.4427 173.6587 111.1015 168.2221 141.294 131.9742 197.5355 139.5999 146.8032
110.0574 56.94748 116.6919 45.10852 149.1628 120.5404 30.61046 27.18915 189.8552 10.4318 0 185.6813 177.869 9.230295 180.7042 17.7679 173.4892 176.6456 168.0774 25.47778 166.2077 176.3064 58.75687 180.9503 166.0279 170.2904 174.0029 182.5075 173.1548 101.996 166.329 138.4758 127.1449 196.4711 134.3968 139.8086
98.78272 146.6407 83.93185 156.7422 39.598 75.47774 168.7342 173.0312 20.60475 181.2547 185.6813 0 10.35393 188.5055 14.73718 189.125 20.84999 22.472 25.02443 196.6512 32.83122 29.42611 207.1015 52.79718 64.87274 68.47774 68.27803 78.43823 86.51795 205.471 108.2224 119.849 147.0751 102.4 153.6795 183.9381
95.53316 140.8636 80.35083 150.5293 35.6063 71.50621 162.0189 166.2331 29.18133 173.8138 177.869 10.35393 0 180.3743 7.437166 180.7007 10.90832 13.57279 14.68764 188.0581 22.6824 20.75236 197.6813 44.92503 55.453 59.38938 59.49412 70.26519 77.54284 195.2919 98.74354 109.6121 136.7369 94.75462 143.3767 173.6178
116.4531 64.83676 122.2398 53.36844 152.8222 125.5581 39.3587 36.18253 193.5938 19.58592 9.230295 188.5055 180.3743 0 182.8659 8.72109 175.4945 178.4727 170.0324 16.31492 167.7157 177.7666 49.54499 181.181 165.67 169.709 173.4254 181.4347 171.6082 93.40594 163.5874 135.0283 121.9997 194.3726 128.9037 132.8001
101.6326 145.4631 86.36263 154.7999 41.85426 77.38462 165.8795 170.0188 35.1106 177.0202 180.7042 14.73718 7.437166 182.8659 0 182.8532 7.92568 7.898044 13.35586 189.9927 19.45196 14.69386 198.383 38.287 50.2264 53.74858 53.54675 63.84946 71.78077 194.1418 93.56523 106.1111 133.8759 88.0547 140.1939 170.5421
120.9369 71.22258 125.8067 60.2573 154.3599 128.5649 46.93291 44.09372 195.11 27.87336 17.7679 189.125 180.7007 8.72109 182.8532 0 175.3488 178.1482 169.8524 9.191479 167.1142 177.0933 41.07251 179.3438 163.3284 167.1521 170.8628 178.4038 168.174 84.73884 159.1185 130.0259 115.6124 190.4034 122.2197 124.983
