0 40.85992 48.08326 54.12024 62.8172 41.67733 84.89994 97.66742 89.56004 112.8432 125.9603 133.9022 130.1701 47.14754 147.467 59.72644 72.24957 76.55064 77.69813 81.70189 69.51619 158.7615 165.8385 190.0516 149.3167 85.06504 161.4243 167.9003 191.6214 152.1923 146.0693 212.8403 150.0033 167.6932 179.8099 183.2804 218.9513 191.0393 215.1161
40.85992 0 70.50192 75.98734 84.70784 58.99793 104.1465 116.4653 107.8021 129.855 142.3525 150.0071 145.8867 44.23214 160.3466 42.42333 32.82255 35.7325 36.83977 41.15078 41.51823 167.4168 174.6399 192.5251 116.6353 47.28223 167.0465 173.4179 192.7632 113.8144 112.4333 204.2655 117.3123 147.3913 158.4694 156.1129 205.4341 168.3964 195.4754
48.08326 70.50192 0 6.082763 15.0333 12.20656 36.87818 49.68074 41.48494 64.77002 77.88453 85.82637 82.08684 36.25453 99.52435 54.31816 102.1567 101.2126 101.3558 101.4674 71.13719 111.6154 118.5782 144.8336 142.605 96.40226 115.3031 121.7148 147.0242 157.4627 141.3303 174.012 143.2515 142.1443 154.7589 165.5839 184.1056 166.9731 186.5431
54.12024 75.98734 6.082763 0 9 17.08801 30.80584 43.60391 35.44009 58.72301 71.8401 79.78199 76.06083 39.74784 93.60251 57.28269 107.3359 106.0047 106.066 105.8494 74.30007 105.9594 112.8831 139.6189 143.6759 100.0642 109.9173 116.3035 141.9429 159.8953 142.6648 170.0059 144.3122 140.5133 153.1319 164.9986 180.7709 165.4358 184.226
62.8172 84.70784 15.0333 9 0 25.70992 22.13594 34.85758 26.92582 50.13256 63.24555 71.18083 67.53703 46.84165 85.39645 63.58561 115.767 114.0614 114.0395 113.4795 80.68767 98.41138 105.2331 132.9669 147.1124 106.9104 102.9627 109.2817 135.5536 165.1015 146.4625 165.5555 147.7329 140.0321 152.6176 166.0239 177.4507 165.0273 182.5585
41.67733 58.99793 12.20656 17.08801 25.70992 0 46.01087 58.71159 50.15974 73.16218 86.14523 94.03907 90.11798 24.61485 106.6221 42.97345 90.24965 89.06739 89.1852 89.26171 59.5189 117.2118 124.323 148.499 133.0056 84.40613 119.749 126.224 150.2124 146.3028 131.3973 173.907 133.6638 136.8941 149.4463 158.3814 182.2948 161.4466 182.4846
84.89994 104.1465 36.87818 30.80584 22.13594 46.01087 0 12.81311 5 27.99754 41.10961 49.04526 45.412 62.73269 63.48435 76.79481 133.8805 130.9198 130.6331 129.0268 93.46925 77.36924 84 113.3301 150.9051 120.3147 82.95066 89.09826 116.4021 173.2931 151.1895 150.2068 151.4761 134.2125 146.5211 163.5044 164.5073 159.022 173.3702
97.66742 116.4653 49.68074 43.60391 34.85758 58.71159 12.81311 0 8.663185 15.49204 28.50528 36.40914 32.91353 74.29526 51.45711 87.27301 145.7075 142.3075 141.924 139.9283 103.5639 66.46428 72.82085 103.6214 156.2856 130.4163 73.12567 79.03631 107.1154 180.729 157.0479 143.7638 156.8261 134.3495 146.3526 165.3158 159.7023 158.7937 171.0254
89.56004 107.8021 41.48494 35.44009 26.92582 50.15974 5 8.663185 0 23.28509 36.40055 44.34249 40.63558 65.72968 58.55066 79.05007 137.1022 133.8096 133.4541 131.5829 95.50131 72.37265 79 108.4357 150.6041 122.3672 78.03084 84.15759 111.5636 173.9497 151.1001 145.9269 151.1622 131.8484 144.0631 161.7692 160.6441 156.5535 170.2216
112.8432 129.855 64.77002 58.72301 50.13256 73.16218 27.99754 15.49204 23.28509 0 13.11858 21.05977 17.43937 86.69285 36.06756 98.02162 158.107 153.9899 153.4545 150.8682 113.6099 51.89616 57.96432 89.95534 159.7046 140.2491 59.59979 65.19645 93.84809 186.6356 161.0663 133.2622 160.2022 131.5605 143.0655 164.2431 150.9109 155.3201 164.9681
125.9603 142.3525 77.88453 71.8401 63.24555 86.14523 41.10961 28.50528 36.40055 13.11858 0 7.941938 4.609772 98.83896 23.91069 109.2757 170.0647 165.5597 164.9394 162.0184 124.3805 41.43429 46.84015 80.38472 165.7452 150.7716 50.70811 55.70009 84.78273 194.3669 167.5448 127.1274 166.2077 132.8495 143.8108 166.7085 146.4335 155.8012 163.0448
