0 78.20463 127.3062 86.92284 90.3601 92.39757 94.96331 167.6495 174.6664 170.6596 169.6978 169.8446 169.6234 172.2339 164.8619 163.6023 158.3262 161.0398 41.55751 157.3795 45.74671 175.6327 50.69459 60.55275 86.72805 155.5981 155.6525 94.77274 103.5481 104.7269 195.8166 150.5792 198.0476 142.399 113.7222 134.9117 131.9242
78.20463 0 62.35579 13.78849 20.38069 24.21882 29.11764 98.69785 105.8332 101.859 101.5099 102.8299 104.0167 106.9031 103.4894 102.9486 100.0421 105.3408 113.2039 104.95 115.3431 157.9015 120.9866 135.1649 153.4517 121.0536 123.7656 158.4557 162.4774 164.4323 161.0727 179.7467 165.3949 140.4573 167.0491 142.2319 147.9774
127.3062 62.35579 0 48.61228 42.31917 38.79704 34.54487 40.4619 47.39918 43.41322 42.39485 42.63939 42.86748 45.63849 41.13535 40.61088 38.22402 44.28411 151.1663 45.70715 151.2869 117.1641 156.5988 173.4284 181.5586 73.08253 77.47767 183.1616 182.4664 184.8571 107.8626 172.7855 113.1717 115.5972 181.6477 124.5393 136.0445
86.92284 13.78849 48.61228 0 6.726812 10.63015 15.6205 85.61542 92.76988 88.76936 88.32327 89.49302 90.53452 93.40771 89.74687 89.1852 86.2543 91.58097 119 91.30371 120.5912 146.951 126.224 141.3223 157.0608 108.706 111.6687 161.243 164.1234 166.2077 148.2789 175.3891 152.7533 132.0341 167.4306 135.1926 142.1797
90.3601 20.38069 42.31917 6.726812 0 3.905125 8.902247 80.11398 87.27256 83.25413 82.71185 83.72126 84.59462 87.44856 83.41613 82.80248 79.72456 84.965 120.7942 84.60633 122.1039 140.8849 127.7077 143.2175 157.6289 102.1922 105.2306 161.3925 163.7048 165.8471 141.6365 172.0941 146.1454 127.0089 166.3889 130.768 138.2977
92.39757 24.21882 38.79704 10.63015 3.905125 0 5 77.10383 84.25705 80.23092 79.62412 80.52329 81.28038 84.11896 79.82794 79.17702 75.99148 81.16471 121.8524 80.73861 122.9987 137.3268 128.5788 144.3087 157.9414 98.38699 101.467 161.4593 163.4396 165.614 137.7623 170.143 142.288 124.0645 165.7589 128.1771 136.0223
94.96331 29.11764 34.54487 15.6205 8.902247 5 0 73.5527 80.68612 76.65507 75.95393 76.68768 77.26901 80.08121 75.39562 74.68601 71.32745 76.38528 123.13 75.83756 124.0666 132.6952 129.609 145.6022 158.2261 93.47192 96.59825 161.4264 162.9801 165.1938 132.7774 167.5214 137.318 120.204 164.8302 124.7652 133.0089
167.6495 98.69785 40.4619 85.61542 80.11398 77.10383 73.5527 0 7.158911 3.162278 3.605551 7.28011 11.59741 13.60147 22.94559 24.73863 30.52876 36.98134 191.2302 44.12498 191.1505 126.1254 196.3785 213.3776 219.8783 81.5414 86.88242 220.7394 218.9121 221.3707 103.2194 199.8406 109.3841 136.8247 216.6033 149.0862 162.675
174.6664 105.8332 47.39918 92.76988 87.27256 84.25705 80.68612 7.158911 0 4.031129 5.220153 7.433034 11.41271 11.88486 23.94264 25.98557 32.67729 38.2653 197.8566 45.82441 197.6991 127.1309 202.8947 219.9506 225.9521 83.20607 88.57843 226.6253 224.5334 227.005 102.0975 203.6141 108.3273 139.8544 221.8992 152.6132 166.5042
170.6596 101.859 43.41322 88.76936 83.25413 80.23092 76.65507 3.162278 4.031129 0 2.236068 6.082763 10.6066 12.04159 22.7706 24.69818 30.95489 37.03784 194.0026 44.39828 193.8791 126.1721 199.0892 216.1203 222.352 81.85964 87.21939 223.1154 221.1527 223.618 102.3222 201.1776 108.5183 137.8006 218.6801 150.2987 164.0333
169.6978 101.5099 42.39485 88.32327 82.71185 79.62412 75.95393 3.605551 5.220153 2.236068 0 4 8.514693 10.19804 20.5548 22.47221 28.72116 34.80964 192.6759 42.16267 192.5026 123.9509 197.6929 214.758 220.7378 79.62412 84.98366 221.4287 219.3775 221.8468 100.2798 199.0437 106.467 135.6024 216.8133 148.1397 161.9058
169.8446 102.8299 42.63939 89.49302 83.72126 80.52329 76.68768 7.28011 7.433034 6.082763 4 0 4.527693 6.324555 16.80774 18.78829 25.3082 31.12558 192.0521 38.58648 191.768 120.197 196.9124 214.0491 219.4387 76.02631 81.39342 219.9479 217.666 220.1454 96.28312 196.1883 102.4722 132.4387 214.8488 145.1804 159.0833
169.6234 104.0167 42.86748 90.53452 84.59462 81.28038 77.26901 11.59741 11.41271 10.6066 8.514693 4.527693 0 2.915476 12.52996 14.57738 21.38937 26.85537 190.9516 34.41629 190.544 115.8127 195.6349 212.8438 217.5784 71.79485 77.16685 217.8883 215.3555 217.8451 91.76677 192.6665 97.95265 128.6177 212.2652 141.5652 155.6054
172.2339 106.9031 45.63849 93.40771 87.44856 84.11896 80.08121 13.60147 11.88486 12.04159 10.19804 6.324555 2.915476 0 12.74755 14.86607 22.00239 26.82743 193.2563 34.52555 192.7977 115.3479 197.8649 215.1023 219.5271 71.69379 77.06851 219.7287 217.0495 219.545 90.39934 193.4285 96.61205 129.0736 213.7849 142.2464 156.4205
164.8619 103.4894 41.13535 89.74687 83.41613 79.82794 75.39562 22.94559 23.94264 22.7706 20.5548 16.80774 12.52996 12.74755 0 2.12132 9.370432 14.33152 183.9253 21.89927 183.2224 103.404 188.1755 205.5249 208.7486 59.26635 64.63788 208.6238 205.5651 208.0733 80.73871 180.7271 86.84117 116.3293 201.927 129.521 143.7462
163.6023 102.9486 40.61088 89.1852 82.80248 79.17702 74.68601 24.73863 25.98557 24.69818 22.47221 18.78829 14.57738 14.86607 2.12132 0 7.280453 12.3429 182.3321 19.83921 181.5889 101.4827 186.5221 203.8872 206.9144 57.24509 62.61434 206.7372 203.6185 206.1286 79.30095 178.6069 85.37499 114.2147 199.9225 127.3997 141.6283
158.3262 100.0421 38.22402 86.2543 79.72456 75.99148 71.32745 30.52876 32.67729 30.95489 28.72116 25.3082 21.38937 22.00239 9.370432 7.280453 0 7.416647 176.0872 13.65045 175.2348 95.73122 180.1139 197.5166 200.0492 51.01279 56.35418 199.7542 196.5124 199.0259 75.81903 171.4265 81.74938 107.2283 192.7156 120.2567 134.421
161.0398 105.3408 44.28411 91.58097 84.965 81.16471 76.38528 36.98134 38.2653 37.03784 34.80964 31.12558 26.85537 26.82743 14.33152 12.3429 7.416647 0 177.1822 7.771286 176.1078 89.16328 180.8649 198.3289 199.6108 44.94119 50.3141 198.9203 195.1758 197.7034 68.40711 167.398 74.34742 102.5036 190.8128 116.083 130.5763
41.55751 113.2039 151.1663 119 120.7942 121.8524 123.13 191.2302 197.8566 194.0026 192.6759 192.0521 190.9516 193.2563 183.9253 182.3321 176.0872 177.1822 0 172.0435 5.407855 170.3264 9.192388 22.47221 45.27768 161.0466 159.7067 53.83205 63.94138 64.77654 198.1092 122.4752 199.0659 132.0606 76.02631 120.4327 112.9162
157.3795 104.95 45.70715 91.30371 84.60633 80.73861 75.83756 44.12498 45.82441 44.39828 42.16267 38.58648 34.41629 34.52555 21.89927 19.83921 13.65045 7.771286 172.0435 0 170.7946 82.08078 175.4519 192.9449 193.3491 37.46156 42.82145 192.4176 188.3938 190.9275 63.67591 159.6734 69.41405 94.73229 183.7513 108.3464 122.8882
45.74671 115.3431 151.2869 120.5912 122.1039 122.9987 124.0666 191.1505 197.6991 193.8791 192.5026 191.768 190.544 192.7977 183.2224 181.5889 175.2348 176.1078 5.407855 170.7946 0 166.7585 5.646924 22.3086 41.01556 158.7004 157.2031 49.14141 58.85237 59.76228 195.27 117.2062 196.083 128.1365 70.71948 116.1665 108.2815
175.6327 157.9015 117.1641 146.951 140.8849 137.3268 132.6952 126.1254 127.1309 126.1721 123.9509 120.197 115.8127 115.3479 103.404 101.4827 95.73122 89.16328 170.3264 82.08078 166.7585 0 169.3899 185.399 171.4989 45.30348 40.27278 166.134 156.7726 159.1849 41.51079 99.81769 38.21089 40.76092 146.1022 56.84209 71.57734
50.69459 120.9866 156.5988 126.224 127.7077 128.5788 129.609 196.3785 202.8947 199.0892 197.6929 196.9124 195.6349 197.8649 188.1755 186.5221 180.1139 180.8649 9.192388 175.4519 5.646924 169.3899 0 17.50714 36.08804 162.5807 160.9494 44.70447 55.14526 55.87933 198.6815 116.4381 199.3508 130.3399 67.7237 117.8701 109.3313
