0 107.8157 102.8751 112.1068 73.56372 99.40153 107.149 102.6408 148.0889 132.8885 132.3486 135.3195 137.0149 175.0134
107.8157 0 5.09902 22.05671 168.4429 65.5 67.91539 67.06713 200.6876 135.4146 199.6224 207.5639 209.5066 262.4062
102.8751 5.09902 0 24.23989 163.3554 64.69351 67.66461 66.48308 198.1989 134.5404 196.5171 204.2942 206.2353 258.6523
112.1068 22.05671 24.23989 0 178.3225 47.90643 48.70374 48.76643 187.0685 116.932 188.7241 197.4351 199.3747 254.7025
73.56372 168.4429 163.3554 178.3225 0 172.5724 180.3344 175.8551 197.3882 202.5999 174.1542 172.4619 173.626 189.3198
99.40153 65.5 64.69351 47.90643 172.5724 0 7.762087 3.354102 140.1437 69.91733 144.2075 153.6827 155.5964 213.3219
107.149 67.91539 67.66461 48.70374 180.3344 7.762087 0 4.527693 141.9812 68.23343 147.4954 157.2586 159.1556 217.5419
102.6408 67.06713 66.48308 48.76643 175.8551 3.354102 4.527693 0 140.2144 68.44453 144.9442 154.5578 156.4641 214.5157
148.0889 200.6876 198.1989 187.0685 197.3882 140.1437 141.9812 140.2144 0 84.8256 28.81256 38.24328 38.87033 94.4861
132.8885 135.4146 134.5404 116.932 202.5999 69.91733 68.23343 68.44453 84.8256 0 100.427 111.7533 113.3553 174.1426
132.3486 199.6224 196.5171 188.7241 174.1542 144.2075 147.4954 144.9442 28.81256 100.427 0 11.46235 12.94885 73.72503
135.3195 207.5639 204.2942 197.4351 172.4619 153.6827 157.2586 154.5578 38.24328 111.7533 11.46235 0 1.943651 62.49089
137.0149 209.5066 206.2353 199.3747 173.626 155.5964 159.1556 156.4641 38.87033 113.3553 12.94885 1.943651 0 60.82763
175.0134 262.4062 258.6523 254.7025 189.3198 213.3219 217.5419 214.5157 94.4861 174.1426 73.72503 62.49089 60.82763 0
