0 147.1908 145.2963 141.0386 144.3183 141.2554 137.8468 137.0449 128.4455 117.0125
147.1908 0 20.98942 18.81193 25.85128 27.09038 25.64068 30.17077 39.56684 85.90903
145.2963 20.98942 0 5.09902 4.939636 7.071068 8.232726 11.55486 22.66743 68.11856
141.0386 18.81193 5.09902 0 8.246211 8.485281 6.960204 11.4142 21.61741 67.89064
144.3183 25.85128 4.939636 8.246211 0 3.224903 6.586181 8.011973 19.066 63.68207
141.2554 27.09038 7.071068 8.485281 3.224903 0 4.055175 4.817375 15.94718 61.0503
137.8468 25.64068 8.232726 6.960204 6.586181 4.055175 0 4.547217 14.83544 60.97017
137.0449 30.17077 11.55486 11.4142 8.011973 4.817375 4.547217 0 11.16745 56.76052
128.4455 39.56684 22.66743 21.61741 19.066 15.94718 14.83544 11.16745 0 46.39003
117.0125 85.90903 68.11856 67.89064 63.68207 61.0503 60.97017 56.76052 46.39003 0
