0 154.9053 87.27518 89.33957 140.5775 104.1238 165.6479 141.4752 140.6522 186.0579
154.9053 0 222.4638 225.2449 256.4522 259 168.213 230.2628 232.9979 231.225
87.27518 222.4638 0 2.850439 187.2565 77.6571 251.0733 205.9287 203.3719 261.5715
89.33957 225.2449 2.850439 0 187.2926 76.1725 252.7671 206.5578 203.9393 262.6009
140.5775 256.4522 187.2565 187.2926 0 128.7957 148.1308 45.33027 40.11164 108.5434
104.1238 259 77.6571 76.1725 128.7957 0 234.0273 160.2652 156.3106 223.8258
165.6479 168.213 251.0733 252.7671 148.1308 234.0273 0 104.1959 109.2021 69.10521
141.4752 230.2628 205.9287 206.5578 45.33027 160.2652 104.1959 0 5.218687 65.45516
140.6522 232.9979 203.3719 203.9393 40.11164 156.3106 109.2021 5.218687 0 70.26379
186.0579 231.225 261.5715 262.6009 108.5434 223.8258 69.10521 65.45516 70.26379 0
