0 110.7136 114.4108 114.9273 155.0676 107.7143 163.2466 164.7841 171.2936 174.0311 180.2769
110.7136 0 13.5 18.83995 142.6356 51.04165 224.1354 218.0598 216.7629 215.3798 221.1617
114.4108 13.5 0 5.475362 130.9032 39.82462 217.449 210.6299 208.5494 206.783 212.4379
114.9273 18.83995 5.475362 0 125.6478 34.88319 213.7325 206.6594 204.3147 202.4224 208.0328
155.0676 142.6356 130.9032 125.6478 0 91.60724 124.5055 111.3002 101.6539 96.35434 100.0752
107.7143 51.04165 39.82462 34.88319 91.60724 0 181.4456 173.5274 170.4157 168.2158 173.7228
163.2466 224.1354 217.449 213.7325 124.5055 181.4456 0 15.46491 30.52145 38.36655 40.48695
164.7841 218.0598 210.6299 206.6594 111.3002 173.5274 15.46491 0 15.2994 23.09089 25.9236
171.2936 216.7629 208.5494 204.3147 101.6539 170.4157 30.52145 15.2994 0 7.846206 11.21739
174.0311 215.3798 206.783 202.4224 96.35434 168.2158 38.36655 23.09089 7.846206 0 6.293361
180.2769 221.1617 212.4379 208.0328 100.0752 173.7228 40.48695 25.9236 11.21739 6.293361 0
