0 98.28677 62.99165 58.77165 166.9367 38.01119 46.4929 135.4424 103.7586 188.53
98.28677 0 38.07066 42.12808 97.13337 60.65558 124.206 155.9822 155.3847 169.0366
62.99165 38.07066 0 4.271471 126.8467 28.76657 96.82061 151.8179 139.2801 181.2786
58.77165 42.12808 4.271471 0 129.5118 25.20141 93.23239 150.5268 136.7337 181.7281
166.9367 97.13337 126.8467 129.5118 0 133.3737 167.033 133.1273 162.5944 100.7893
38.01119 60.65558 28.76657 25.20141 133.3737 0 68.06247 131.3312 113.0531 170.8157
46.4929 124.206 96.82061 93.23239 167.033 68.06247 0 98.63956 59.30008 162.5192
135.4424 155.9822 151.8179 150.5268 133.1273 131.3312 98.63956 0 49.46186 74.3165
103.7586 155.3847 139.2801 136.7337 162.5944 113.0531 59.30008 49.46186 0 123.0163
188.53 169.0366 181.2786 181.7281 100.7893 170.8157 162.5192 74.3165 123.0163 0
