0 37.17981 44.00403 74.94416 72.53984 89.81681 97.07219 100.1124 109.8071 117.9207 111.6806 105.2606 138.4578 109.329 107.9985 119.4793 159.8722 124.1754 167.2888 143.672 147.549 177.0824 148.2707 157.4013 184.6905 181.0557 182.6745 189.4323 196.9279
37.17981 0 28.62206 89.69702 87.64131 106.2643 116.8118 126.785 137.5862 147.0098 129.2897 125.5434 170.3039 129.0591 130.5374 142.6639 193.7854 150.8284 201.0797 172.7375 177.6277 213.442 184.7119 193.7435 221.7259 218.2201 219.8295 219.4949 226.2892
44.00403 28.62206 0 112.606 110.358 128.7352 137.8244 143.558 153.5381 161.8598 105.0737 102.845 182.316 105.9425 109.0378 121.2252 202.9352 131.6724 188.6379 155.1713 160.9578 217.2284 178.2621 186.8317 222.2992 215.7728 217.1656 202.1894 208.2224
74.94416 89.69702 112.606 0 2.426703 16.62587 28.73828 48.9174 60.24624 71.43205 180.1151 171.7569 99.71992 176.078 171.9365 181.7889 128.6371 181.0218 201.6587 194.2253 195.4113 161.6949 168.4084 177.5081 178.6894 184.7888 186.8883 234.5397 243.4224
72.53984 87.64131 110.358 2.426703 0 18.62301 30.23243 49.32507 60.73445 71.87869 177.7332 169.3964 100.0159 173.716 169.6111 179.4937 128.765 178.8167 199.9527 192.1516 193.3937 161.3492 166.9925 176.1162 178.0754 183.8831 185.9731 232.622 241.4808
89.81681 106.2643 128.7352 16.62587 18.62301 0 13.72024 38.92574 49.3089 60.44737 191.6645 182.8366 89.15713 187.1796 182.335 191.6402 118.7801 189.5341 204.6335 201.0375 201.576 154.5056 168.9688 177.8209 173.1788 181.2956 183.4548 239.5104 248.6252
97.07219 116.8118 137.8244 28.73828 30.23243 13.72024 0 27.0706 36.52145 47.46766 194.0894 184.8024 76.13568 189.1461 183.5972 192.3018 105.9153 188.9132 199.214 198.8096 198.7806 142.7216 161.9275 170.5512 162.2152 171.4789 173.6663 235.5525 244.8301
100.1124 126.785 143.558 48.9174 49.32507 38.92574 27.0706 0 11.51983 22.55948 184.4227 174.3984 50.85857 178.6804 171.9024 179.3984 80.12183 173.8063 176.7415 180.9493 180.0352 115.7629 137.7064 146.028 135.1558 144.8044 147.0046 214.849 224.309
109.8071 137.5862 153.5381 60.24624 60.73445 49.3089 36.52145 11.51983 0 11.22581 189.4537 179.1747 39.87328 183.4057 176.1286 183.0241 69.48439 176.3758 174.6302 181.9566 180.5126 106.6006 134.2573 142.221 126.9952 138.0154 140.2369 213.8957 223.449
117.9207 147.0098 161.8598 71.43205 71.87869 60.44737 47.46766 22.55948 11.22581 0 192.2528 181.7478 28.71149 185.9117 178.1541 184.418 58.448 176.7418 170.4871 180.7665 178.8138 96.49593 129.0531 136.6401 117.629 129.7696 132.002 210.7196 220.3369
111.6806 129.2897 105.0737 180.1151 177.7332 191.6645 194.0894 184.4227 189.4537 192.2528 0 11.08512 198.7038 7.989726 18.8813 24.90454 205.3401 42.66081 113.9305 66.96694 75.12611 197.6903 128.257 133.2131 190.1924 173.5736 173.9568 109.2888 112.7334
105.2606 125.5434 102.845 171.7569 169.3964 182.8366 184.8024 174.3984 179.1747 181.7478 11.08512 0 187.7926 4.346263 9.510709 19.70634 194.2596 35.61825 106.158 60.77409 68.58138 186.8027 118.1932 123.4582 179.6659 163.433 163.8754 105.2252 109.5201
138.4578 170.3039 182.316 99.71992 100.0159 89.15713 76.13568 50.85857 39.87328 28.71149 198.7038 187.7926 0 191.7225 182.8859 187.4538 29.89383 177.305 159.453 177.2699 174.0367 70.21122 116.1072 122.448 93.17226 108.2892 110.5138 201.6335 211.3062
109.329 129.0591 105.9425 176.078 173.716 187.1796 189.1461 178.6804 183.4057 185.9117 7.989726 4.346263 191.7225 0 10.91112 18.55398 197.864 35.64337 106.7302 60.45246 68.45443 189.7842 120.3007 125.3177 182.2037 165.6087 166.0008 104.0156 107.9725
107.9985 130.5374 109.0378 171.9365 169.6111 182.335 183.5972 171.9024 176.1286 178.1541 18.8813 9.510709 182.8859 10.91112 0 12.19846 188.1475 26.30045 96.64751 51.55307 59.24608 179.2044 109.3896 114.433 171.3613 154.6984 155.0897 96.61736 101.2784
