0 21.00633 27.17419 147.9874 151.2121 167.6863 53.11406 111.1409 114.3907 109.4414 139.8249 139.2798 126.1031 134.6262 185.7776 155.9044
21.00633 0 15.81139 158.452 163.9897 181.5048 69.03984 129.4971 133.1387 129.4626 160.6772 160.1784 145.6451 154.3924 205.5979 176.5899
27.17419 15.81139 0 172.4319 176.9703 193.9481 62.502 124.2615 128.4251 127.0979 160.7923 163.5291 142.1355 151.2514 212.1332 175.8238
147.9874 158.452 172.4319 0 21.00906 38.54665 174.3801 192.9822 191.2361 172.679 167.3357 138.0799 188.9881 190.8891 127.7869 183.5609
151.2121 163.9897 176.9703 21.00906 0 20.05401 171.3709 183.3265 181.0272 161.828 152.5412 121.8791 177.1577 178.1765 107.1954 168.0085
167.6863 181.5048 193.9481 38.54665 20.05401 0 183.7602 189.7882 186.9373 167.2761 153.2661 121.0573 181.3217 181.285 96.41741 167.4351
53.11406 69.03984 62.502 174.3801 171.3709 183.7602 0 61.83957 66.21468 67.62191 104.9896 116.1525 80.77747 90.18037 173.0462 117.858
111.1409 129.4971 124.2615 192.9822 183.3265 189.7882 61.83957 0 5.945058 23.9095 59.57907 85.47449 22.93135 32.26548 146.4625 65.52909
114.3907 133.1387 128.4251 191.2361 181.0272 186.9373 66.21468 5.945058 0 19.90346 53.8851 80.53245 17.01128 26.41828 141.3785 59.58405
109.4414 129.4626 127.0979 172.679 161.828 167.2761 67.62191 23.9095 19.90346 0 39.57527 62.01641 18.5667 25.55169 123.1262 50.36423
139.8249 160.6772 160.7923 167.3357 152.5412 153.2661 104.9896 59.57907 53.8851 39.57527 0 33.22714 38.91411 33.37891 90.13021 18.10904
139.2798 160.1784 163.5291 138.0799 121.8791 121.0573 116.1525 85.47449 80.53245 62.01641 33.22714 0 68.61466 65.2026 61.11689 46.40176
126.1031 145.6451 142.1355 188.9881 177.1577 181.3217 80.77747 22.93135 17.01128 18.5667 38.91411 68.61466 0 9.617692 128.39 42.71417
134.6262 154.3924 151.2514 190.8891 178.1765 181.285 90.18037 32.26548 26.41828 25.55169 33.37891 65.2026 9.617692 0 123.5091 34.1321
185.7776 205.5979 212.1332 127.7869 107.1954 96.41741 173.0462 146.4625 141.3785 123.1262 90.13021 61.11689 128.39 123.5091 0 95.92966
155.9044 176.5899 175.8238 183.5609 168.0085 167.4351 117.858 65.52909 59.58405 50.36423 18.10904 46.40176 42.71417 34.1321 95.92966 0
