0 121.8113 73.43692 186.9081 186.0891 186.8618 103.6334 112.0913 185.6096 178.5039
121.8113 0 160.0628 102.7238 109.0813 123.2183 166.9405 161.823 135.7075 159.2513
73.43692 160.0628 0 184.7992 179.6017 171.9383 35.53287 49.95166 162.655 139.1022
186.9081 102.7238 184.7992 0 11.42899 32.74119 170.5929 156.9239 53.17269 95.15974
186.0891 109.0813 179.6017 11.42899 0 21.31371 163.6152 149.4219 41.77453 84.11967
186.8618 123.2183 171.9383 32.74119 21.31371 0 152.4253 137.2552 20.69052 64.05863
103.6334 166.9405 35.53287 170.5929 163.6152 152.4253 0 16.85874 139.9328 110.2158
112.0913 161.823 49.95166 156.9239 149.4219 137.2552 16.85874 0 124.0057 93.38464
185.6096 135.7075 162.655 53.17269 41.77453 20.69052 139.9328 124.0057 0 43.90142
178.5039 159.2513 139.1022 95.15974 84.11967 64.05863 110.2158 93.38464 43.90142 0
