0 40.09184 89.08304 56.73727 69.39921 89.65468 76.87753 122.465 87.54606 126.5368 123.2652 127.192 134.2222 104.2414 109.4175 115.5825 131.3031 147.1174 140.1394 138.2706 150.542 156.3425 160.6878 155.5107 165.343 169.881 169.766 172.3555 172.2798
40.09184 0 122.7545 16.67101 30.15575 120.5035 104.3037 152.3281 50.92345 155.2389 150.9413 154.837 157.5712 68.72054 73.52779 81.58831 98.53846 165.0572 157.1103 107.5342 123.3987 131.014 136.4372 147.9064 142.1552 148.8001 159.9625 156.9166 158.7716
89.08304 122.7545 0 137.2919 145.5243 12.43118 28.14171 36.76101 155.0308 42.6091 42.06125 45.3988 61.15225 166.4941 171.6538 172.6289 183.0843 84.17713 81.25476 184.4256 186.7697 187.6156 188.8617 148.9197 190.3989 189.5359 164.8016 179.2068 174.9235
56.73727 16.67101 137.2919 0 14.58429 134.2059 117.2363 165.3917 37.07725 167.8863 163.2832 167.1296 168.3519 55.06841 59.49398 68.61527 85.94668 173.8056 165.6157 95.93066 113.4367 121.8499 127.7217 146.7636 133.8708 141.4339 157.6171 152.0763 154.7839
69.39921 30.15575 145.5243 14.58429 0 141.3832 123.6578 171.5862 22.84869 173.5737 168.6448 172.4113 171.9613 40.73715 45.02329 54.47075 71.87575 175.293 166.9231 82.25977 100.5389 109.3665 115.474 139.7563 121.8526 129.9531 149.5864 142.2444 145.5475
89.65468 120.5035 12.43118 134.2059 141.3832 0 18.93709 32.82229 149.2598 37.30483 35.07278 38.83465 51.75856 159.7509 164.819 165.1015 174.7729 73.38191 69.88276 175.4856 176.8537 177.2752 178.2682 136.7633 179.5642 178.3485 152.6166 167.3962 162.9567
76.87753 104.3037 28.14171 117.2363 123.6578 18.93709 0 48.15594 130.7024 50.95817 46.9314 50.86231 57.8083 140.9061 145.9552 146.1662 155.8915 74.41145 68.98954 156.7697 158.6761 159.474 160.7463 123.1207 162.3549 161.7012 139.0768 152.2417 148.3586
122.465 152.3281 36.76101 165.3917 171.5862 32.82229 48.15594 0 177.4253 6.836381 10.70371 11.58632 31.92608 186.2763 191.1333 190.087 197.9072 57.75259 58.14266 196.9841 195.2839 194.1042 194.0265 142.9536 194.2054 191.2025 158.0261 176.3073 170.5777
87.54606 50.92345 155.0308 37.07725 22.84869 149.2598 130.7024 177.4253 0 178.57 173.1849 176.7719 173.6634 18.00043 22.61957 31.62278 49.02831 173.601 165.0712 59.57696 78.50242 87.74833 94.09898 125.509 100.7174 109.4372 133.6888 123.8434 127.9531
126.5368 155.2389 42.6091 167.8863 173.5737 37.30483 50.95817 6.836381 178.57 0 6.264982 5.2 25.63328 186.8315 191.6071 190.1506 197.417 51.46514 52.3474 196.0594 193.6102 192.0685 191.7556 139.0477 191.6957 188.3355 153.9138 172.7373 166.797
123.2652 150.9413 42.06125 163.2832 168.6448 35.07278 46.9314 10.70371 173.1849 6.264982 0 3.935734 21.63206 181.1823 185.9238 184.3177 191.4141 47.32297 47.46051 189.9528 187.3843 185.8133 185.4917 132.9831 185.4319 182.0893 147.9167 166.5923 160.7016
127.192 154.837 45.3988 167.1296 172.4113 38.83465 50.86231 11.58632 176.7719 5.2 3.935734 0 20.46795 184.6084 189.3241 187.5908 194.4915 46.31034 47.15178 192.8636 189.9733 188.2307 187.7914 134.3357 187.6067 184.0687 149.1155 168.1525 162.1255
134.2222 157.5712 61.15225 168.3519 171.9613 51.75856 57.8083 31.92608 173.6634 25.63328 21.63206 20.46795 0 179.6331 184.0574 181.1312 186.3645 25.84415 27.21594 183.5195 178.5861 175.8859 174.8303 117.6767 174.0276 169.6043 131.8816 152.0655 145.5782
104.2414 68.72054 166.4941 55.06841 40.73715 159.7509 140.9061 186.2763 18.00043 186.8315 181.1823 184.6084 179.6331 0 5.319735 14.0184 31.39731 177.0224 168.4737 42.64679 62.81051 72.66557 79.32432 118.7082 86.22654 95.71646 125.0502 112.5781 117.5543
109.4175 73.52779 171.6538 59.49398 45.02329 164.819 145.9552 191.1333 22.61957 191.6071 185.9238 189.3241 184.0574 5.319735 0 11.52199 28.13812 180.9823 172.4406 40.02611 60.91486 71.06463 77.85345 120.2367 84.86905 94.69941 125.9538 112.5597 117.8525
115.5825 81.58831 172.6289 68.61527 54.47075 165.1015 146.1662 190.087 31.62278 190.1506 184.3177 187.5908 181.1312 14.0184 11.52199 0 17.42916 176.5128 168.0134 28.72228 49.39944 59.54637 66.34576 110.9617 73.37575 83.28565 115.8851 101.6619 107.2007
131.3031 98.53846 183.0843 85.94668 71.87575 174.7729 155.8915 197.9072 49.02831 197.417 191.4141 194.4915 186.3645 31.39731 28.13812 17.42916 0 179.3855 171.0217 12.64529 34.52607 45.18125 52.16619 105.068 59.35177 69.98258 107.7415 90.87385 97.279
147.1174 165.0572 84.17713 173.8056 175.293 73.38191 74.41145 57.75259 173.601 51.46514 47.32297 46.31034 25.84415 177.0224 180.9823 176.5128 179.3855 0 8.552632 174.8935 167.1228 163.0625 161.1084 99.04831 159.3904 153.6792 112.0018 133.8166 126.6634
140.1394 157.1103 81.25476 165.6157 166.9231 69.88276 68.98954 58.14266 165.0712 52.3474 47.46051 47.15178 27.21594 168.4737 172.4406 168.0134 171.0217 8.552632 0 166.6717 159.253 155.4155 153.6314 92.7847 152.1069 146.7004 106.2702 127.503 120.5757
138.2706 107.5342 184.4256 95.93066 82.25977 175.4856 156.7697 196.9841 59.57696 196.0594 189.9528 192.8636 183.5195 42.64679 40.02611 28.72228 12.64529 174.8935 166.6717 0 21.91485 32.61314 39.60749 95.68015 46.80067 57.55792 97.14869 79.19875 85.92938
150.542 123.3987 186.7697 113.4367 100.5389 176.8537 158.6761 195.2839 78.50242 193.6102 187.3843 189.9733 178.5861 62.81051 60.91486 49.39944 34.52607 167.1228 159.253 21.91485 0 10.74643 17.73643 79.92447 24.92831 35.87335 78.88852 58.91241 66.25095
156.3425 131.014 187.6156 121.8499 109.3665 177.2752 159.474 194.1042 87.74833 192.0685 185.8133 188.2307 175.8859 72.66557 71.06463 59.54637 45.18125 163.0625 155.4155 32.61314 10.74643 0 6.996034 72.38487 14.19049 25.16287 69.90969 48.90219 56.54883
160.6878 136.4372 188.8617 127.7217 115.474 178.2682 160.7463 194.0265 94.09898 191.7556 185.4917 187.7914 174.8303 79.32432 77.85345 66.34576 52.16619 161.1084 153.6314 39.60749 17.73643 6.996034 0 68.24569 7.194456 18.27692 64.60099 42.7599 50.66461
155.5107 147.9064 148.9197 146.7636 139.7563 136.7633 123.1207 142.9536 125.509 139.0477 132.9831 134.3357 117.6767 118.7082 120.2367 110.9617 105.068 99.04831 92.7847 95.68015 79.92447 72.38487 68.24569 0 64.50194 56.56854 15.95915 34.76836 27.90161
165.343 142.1552 190.3989 133.8708 121.8526 179.5642 162.3549 194.2054 100.7174 191.6957 185.4319 187.6067 174.0276 86.22654 84.86905 73.37575 59.35177 159.3904 152.1069 46.80067 24.92831 14.19049 7.194456 64.50194 0 11.33578 59.50373 36.76056 44.94441
169.881 148.8001 189.5359 141.4339 129.9531 178.3485 161.7012 191.2025 109.4372 188.3355 182.0893 184.0687 169.6043 95.71646 94.69941 83.28565 69.98258 153.6792 146.7004 57.55792 35.87335 25.16287 18.27692 56.56854 11.33578 0 49.7597 26.13217 34.56154
169.766 159.9625 164.8016 157.6171 149.5864 152.6166 139.0768 158.0261 133.6888 153.9138 147.9167 149.1155 131.8816 125.0502 125.9538 115.8851 107.7415 112.0018 106.2702 97.14869 78.88852 69.90969 64.60099 15.95915 59.50373 49.7597 0 24.38814 15.95915
172.3555 156.9166 179.2068 152.0763 142.2444 167.3962 152.2417 176.3073 123.8434 172.7373 166.5923 168.1525 152.0655 112.5781 112.5597 101.6619 90.87385 133.8166 127.503 79.19875 58.91241 48.90219 42.7599 34.76836 36.76056 26.13217 24.38814 0 8.563815
172.2798 158.7716 174.9235 154.7839 145.5475 162.9567 148.3586 170.5777 127.9531 166.797 160.7016 162.1255 145.5782 117.5543 117.8525 107.2007 97.279 126.6634 120.5757 85.92938 66.25095 56.54883 50.66461 27.90161 44.94441 34.56154 15.95915 8.563815 0
