0 4.647862 3.945618 56.72393 49.02988 69.20791 64.07037 99.66357 130.0866 133.507 103.8905 122.9859 141.6595 110.7812 143.1539 141.8298 105.6491 154.4968 124.8665 141.0796 146.463 153.9932 171.2857 176.1973 177.7552 180.4833 186.2962 194.3512 193.8383 193.0043 206.2782 189.7461 197.8185 204.4421 187.3508 201.0259 193.6866 198.5186 205.0369 206.9544 196.5179 222.2039 217.1454 210.3303 225.6893 215.5282 213.7018 213.2514 215.2602 221.2627 223.529 223.4188 229.1812 227.8818 229.6144 229.5735 232.8891 232.6866 235.4295 234.9639 230.223
4.647862 0 8.59142 61.36125 52.20692 66.80324 67.35215 103.0658 134.3116 137.7582 101.1863 126.822 145.7488 108.2685 147.1549 145.792 108.5452 158.0301 122.5764 138.8942 144.1783 151.955 169.4087 179.0718 175.9041 178.8582 188.9523 196.7907 192.6125 191.6215 208.9655 191.8927 199.9695 203.4928 188.0533 202.9549 195.3788 199.8933 207.3676 209.1977 197.26 224.0927 219.6208 209.5454 228.0045 214.9335 215.0972 213.7697 215.1847 221.3085 224.7991 223.9464 231.0277 229.6384 231.4202 231.3024 234.7729 234.5241 237.309 236.7801 231.5903
3.945618 8.59142 0 52.77976 46.39235 71.28001 61.29437 96.73585 126.4514 129.8499 106.1535 119.6756 138.1336 112.8771 139.7006 138.4088 103.1528 151.4313 126.7627 142.8756 148.3395 155.6567 172.8034 173.6805 179.2479 181.7829 183.9606 192.1962 194.7931 194.0928 203.9106 187.8404 195.9062 205.1577 186.6714 199.3006 192.1646 197.264 202.9704 204.9612 195.8009 220.506 214.9535 210.9039 223.6304 215.9385 212.4241 212.7177 215.2296 221.1271 222.3543 222.8735 227.517 226.2941 227.9846 228.0088 231.1926 231.0292 233.736 233.3238 228.964
56.72393 61.36125 52.77976 0 40.93535 108.5823 44.33343 66.84261 79.78731 82.64353 142.6999 79.87102 93.25909 147.3854 96.15718 95.52462 80.15659 114.4553 158.4804 172.7773 178.9165 183.5605 198.4111 144.861 204.3518 204.5172 157.5748 168.2694 212.9338 213.8883 176.3545 167.8279 175.486 220.0138 184.1103 181.5088 177.5974 186.3093 180.0054 183.0239 192.3506 202.4187 189.7418 223.8033 200.1663 226.6154 200.5996 211.1335 220.2357 224.574 211.662 220.8115 209.7182 209.6287 210.6679 211.6251 212.8261 213.2319 215.3458 215.7156 216.8942
49.02988 52.20692 46.39235 40.93535 0 72.94932 15.20691 50.99699 87.48003 91.23185 105.0906 76.28913 97.04881 108.8531 97.6166 95.95442 56.80009 106.1218 118.8909 132.6199 138.8393 143.0079 157.5793 127.2983 163.4792 163.5819 137.7477 146.3327 172.2204 173.0498 157.6453 142.7454 150.7664 179.7282 148.7542 154.8856 148.7396 155.2889 157.3253 159.5312 157.474 176.1398 168.983 183.8696 177.9795 187.1589 170.2124 175.5909 182.2984 187.1837 180.6898 185.5454 183.2764 182.4013 183.8947 184.2179 186.8027 186.8081 189.3522 189.1725 186.7679
69.20791 66.80324 71.28001 108.5823 72.94932 0 82.41071 109.9232 155.3842 159.2749 35.13807 138.8248 161.934 41.59743 160.9039 158.6952 105.0784 159.9612 55.79072 72.191 77.3879 85.47738 103.2829 166.3307 109.831 113.5678 171.6274 175.2844 129.1752 127.3487 190.9623 165.9635 173.622 141.6401 142.3446 173.0299 162.3837 162.2049 183.4689 183.7994 151.6082 192.5516 197.4669 148.748 202.8476 155.4743 176.9871 164.9156 160.1851 167.3255 184.6449 174.8884 198.5816 195.9481 198.3669 197.1511 202.7242 201.81 205.1008 203.6731 192.4664
64.07037 67.35215 61.29437 44.33343 15.20691 82.41071 0 35.7901 74.27019 78.1025 112.2837 61.56629 82.94911 115.0402 83.18203 81.41253 42.4323 90.92197 123.546 136.1119 142.4412 145.4373 158.8081 112.6503 164.4102 163.6067 123.4744 132.4872 170.4162 171.84 143.2651 129.6341 137.5909 176.6626 140.1923 142.271 136.8633 144.3219 143.6802 146.0805 148.6022 163.4899 154.9839 180.0826 164.2921 182.5871 159.0126 167.1969 175.9023 180.2667 169.769 176.9725 170.6956 170.0647 171.4176 171.9448 174.1063 174.2312 176.6536 176.638 175.5007
99.66357 103.0658 96.73585 66.84261 50.99699 109.9232 35.7901 0 48.04085 51.84446 134.6241 28.92837 52.2383 135.393 50.98106 48.78406 16.49099 55.16105 140.5632 150.25 156.5715 156.9795 167.2663 79.03676 172.026 169.204 91.1103 101.484 171.5553 174.3321 110.3246 101.158 108.7332 174.5947 125.1805 115.1232 112.1778 122.1984 113.1819 116.1815 132.4046 135.843 123.201 176.1562 133.4155 176.6489 135.8114 151.7372 165.5086 168.398 147.1492 160.7702 143.1523 143.2658 144.1766 145.3073 146.1675 146.6505 148.6757 149.1522 151.766
130.0866 134.3116 126.4514 79.78731 87.48003 155.3842 74.27019 48.04085 0 3.895233 182.0401 23.01029 14.61692 183.1641 19.3701 20.22253 60.63557 46.44206 188.5992 198.1845 204.4908 204.5712 214.1361 85.11331 218.6255 215.1877 99.71136 112.7381 215.6858 219.0397 114.3017 118.5569 124.4293 216.9978 159.5058 133.7046 135.391 148.4194 124.4368 128.6569 165.1279 151.6849 129.7898 217.4104 141.7842 216.5558 159.4872 184.2794 202.2918 203.8007 170.9996 192.1369 158.691 160.2777 160.2583 162.4963 160.6845 161.882 162.9479 164.4187 173.6337
133.507 137.7582 129.8499 82.64353 91.23185 159.2749 78.1025 51.84446 3.895233 0 185.9208 26.18473 13.68292 187.0247 19.05912 20.39608 64.2067 46.98505 192.4076 201.9268 208.2283 208.2402 217.697 85.93484 222.1507 218.6406 100.5539 113.67 218.9426 222.3533 114.6396 119.9208 125.6234 220.0871 161.9894 135.0681 137.1017 150.3061 125.2837 129.5732 167.4712 152.7491 130.2306 220.3933 142.3007 219.4182 161.1366 186.5666 204.8999 206.2907 172.6263 194.3137 159.7028 161.4001 161.3072 163.6246 161.6075 162.8573 163.8429 165.3874 175.0957
