0 36.76454 49.60906 43.71295 73.58669 102.3761 83.12531 88.64592 108.6938 117.3939 153.5261 133.3358 173.6219 203.3272 204.0099 199.7775 217.4926 215.8338 213.9978 225.752 239.2457
36.76454 0 14.33438 12.761 37.92117 100.7243 46.94826 52.58221 72.4973 80.96587 147.5928 96.5715 161.0426 184.831 180.0845 171.0296 194.7766 188.6842 184.0002 205.872 220.1915
49.60906 14.33438 0 20.15702 24.02642 110.2795 33.53029 39.0369 59.08623 67.84312 154.9769 84.56566 165.7963 186.7642 179.3175 167.4497 194.5346 185.9811 179.4716 206.9736 221.5884
43.71295 12.761 20.15702 0 38.87715 90.27279 46.17559 51.82317 70.81412 78.49453 135.9086 91.96085 148.5369 172.0703 167.5899 159.3388 182.185 176.6653 172.6746 193.1369 207.4406
73.58669 37.92117 24.02642 38.87715 0 122.9602 10.04925 15.18815 35.21684 44.18653 162.9933 62.11297 169.0843 184.9499 173.1024 156.8027 188.9911 176.511 167.148 203.523 218.4857
102.3761 100.7243 110.2795 90.27279 122.9602 0 125.8049 130.2325 143.0324 146.7455 51.6239 149.058 77.26378 114.8035 128.6824 141.2369 137.4146 149.2193 158.5 138.3937 149.4526
83.12531 46.94826 33.53029 46.17559 10.04925 125.8049 0 5.688683 25.58402 34.33576 163.476 52.07073 167.5247 181.233 167.7326 149.8698 183.8093 169.9226 159.5902 199.0892 214.1362
88.64592 52.58221 39.0369 51.82317 15.18815 130.2325 5.688683 0 20.05838 29.00431 166.8959 47.46051 169.955 182.4435 167.9072 148.9285 184.0898 169.2197 158.1218 199.8384 214.924
108.6938 72.4973 59.08623 70.81412 35.21684 143.0324 25.58402 20.05838 0 9.382751 175.4521 29.87997 174.7589 182.7043 164.6168 141.9536 181.0365 162.8702 149.2591 198.3296 213.4615
117.3939 80.96587 67.84312 78.49453 44.18653 146.7455 34.33576 29.00431 9.382751 0 176.8453 21.00595 174.3312 180.132 160.5395 136.4018 176.9963 157.4887 142.8959 194.9084 210.0155
153.5261 147.5928 154.9769 135.9086 162.9933 51.6239 163.476 166.8959 175.4521 176.8453 0 173.4412 34.11229 75.89082 100.7084 124.9704 104.0086 125.6073 141.9428 98.25274 106.3838
133.3358 96.5715 84.56566 91.96085 62.11297 149.058 52.07073 47.46051 29.87997 21.00595 173.4412 0 166.9569 168.2569 145.8802 119.2317 162.2971 140.4835 124.3423 181.2768 196.2602
173.6219 161.0426 165.7963 148.5369 169.0843 77.26378 167.5247 169.955 174.7589 174.3312 34.11229 166.9569 0 41.77858 68.63481 96.94916 70.30085 94.35537 113.0953 64.33232 73.37379
203.3272 184.831 186.7642 172.0703 184.9499 114.8035 181.233 182.4435 182.7043 180.132 75.89082 168.2569 41.77858 0 34.98432 70.2986 30.23733 60.38324 83.29287 23.59038 35.93344
204.0099 180.0845 179.3175 167.5899 173.1024 128.6824 167.7326 167.9072 164.6168 160.5395 100.7084 145.8802 68.63481 34.98432 0 36.17438 16.46034 26.10797 48.30998 36.68032 51.02682
199.7775 171.0296 167.4497 159.3388 156.8027 141.2369 149.8698 148.9285 141.9536 136.4018 124.9704 119.2317 96.94916 70.2986 36.17438 0 49.65904 21.27152 17.40115 71.69111 84.88109
217.4926 194.7766 194.5346 182.185 188.9911 137.4146 183.8093 184.0898 181.0365 176.9963 104.0086 162.2971 70.30085 30.23733 16.46034 49.65904 0 33.76602 58.50419 22.18064 35.38471
215.8338 188.6842 185.9811 176.6653 176.511 149.2193 169.9226 169.2197 162.8702 157.4887 125.6073 140.4835 94.35537 60.38324 26.10797 21.27152 33.76602 0 24.92248 55.65804 67.2309
213.9978 184.0002 179.4716 172.6746 167.148 158.5 159.5902 158.1218 149.2591 142.8959 141.9428 124.3423 113.0953 83.29287 48.30998 17.40115 58.50419 24.92248 0 80.52804 92.093
225.752 205.872 206.9736 193.1369 203.523 138.3937 199.0892 199.8384 198.3296 194.9084 98.25274 181.2768 64.33232 23.59038 36.68032 71.69111 22.18064 55.65804 80.52804 0 15.13405
239.2457 220.1915 221.5884 207.4406 218.4857 149.4526 214.1362 214.924 213.4615 210.0155 106.3838 196.2602 73.37379 35.93344 51.02682 84.88109 35.38471 67.2309 92.093 15.13405 0
