0 91.7021 36.30434 102.5552 53.5569 60.32765 172.1201 173.3565 179.9892 138.0994 184.2222 155.6128 184.3994
91.7021 0 119.0538 11.00848 138.3195 145.4671 103.4929 109.7783 125.3893 150.6751 138.9004 147.4387 162.6955
36.30434 119.0538 0 129.2367 19.27936 26.43694 183.0542 182.0346 184.4497 119.6788 184.5869 143.657 175.3483
102.5552 11.00848 129.2367 0 148.4696 155.6025 96.20164 103.2614 120.0462 154.0068 134.7323 148.3222 161.4328
53.5569 138.3195 19.27936 148.4696 0 7.158911 199.2752 197.6037 198.6272 124.2913 197.2582 151.3803 184.0037
60.32765 145.4671 26.43694 155.6025 7.158911 0 205.3506 203.4567 204.001 126.5592 202.1136 154.621 187.4821
172.1201 103.4929 183.0542 96.20164 199.2752 205.3506 0 11.46156 33.15013 132.4945 53.77985 106.5647 98.44935
173.3565 109.7783 182.0346 103.2614 197.6037 203.4567 11.46156 0 21.73391 124.2632 42.31831 96.97671 87.33612
179.9892 125.3893 184.4497 120.0462 198.6272 204.001 33.15013 21.73391 0 112.2655 20.84175 81.92485 67.55926
138.0994 150.6751 119.6788 154.0068 124.2913 126.5592 132.4945 124.2632 112.2655 0 99.65354 34.30839 66.59674
184.2222 138.9004 184.5869 134.7323 197.2582 202.1136 53.77985 42.31831 20.84175 99.65354 0 66.97267 47.79724
155.6128 147.4387 143.657 148.3222 151.3803 154.621 106.5647 96.97671 81.92485 34.30839 66.97267 0 33.3561
184.3994 162.6955 175.3483 161.4328 184.0037 187.4821 98.44935 87.33612 67.55926 66.59674 47.79724 33.3561 0
