42.07196 185.7345
49.66667 144.9444
74.62105 194.0688
50 203
51.5 141
96.83716 108.8361
69.23077 166.0769
80.13924 159.3038
100.6992 229.0469
113 67
121.1176 245.1765
128.1875 256.5
135.25 118.3
138.6842 261.4474
146.5 259.5
157.0909 81
159 66
166.125 267.9792
167.0448 79.85075
173.1667 263
196.2949 271.0256
194.3333 89.33333
201.1667 75.16667
218.7308 92.79808
222 104
227.2821 253.5128
225.625 110
228.2857 115.5714
249.2535 152.0211
240.8857 169.9214
249.2043 238.3011
247 160
278.8824 186.1373
276.8333 194.6667
