0 3.571429 97.1681 119.0411 107.1541 115.8792 129.9942 134.1343 137.6408 150.2199 93.53008 168.1364 85.45243 142.443 242.7871 182.7801 69.85614 68 70.40064 70.34597 73.06162 75.02666 80.15997 84.00595 89.90149 93.9116 92.19544 100.8488 114.409 109.6586 214.6143 216.9539 117.9025 143.3106 246.0806 152.2005 156.5931 191.4051 174.1358 177.1729 200.8018 212.3252 207.5885 209.5066 212.4924 213.3675 214.3735 211.2558 222.8519 234.0021 257.9487
3.571429 0 94.01746 116.0735 104.097 112.8623 127.0342 131.156 134.65 147.2601 90.17706 165.1715 81.9165 139.4322 239.3607 179.7866 67.12509 65.17809 67.83176 67.48105 70.33114 72.26171 77.42058 81.15091 86.98678 90.99189 89.22627 97.80724 111.3029 106.4118 211.3332 213.6627 114.6524 140.2277 242.7024 148.946 153.3808 188.0865 170.8931 173.8908 197.2925 208.7696 204.0589 205.9682 208.943 209.8235 210.822 207.7197 219.3029 230.471 254.3887
97.1681 94.01746 0 24.37353 11.35866 20.32426 34.86126 38.54398 41.77359 54.56355 13.52134 72.19678 56.79366 46.23095 148.74 86.44582 94.68386 91.48203 99.24114 90.90787 95.86525 95.59417 98.49112 96.36502 96.87326 98.63057 95.8241 97.06214 101.6487 91.07305 117.998 120.435 95.65249 122.6224 150.7907 119.3632 125.4704 147.3619 137.7931 137.7323 138.1965 141.0544 141.4898 141.8378 142.5688 144.4053 143.8554 143.8277 152.2722 165.7618 183.1171
119.0411 116.0735 24.37353 0 13.01708 4.333333 10.96712 15.10335 18.6488 31.18783 35.6639 49.09824 78.57777 23.55372 133.6244 63.75648 118.5214 115.3666 123.1274 114.6609 119.5496 119.1544 121.776 119.2802 119.2581 120.6743 117.9213 118.1805 121.0971 110.4013 99.75181 102.3643 113.8908 139.1703 134.213 133.3928 139.5139 156.6804 149.7798 148.8837 141.6514 140.6702 143.3519 143.0167 142.7227 144.8975 143.6806 145.0119 151.6939 165.6697 179.5227
107.1541 104.097 11.35866 13.01708 0 9.055385 23.6326 27.45906 30.80584 43.57909 23.35449 61.36149 66.79537 35.44009 141.5028 75.80164 105.7955 102.6158 110.3778 101.9766 106.9018 106.5692 109.3308 107.0187 107.2611 108.8488 106.066 106.8122 110.5672 99.90495 109.306 111.8258 103.9471 130.1476 142.9072 125.6416 131.7738 151.4389 143.1299 142.6648 139.4494 140.5133 142.0035 142.0317 142.2849 144.2865 143.4225 144.0312 151.6794 165.4358 181.2049
115.8792 112.8623 20.32426 4.333333 9.055385 0 14.57738 18.43909 21.84033 34.5806 31.34555 52.41372 74.25238 26.57066 134.8378 66.93695 114.2343 111.0856 118.8455 110.3656 115.2476 114.8434 117.4514 114.9478 114.9273 116.3503 113.5958 113.8898 116.9063 106.2121 101.6627 104.2353 109.7862 135.2382 135.7692 129.7174 135.8441 153.6129 146.3624 145.5687 139.4017 139.0324 141.3542 141.1276 141 143.1236 142.0141 143.1258 150.1097 164.0274 178.5007
129.9942 127.0342 34.86126 10.96712 23.6326 14.57738 0 4.301163 7.905694 20.22634 45.09421 38.14231 86.94748 12.90349 124.826 52.8336 128.0304 124.926 132.6735 124.1023 128.9205 128.4231 130.824 128.0722 127.7019 128.9 126.1923 125.8772 127.87 117.1943 89.9809 92.64178 120.102 144.3358 124.8783 137.3743 143.4504 158.2455 152.6521 151.3679 140.6651 137.9801 141.6351 140.9982 140.2516 142.5563 141.055 142.9773 148.8209 162.9064 175.1543
134.1343 131.156 38.54398 15.10335 27.45906 18.43909 4.301163 0 3.605551 16.14787 48.19738 34.0242 89.38636 8.602325 120.7769 48.65411 130.9805 127.9062 135.6401 127.0192 131.7953 131.244 133.5276 130.6484 130.1062 131.1973 128.5146 127.9281 129.4974 118.8486 85.74563 88.4138 121.4949 145.2385 120.7132 137.7919 143.8397 157.6612 152.5944 151.1564 139.1326 135.8308 139.832 139.0863 138.1774 140.5257 138.9244 141.0567 146.5926 160.7016 172.3866
137.6408 134.65 41.77359 18.6488 30.80584 21.84033 7.905694 3.605551 0 12.79164 51.00533 30.5734 91.6276 5 117.4392 45.13929 133.5907 130.5412 138.2615 129.6054 134.3466 133.7535 135.9442 132.9662 132.2886 133.2944 130.6331 129.8313 131.0598 120.4409 82.22416 84.89994 122.8739 146.2007 117.2616 138.359 144.3791 157.3762 152.7556 151.1895 138.0489 134.2125 138.5135 137.6735 136.6236 139.0085 137.3208 139.6352 144.899 159.022 170.2077
150.2199 147.2601 54.56355 31.18783 43.57909 34.5806 20.22634 16.14787 12.79164 0 63.52 17.9188 103.2362 8.663233 109.0766 32.66406 145.7536 142.743 150.4382 141.7344 146.4179 145.7585 147.7925 144.6441 143.7169 144.5558 141.9403 140.7038 141.1785 130.6547 72.39991 75.14559 132.5838 154.7935 107.9769 145.8977 151.8188 162.2649 159.0579 157.1058 140.2785 134.4267 139.8684 138.6731 137.0796 139.5957 137.5759 140.5909 144.755 158.8717 167.9073
