0 3.468109 8.13941 10.25914 100.8223 106.0325 172.633 86.35051 110.7712 102.0061 98.83446 65.51103 65.59344 68.00184 69.95892 69.08871 70.50177 71.82357 75.04166 80.021 80.62568 84.00149 91.18117 92.16426 175.7815 214.8582 234.2164 225.0939 245.204 251.6555 254.702 253.0044 260.802 203.4877 212.0643 212.2387 260.5748 212.9145 214.1174 265.575 222.7664 264.8306 266.6618 265.3625 233.7654 254.9202
3.468109 0 4.719934 6.900081 97.89251 103.1349 169.7571 82.89596 107.8623 99.01319 95.79637 62.9925 62.90756 65.2146 67.41249 66.39486 67.68329 69.11635 72.30683 77.26182 77.93819 81.18053 88.31186 89.23533 172.5977 211.7108 231.0764 221.9315 241.9532 248.3873 251.3841 249.651 257.4244 200.056 208.604 208.7828 257.162 209.4624 210.6599 262.1426 219.3117 261.421 263.2091 261.9038 230.3236 251.4598
8.13941 4.719934 0 2.236068 93.47846 98.74954 165.3797 78.41573 103.465 94.541 91.28527 60.56218 60.17682 62.28965 64.91918 63.63961 64.69351 66.32967 69.46222 74.36248 75.16814 78.16009 85.19078 86 168.8135 207.1031 226.4736 217.3131 237.2788 243.7036 246.6782 244.9347 252.7046 195.6573 204.0833 204.2866 252.446 204.9841 206.1553 257.4366 214.8208 256.7041 258.5271 257.2353 225.8871 246.9378
10.25914 6.900081 2.236068 0 91.25361 96.52878 163.159 76.58217 101.2423 92.30926 89.05055 60.07865 59.5252 61.52235 64.39332 62.96825 63.88466 65.63631 68.73136 73.59423 74.47315 77.31753 84.28293 85.02353 167.4696 204.87 224.2399 215.0814 235.0622 241.4917 244.4844 242.7591 250.5455 193.8782 202.2004 202.4253 250.3198 203.1383 204.2866 255.3367 212.9637 254.5742 256.4688 255.196 224.0759 245.0524
100.8223 97.89251 93.47846 91.25361 0 5.510092 71.93512 60.63438 10.02774 3.681787 6.368324 104.2103 99.82387 97.63651 105.2492 100.7979 97.45155 101.4044 101.7868 103.0318 105.681 102.5698 104.0123 101.9847 143.9138 115.5171 134.662 125.9334 147.8202 154.7095 159.4749 159.4592 168.5159 141.9956 142.764 144.4134 170.9597 146.0865 145.6236 177.8702 154.3807 174.8234 182.0178 182.1288 167.6004 182.6598
106.0325 103.1349 98.74954 96.52878 5.510092 0 66.63027 65.00776 4.775516 6.718548 10.7458 109.4716 105.059 102.8144 110.4391 105.9739 102.5771 106.5294 106.8448 107.9821 110.6438 107.4095 108.6576 106.5683 145.8411 110.9333 129.9966 121.3746 143.5754 150.5267 155.5539 155.7813 164.9833 141.788 141.856 143.6262 167.7572 145.3744 144.7647 174.8709 153.4593 171.5609 179.3453 179.6064 166.7777 181.2061
172.633 169.7571 165.3797 163.159 71.93512 66.63027 0 118.1766 61.92474 71.1748 74.7841 169.2204 164.5636 161.6343 169.1876 164.6705 160.7443 164.5571 164.0295 163.8319 166.5372 162.0017 161.0073 158.3564 165.7173 51.96394 68.74674 61.96825 87.02741 94.41568 102.5242 105.8821 116.3991 137.495 129.0824 132.1119 123.2345 134.5656 132.2346 132.4966 139.1746 126.0382 140.8339 142.9761 152.4018 157.8613
86.35051 82.89596 78.41573 76.58217 60.63438 65.00776 118.1766 0 67.39991 58.29785 54.41035 52.55298 47.87479 44.49458 51.75471 47.33506 43.19786 46.83993 46.0055 45.65853 48.36599 44.02095 44.0859 41.8013 97.52776 146.1428 165.0789 155.344 171.0835 176.6409 177.4257 174.1121 180.6533 117.3803 125.7432 125.8889 178.6489 126.5696 127.7725 182.5462 136.4159 183.0438 182.3725 180.6393 147.5018 168.5966
110.7712 107.8623 103.465 101.2423 10.02774 4.775516 61.92474 67.39991 0 10.04988 14.14214 113.0315 108.5737 106.2309 113.8705 109.3846 105.9068 109.855 110.0636 111.038 113.7157 110.3087 111.2945 109.1284 145.5618 106.2153 125.2581 116.6619 138.9577 145.9307 151.0625 151.4001 160.6706 139.6978 139.23 141.0886 163.6154 142.8917 142.1724 170.8395 150.8131 167.3858 175.5028 175.8551 164.195 178.1586
102.0061 99.01319 94.541 92.30926 3.681787 6.718548 71.1748 58.29785 10.04988 0 4.123106 103.0426 98.60147 96.30161 103.9351 99.45853 96.02213 99.97312 100.2447 101.33 103.9964 100.7224 101.9414 99.84989 140.4113 113.6525 132.8713 124.0363 145.6237 152.4592 157.0251 156.8471 165.8123 138.3282 139.169 140.8013 168.0744 142.4647 142.0211 174.884 150.7864 171.968 178.8889 178.9413 163.9909 179.1589
