0 94.11011 27.42676 24.46199 34.86685 39.2727 43.25783 47.45146 59.09501 73.82159 73.91557 128.5717 132.129 129.9895 95.63841 149.6333 122.1715 139.9972 144.1105 148.0433 149.6798 156.8576 171.3873
94.11011 0 70.19404 114.2891 123.973 127.6981 130.9529 134.8123 142.9279 150.9894 149.2689 38.20578 45.56229 44.13304 162.9253 103.6153 180.4126 77.47549 184.8784 141.4549 184.9173 187.4005 177.4439
27.42676 70.19404 0 51.52969 61.99709 66.34404 70.2512 74.44575 85.54841 98.97771 98.59402 106.7849 111.7456 109.7755 118.752 141.7432 143.5454 126.9258 161.2677 151.5911 165.4449 171.5053 179.4902
24.46199 114.2891 51.52969 0 10.46756 14.83244 18.79783 22.99347 34.79072 50.41964 50.96639 146.3446 148.6377 146.3934 73.79654 155.0706 101.5127 150.1391 126.9597 143.3694 133.7099 141.7847 162.0151
34.86685 123.973 61.99709 10.46756 0 4.433158 8.475536 12.63098 24.89557 41.47887 42.46194 155.274 157.1779 154.909 65.89674 159.7421 94.18245 156.5657 121.5428 143.9777 128.8944 137.3925 160.3309
39.2727 127.6981 66.34404 14.83244 4.433158 0 4.049691 8.198916 20.5548 37.43513 38.58756 158.574 160.2775 157.9976 62.17717 161.0347 90.62284 158.6545 118.6767 143.5364 126.2541 134.9083 158.9118
43.25783 130.9529 70.2512 18.79783 8.475536 4.049691 0 4.197883 16.55597 33.6797 34.98857 161.4074 162.9191 160.6295 58.67879 161.9899 87.24047 160.3479 115.8881 142.917 123.6617 132.4497 157.3947
47.45146 134.8123 74.44575 22.99347 12.63098 8.198916 4.197883 0 12.78237 30.36903 31.95135 164.9584 166.3213 164.0248 55.71854 163.9252 84.40807 162.9565 113.8252 143.3044 121.8379 130.7828 156.8028
59.09501 142.9279 85.54841 34.79072 24.89557 20.5548 16.55597 12.78237 0 17.95055 20.0125 171.3916 172.0602 169.7388 43.64058 164.0365 72.42237 165.4728 103.1613 138.6598 111.6495 120.9078 149.4242
73.82159 150.9894 98.97771 50.41964 41.47887 37.43513 33.6797 30.36903 17.95055 0 3.566822 176.6464 176.2739 173.9353 25.75634 160.2763 54.53337 165.0762 86.20627 128.7189 95.13257 104.6759 135.9034
73.91557 149.2689 98.59402 50.96639 42.46194 38.58756 34.98857 31.95135 20.0125 3.566822 0 174.4053 173.8713 171.5321 23.76973 156.9707 52.50238 162.0841 83.43098 125.1521 92.20142 101.6655 132.4722
128.5717 38.20578 106.7849 146.3446 155.274 158.574 161.4074 164.9584 171.3916 176.6464 174.4053 0 10.46862 10.79134 184.3311 85.27306 197.3704 54.60726 194.9092 136.5891 192.8043 193.2684 174.2122
132.129 45.56229 111.7456 148.6377 157.1779 160.2775 162.9191 166.3213 172.0602 176.2739 173.8713 10.46862 0 2.339278 182.5237 75.6211 194.1685 44.72291 189.8946 128.7314 187.2824 187.2735 166.4145
129.9895 44.13304 109.7755 146.3934 154.909 157.9976 160.6295 164.0248 169.7388 173.9353 171.5321 10.79134 2.339278 0 180.2006 74.62913 191.9069 43.86342 187.788 127.1028 185.2371 185.294 164.7785
95.63841 162.9253 118.752 73.79654 65.89674 62.17717 58.67879 55.71854 43.64058 25.75634 23.76973 184.3311 182.5237 180.2006 0 155.4386 28.78368 165.0341 61.62883 115.1612 71.21067 81.1325 116.416
149.6333 103.6153 141.7432 155.0706 159.7421 161.0347 161.9899 163.9252 164.0365 160.2763 156.9707 85.27306 75.6211 74.62913 155.4386 0 155.893 31.04184 138.9149 61.95189 132.8929 129.597 97.88777
122.1715 180.4126 143.5454 101.5127 94.18245 90.62284 87.24047 84.40807 72.42237 54.53337 52.50238 197.3704 194.1685 191.9069 28.78368 155.893 0 170.5469 36.71901 106.4134 47.439 57.73007 98.8812
139.9972 77.47549 126.9258 150.1391 156.5657 158.6545 160.3479 162.9565 165.4728 165.0762 162.0841 54.60726 44.72291 43.86342 165.0341 31.04184 170.5469 0 159.1353 88.66676 154.6209 152.8266 125.9548
144.1105 184.8784 161.2677 126.9597 121.5428 118.6767 115.8881 113.8252 103.1613 86.20627 83.43098 194.9092 189.8946 187.788 61.62883 138.9149 36.71901 159.1353 0 81.57788 10.97803 21.1799 65.23883
148.0433 141.4549 151.5911 143.3694 143.9777 143.5364 142.917 143.3044 138.6598 128.7189 125.1521 136.5891 128.7314 127.1028 115.1612 61.95189 106.4134 88.66676 81.57788 0 73.80952 68.97791 37.68548
149.6798 184.9173 165.4449 133.7099 128.8944 126.2541 123.6617 121.8379 111.6495 95.13257 92.20142 192.8043 187.2824 185.2371 71.21067 132.8929 47.439 154.6209 10.97803 73.80952 0 10.29128 54.72339
156.8576 187.4005 171.5053 141.7847 137.3925 134.9083 132.4497 130.7828 120.9078 104.6759 101.6655 193.2684 187.2735 185.294 81.1325 129.597 57.73007 152.8266 21.1799 68.97791 10.29128 0 45.97177
171.3873 177.4439 179.4902 162.0151 160.3309 158.9118 157.3947 156.8028 149.4242 135.9034 132.4722 174.2122 166.4145 164.7785 116.416 97.88777 98.8812 125.9548 65.23883 37.68548 54.72339 45.97177 0
