0 77.89312 106.5535 113.1256 130.6713 134.6852 162.5731 136.7568 186.2812 189.2854 187.1858 189.7622
77.89312 0 34.0269 41.55842 60.68062 64.75919 104.7928 156.0232 144.5998 156.1148 157.5953 161.1954
106.5535 34.0269 0 7.540217 26.65521 30.73272 72.71029 153.7789 116.7936 131.1399 134.0009 137.8414
113.1256 41.55842 7.540217 0 19.12298 23.21068 65.69986 153.8969 110.8408 125.8797 129.0868 132.9717
130.6713 60.68062 26.65521 19.12298 0 4.123106 49.21175 156.8608 97.51339 114.5553 118.7697 122.7447
134.6852 64.75919 30.73272 23.21068 4.123106 0 46.33202 158.363 95.39279 112.9234 117.3851 121.3724
162.5731 104.7928 72.71029 65.69986 49.21175 46.33202 0 144.6494 51.18714 71.23641 77.30163 81.25087
136.7568 156.0232 153.7789 153.8969 156.8608 158.363 144.6494 0 124.7409 110.8422 103.3871 103.04
186.2812 144.5998 116.7936 110.8408 97.51339 95.39279 51.18714 124.7409 0 22.21484 30.19138 33.60695
189.2854 156.1148 131.1399 125.8797 114.5553 112.9234 71.23641 110.8422 22.21484 0 8.635029 11.51906
187.1858 157.5953 134.0009 129.0868 118.7697 117.3851 77.30163 103.3871 30.19138 8.635029 0 4
189.7622 161.1954 137.8414 132.9717 122.7447 121.3724 81.25087 103.04 33.60695 11.51906 4 0
