0 72.59554 134.6376 118.8943 74.47362 147.9826 150.2116 154.421 153.2635 156.7504
72.59554 0 177.608 92.7268 4.123106 183.4491 179.972 176.9532 172.5399 174.6584
134.6376 177.608 0 133.8823 176.3844 21.92337 34.82 51.56501 57.96504 61.90424
118.8943 92.7268 133.8823 0 88.99196 128.549 118.8868 108.3483 101.3558 101.6679
74.47362 4.123106 176.3844 88.99196 0 181.7706 178.0064 174.6435 170.097 172.1437
147.9826 183.4491 21.92337 128.549 181.7706 0 14.4984 32.10823 39.57553 43.01325
150.2116 179.972 34.82 118.8868 178.0064 14.4984 0 17.61104 25.20047 28.53369
154.421 176.9532 51.56501 108.3483 174.6435 32.10823 17.61104 0 8.190642 10.96949
153.2635 172.5399 57.96504 101.3558 170.097 39.57553 25.20047 8.190642 0 4.296837
156.7504 174.6584 61.90424 101.6679 172.1437 43.01325 28.53369 10.96949 4.296837 0
