0 33.84878 26.60449 94.72339 52.56362 56.78784 68.47645 127.7405 123.355 122.2211 137.5181 119.6067 123.4026 116.0247 126.7917 134.4214 138.3428 139.5634 158.8586 152.9286 151.4862 153.8375 139.6799 155.9492 146.7241 161.8213 176.6166 167.927 172.4472 172.0648 174.6744
33.84878 0 7.261543 119.4456 18.73846 23.01924 34.70508 152.3612 146.7587 145.028 154.5867 139.5779 141.1444 85.62202 96.2005 105.0318 150.8286 111.6423 161.9079 159.7671 126.0756 159.3146 131.3352 132.305 137.2028 138.9048 179.4759 164.4023 159.8966 154.7842 157.2016
26.60449 7.261543 0 113.4761 26 30.27467 41.89347 146.4923 141.0886 139.4579 150.0856 134.4953 136.4734 91.71968 102.3757 110.8775 147.1908 117.0934 160.2224 157.2895 130.8892 157.1146 132.0038 136.6768 138.1698 143.1086 177.8885 164.1356 161.6517 157.6419 160.1125
94.72339 119.4456 113.4761 0 135.4478 139.68 146.8654 33.1208 28.88264 28.30605 53.24529 31.55991 40.48324 171.1649 180.7221 182.6593 66.10139 181.828 107.5537 92.59435 183.3592 97.05173 125.8212 181.4186 133.9085 183.9236 122.009 132.7387 161.7432 175.1877 177.8636
52.56362 18.73846 26 135.4478 0 4.384315 16.46398 168.0238 161.9938 160.0453 167.1214 153.5228 154.146 70.92602 81.11893 90.91447 161.3727 98.68042 167.6637 167.4754 114.8725 166.352 131.4876 122.3243 136.4999 129.3398 184.8576 166.5848 156.8642 148.8263 151.0761
56.78784 23.01924 30.27467 139.68 4.384315 0 13.01735 172.2069 166.1261 164.1505 170.866 157.4859 157.9712 68.61527 78.62307 88.71658 164.7979 96.8312 170.2048 170.3894 113.5058 169.1416 132.9369 121.2866 137.7457 128.3994 187.3032 168.3985 157.5267 148.7914 150.9941
68.47645 34.70508 41.89347 146.8654 16.46398 13.01735 0 178.88 172.4139 170.2434 174.741 162.6518 162.327 56.21221 65.99266 76.38894 167.1196 84.94365 168.9375 170.5258 102.3261 168.8004 128.2812 110.6675 132.4693 117.9403 185.6371 164.6916 150.5722 140.1651 142.2535
127.7405 152.3612 146.4923 33.1208 168.0238 172.2069 178.88 0 8.602325 12.10372 41.09258 26.73926 36.40055 199.2549 208.2961 209.0524 61.67968 206.997 108.0108 90.37699 206.1002 96.15092 139.7033 202.6669 147.2964 204.1883 118.8825 137.7044 173.5071 190.5379 193.0803
123.355 146.7587 141.0886 28.88264 161.9938 166.1261 172.4139 8.602325 0 3.535534 34.64093 18.2856 28.30194 191.4536 200.3903 200.9609 54.29551 198.7553 100.3937 83.00602 197.6504 88.63972 131.1373 194.1388 138.75 195.6239 111.83 129.6939 165.0482 181.9587 184.5047
122.2211 145.028 139.4579 28.30605 160.0453 164.1505 170.2434 12.10372 3.535534 0 31.86664 14.75808 24.86966 188.5656 197.4399 197.8981 51.07676 195.5966 97.06486 79.76528 194.3427 85.34928 127.6107 190.7635 135.2185 192.2104 108.6834 126.2458 161.5135 178.4378 180.982
137.5181 154.5867 150.0856 53.24529 167.1214 170.866 174.741 41.09258 34.64093 31.86664 0 21.72095 14.22342 183.3559 191.1028 189.6345 21.90449 185.5675 68.05329 49.95439 181.1053 56.00832 107.1728 175.8162 114.0193 176.1156 77.90988 99.01031 138.1812 157.748 160.1182
119.6067 139.5779 134.4953 31.55991 153.5228 157.4859 162.6518 26.73926 18.2856 14.75808 21.72095 0 10.70576 177.4843 186.0344 185.9265 37.66625 183.1354 82.9573 66.06617 181.0934 71.4212 113.0326 177.1421 120.5871 178.3694 95.30284 111.6778 146.7775 163.9028 166.4316
123.4026 141.1444 136.4734 40.48324 154.146 157.9712 162.327 36.40055 28.30194 24.86966 14.22342 10.70576 0 173.7599 181.9328 181.1855 26.99475 177.8158 72.33335 55.36244 174.7478 60.74537 104.4031 170.2612 111.7701 171.1398 84.60199 101.3928 137.4555 155.3162 157.8005
116.0247 85.62202 91.71968 171.1649 70.92602 68.61527 56.21221 199.2549 191.4536 188.5656 183.3559 177.4843 173.7599 0 10.78338 20.19077 169.5995 29.68524 155.8366 163.3968 49.22873 159.7263 103.7617 59.59353 104.6298 67.21089 169.7557 141.1984 113.5809 96.33747 97.80849
126.7917 96.2005 102.3757 180.7221 81.11893 78.62307 65.99266 208.2961 200.3903 197.4399 191.1028 186.0344 181.9328 10.78338 0 12.05837 176.6159 23.359 160.4492 168.9772 43.96046 165.0152 106.9908 55.25022 107.0522 62.79443 173.6789 143.9063 113.3302 94.20367 95.41112
134.4214 105.0318 110.8775 182.6593 90.91447 88.71658 76.38894 209.0524 200.9609 197.8981 189.6345 185.9265 181.1855 20.19077 12.05837 0 174.1094 11.56151 155.0057 164.6185 32.19891 160.3245 100.4419 43.74384 99.72293 51.20197 167.4447 136.6017 103.7554 83.52621 84.58069
138.3428 150.8286 147.1908 66.10139 161.3727 164.7979 167.1196 61.67968 54.29551 51.07676 21.90449 37.66625 26.99475 169.5995 176.6159 174.1094 0 169.1535 46.43106 28.71871 163.1414 34.4902 86.79781 157.1072 93.28333 156.9043 57.68443 77.11326 116.6845 136.9108 139.2162
139.5634 111.6423 117.0934 181.828 98.68042 96.8312 84.94365 206.997 198.7553 195.5966 185.5675 183.1354 177.8158 29.68524 23.359 11.56151 169.1535 0 147.5335 158.0494 20.64986 153.4818 92.30831 32.19822 90.9216 39.64155 159.2671 127.6434 93.16738 72.28222 73.25482
158.8586 161.9079 160.2224 107.5537 167.6637 170.2048 168.9375 108.0108 100.3937 97.06486 68.05329 82.9573 72.33335 155.8366 160.4492 155.0057 46.43106 147.5335 0 18.3711 136.66 12.07871 55.72057 128.2055 59.27316 126.1075 17.77714 32.23453 76.2481 99.72173 101.6175
152.9286 159.7671 157.2895 92.59435 167.4754 170.3894 170.5258 90.37699 83.00602 79.76528 49.95439 66.06617 55.36244 163.3968 168.9772 164.6185 28.71871 158.0494 18.3711 0 148.9373 6.403124 68.593 141.329 73.50435 139.9235 29.46717 50.38353 93.21044 115.6922 117.7455
151.4862 126.0756 130.8892 183.3592 114.8725 113.5058 102.3261 206.1002 197.6504 194.3427 181.1053 181.0934 174.7478 49.22873 43.96046 32.19891 163.1414 20.64986 136.66 148.9373 0 143.8578 80.95523 11.94923 78.02076 19.10787 146.7754 113.7382 75.64132 52.99943 53.67837
153.8375 159.3146 157.1146 97.05173 166.352 169.1416 168.8004 96.15092 88.63972 85.34928 56.00832 71.4212 60.74537 159.7263 165.0152 160.3245 34.4902 153.4818 12.07871 6.403124 143.8578 0 63.1981 136.0106 67.7979 134.4198 25.19822 43.98295 86.94951 109.6448 111.6647
139.6799 131.3352 132.0038 125.8212 131.4876 132.9369 128.2812 139.7033 131.1373 127.6107 107.1728 113.0326 104.4031 103.7617 106.9908 100.4419 86.79781 92.30831 55.72057 68.593 80.95523 63.1981 0 72.81636 8.198916 71.35354 67.01998 37.71604 36.54019 50.91429 53.41348
155.9492 132.305 136.6768 181.4186 122.3243 121.2866 110.6675 202.6669 194.1388 190.7635 175.8162 177.1421 170.2612 59.59353 55.25022 43.74384 157.1072 32.19822 128.2055 141.329 11.94923 136.0106 72.81636 0 69.05151 7.619078 137.4542 103.888 64.32201 41.13407 41.75191
146.7241 137.2028 138.1698 133.9085 136.4999 137.7457 132.4693 147.2964 138.75 135.2185 114.0193 120.5871 111.7701 104.6298 107.0522 99.72293 93.28333 90.9216 59.27316 73.50435 78.02076 67.7979 8.198916 69.05151 0 66.84123 68.78638 36.897 28.34918 43.73254 46.13266
161.8213 138.9048 143.1086 183.9236 129.3398 128.3994 117.9403 204.1883 195.6239 192.2104 176.1156 178.3694 171.1398 67.21089 62.79443 51.20197 156.9043 39.64155 126.1075 139.9235 19.10787 134.4198 71.35354 7.619078 66.84123 0 134.5127 100.5187 59.27024 35.01378 35.32532
176.6166 179.4759 177.8885 122.009 184.8576 187.3032 185.6371 118.8825 111.83 108.6834 77.90988 95.30284 84.60199 169.7557 173.6789 167.4447 57.68443 159.2671 17.77714 29.46717 146.7754 25.19822 67.01998 137.4542 68.78638 134.5127 0 34.56871 80.05413 105.138 106.682
167.927 164.4023 164.1356 132.7387 166.5848 168.3985 164.6916 137.7044 129.6939 126.2458 99.01031 111.6778 101.3928 141.1984 143.9063 136.6017 77.11326 127.6434 32.23453 50.38353 113.7382 43.98295 37.71604 103.888 36.897 100.5187 34.56871 0 45.62726 70.56948 72.12836
172.4472 159.8966 161.6517 161.7432 156.8642 157.5267 150.5722 173.5071 165.0482 161.5135 138.1812 146.7775 137.4555 113.5809 113.3302 103.7554 116.6845 93.16738 76.2481 93.21044 75.64132 86.94951 36.54019 64.32201 28.34918 59.27024 80.05413 45.62726 0 25.79347 26.93705
172.0648 154.7842 157.6419 175.1877 148.8263 148.7914 140.1651 190.5379 181.9587 178.4378 157.748 163.9028 155.3162 96.33747 94.20367 83.52621 136.9108 72.28222 99.72173 115.6922 52.99943 109.6448 50.91429 41.13407 43.73254 35.01378 105.138 70.56948 25.79347 0 2.747912
174.6744 157.2016 160.1125 177.8636 151.0761 150.9941 142.2535 193.0803 184.5047 180.982 160.1182 166.4316 157.8005 97.80849 95.41112 84.58069 139.2162 73.25482 101.6175 117.7455 53.67837 111.6647 53.41348 41.75191 46.13266 35.32532 106.682 72.12836 26.93705 2.747912 0
