0 95.20599 99.86466 105.6909 28.63711 117.5066 46.88824 43.0965 144.2669 47.2268 48.4293 161.8973 52.59359 74.09874 170.2756 78.5264 89.24034 104.183 174.562 106.7762 173.2397 129.6454 177.0114 173.0226 128.6611 154.0871 168.5554 156.1993
95.20599 0 6.912492 14.28951 68.8627 26.6403 142.0688 137.5289 69.46067 140.5337 139.7065 97.80237 140.1128 153.7121 114.3983 149.2148 159.7701 166.0821 135.7352 156.179 142.5639 140.9629 147.3193 146.8569 166.8027 162.9465 163.2394 163.0682
99.86466 6.912492 0 7.401967 74.20411 19.92486 146.616 141.7762 62.6487 144.5403 143.4244 91.20797 143.4086 156.1206 108.0466 150.9415 161.3406 166.8869 130.0779 156.1781 137.3035 138.4892 142.0693 141.8185 165.8214 159.9656 159.3185 159.9516
105.6909 14.28951 7.401967 0 80.64484 12.67116 152.2741 147.1725 55.61559 149.7154 148.3366 84.54917 147.928 159.7691 101.7538 153.9273 164.1508 168.9093 124.7399 157.3831 132.4794 137.0308 137.2517 137.2733 165.9593 157.8774 156.1247 157.7059
28.63711 68.8627 74.20411 80.64484 0 93.00134 74.73286 71.62835 125.1182 75.8633 76.844 146.4256 80.17139 99.82771 157.4811 101.5001 112.5483 125.2177 166.9512 123.8201 168.0149 135.3588 172.2124 169.1427 142.9723 160.1788 170.831 161.7568
117.5066 26.6403 19.92486 12.67116 93.00134 0 163.8635 158.4959 45.62824 160.7958 159.1246 75.51323 158.2589 168.9871 93.62458 162.2823 172.2347 175.8645 118.8037 163.1712 127.6372 138.6227 132.396 132.9981 170.0532 158.2403 154.4522 157.7862
46.88824 142.0688 146.616 152.2741 74.73286 163.8635 0 9.262502 187.3929 14.40278 21.60484 201.8007 31.64045 54.86645 207.5339 68.12988 75.42259 94.43485 206.2776 106.1693 202.2375 146.5776 205.365 200.4002 131.0847 168.675 187.9861 171.4767
43.0965 137.5289 141.7762 147.1725 71.62835 158.4959 9.262502 0 180.444 6.768151 13.31687 194.059 23.23492 47.32548 199.3485 59.74187 67.56597 86.34518 197.4956 97.37261 193.2708 137.3156 196.3576 191.3474 122.2147 159.4313 178.728 162.2261
144.2669 69.46067 62.6487 55.61559 125.1182 45.62824 187.3929 180.444 0 181.1751 177.8575 30.3462 174.5185 179.2328 49.42729 168.8157 177.1278 175.7435 78.4252 158.8704 89.67266 120.1753 94.22254 96.33123 158.8937 134.5068 124.4148 133.1443
47.2268 140.5337 144.5403 149.7154 75.8633 160.7958 14.40278 6.768151 181.1751 0 7.219205 193.8017 17.24117 40.79612 198.438 53.73267 61.19677 80.11817 195.4805 91.81845 190.799 133.3898 193.7661 188.6178 116.7657 155.077 174.8948 157.9414
48.4293 139.7065 143.4244 148.3366 76.844 159.1246 21.60484 13.31687 177.8575 7.219205 0 189.5631 10.04044 34.06 193.6428 46.56925 54.24942 73.06211 189.842 84.59943 184.8492 126.6336 187.7361 182.5021 109.5499 148.1248 168.1642 151.0159
161.8973 97.80237 91.20797 84.54917 146.4256 75.51323 201.8007 194.059 30.3462 193.8017 189.5631 0 184.7942 185.5514 19.66265 173.128 180.0569 175.4061 51.50675 156.4058 64.53672 109.7244 68.67728 72.06167 151.6522 119.1029 104.482 117.0995
52.59359 140.1128 143.4086 147.928 80.17139 158.2589 31.64045 23.23492 174.5185 17.24117 10.04044 184.7942 0 24.69106 187.9966 36.53899 44.45161 63.11892 182.841 74.6174 177.3343 117.7396 180.0823 174.7072 99.59653 138.8232 159.2845 141.7672
74.09874 153.7121 156.1206 159.7691 99.82771 168.9871 54.86645 47.32548 179.2328 40.79612 34.06 185.5514 24.69106 0 186.1583 16.49087 20.74955 40.03206 176.7083 55.10081 169.4429 105.0204 171.6467 165.8009 79.98321 123.6035 145.9853 126.8034
170.2756 114.3983 108.0466 101.7538 157.4811 93.62458 207.5339 199.3485 49.42729 198.438 193.6428 19.66265 187.9966 186.1583 0 172.6218 178.5441 171.853 33.13964 151.8118 47.08835 101.0881 50.82247 55.01193 144.0538 106.8624 89.57382 104.4812
78.5264 149.2148 150.9415 153.9273 101.5001 162.2823 68.12988 59.74187 168.8157 53.73267 46.56925 173.128 36.53899 16.49087 172.6218 0 11.08422 27.00228 161.6947 39.04766 153.9561 88.74165 156.0164 150.0737 64.07803 107.1127 129.5723 110.3147
89.24034 159.7701 161.3406 164.1508 112.5483 172.2347 75.42259 67.56597 177.1278 61.19677 54.24942 180.0569 44.45161 20.74955 178.5441 11.08422 0 19.31676 165.8149 36.49827 157.2842 90.27218 159.048 152.9154 60.65619 106.6386 130.1041 109.9767
104.183 166.0821 166.8869 168.9093 125.2177 175.8645 94.43485 86.34518 175.7435 80.11817 73.06211 175.4061 63.11892 40.03206 171.853 27.00228 19.31676 0 156.0154 21.46421 146.2989 77.662 147.5965 141.2357 43.00165 91.15742 115.5373 94.60796
174.562 135.7352 130.0779 124.7399 166.9512 118.8037 206.2776 197.4956 78.4252 195.4805 189.842 51.50675 182.841 176.7083 33.13964 161.6947 165.8149 156.0154 0 134.8892 14.59188 79.87346 17.79105 22.73129 122.6397 79.59042 59.03905 76.72992
106.7762 156.179 156.1781 157.3831 123.8201 163.1712 106.1693 97.37261 158.8704 91.81845 84.59943 156.4058 74.6174 55.10081 151.8118 39.04766 36.49827 21.46421 134.8892 0 124.9435 56.2064 126.1802 119.8015 25.05991 70.39216 94.39425 73.7853
173.2397 142.5639 137.3035 132.4794 168.0149 127.6372 202.2375 193.2708 89.67266 190.799 184.8492 64.53672 177.3343 169.4429 47.08835 153.9561 157.2842 146.2989 14.59188 124.9435 0 69.02898 4.772607 8.13941 110.9978 66.11543 44.63639 63.10507
129.6454 140.9629 138.4892 137.0308 135.3588 138.6227 146.5776 137.3156 120.1753 133.3898 126.6336 109.7244 117.7396 105.0204 101.0881 88.74165 90.27218 77.662 79.87346 56.2064 69.02898 0 70.05078 63.62586 43.16643 24.82438 41.54568 26.61297
177.0114 147.3193 142.0693 137.2517 172.2124 132.396 205.365 196.3576 94.22254 193.7661 187.7361 68.67728 180.0823 171.6467 50.82247 156.0164 159.048 147.5965 17.79105 126.1802 4.772607 70.05078 0 6.635343 111.4177 65.40663 42.85143 62.26846
173.0226 146.8569 141.8185 137.2733 169.1427 132.9981 200.4002 191.3474 96.33123 188.6178 182.5021 72.06167 174.7072 165.8009 55.01193 150.0737 152.9154 141.2357 22.73129 119.8015 8.13941 63.62586 6.635343 0 104.818 58.82601 36.66523 55.71355
128.6611 166.8027 165.8214 165.9593 142.9723 170.0532 131.0847 122.2147 158.8937 116.7657 109.5499 151.6522 99.59653 79.98321 144.0538 64.07803 60.65619 43.00165 122.6397 25.05991 110.9978 43.16643 111.4177 104.818 0 49.76321 74.94969 53.2945
154.0871 162.9465 159.9656 157.8774 160.1788 158.2403 168.675 159.4313 134.5068 155.077 148.1248 119.1029 138.8232 123.6035 106.8624 107.1127 106.6386 91.15742 79.59042 70.39216 66.11543 24.82438 65.40663 58.82601 49.76321 0 25.35247 3.535534
168.5554 163.2394 159.3185 156.1247 170.831 154.4522 187.9861 178.728 124.4148 174.8948 168.1642 104.482 159.2845 145.9853 89.57382 129.5723 130.1041 115.5373 59.03905 94.39425 44.63639 41.54568 42.85143 36.66523 74.94969 25.35247 0 21.83352
