0 30.81977 88.49506 89.91005 143.9386 86.39171 114.0846 161.7267 163.4687
30.81977 0 82.01372 84.05355 172.7741 106.9179 136.8832 187.6439 189.7408
88.49506 82.01372 0 2.5 168.1647 173.8651 199.3671 241.2302 242.1654
89.91005 84.05355 2.5 0 167.1214 175.0407 200.3247 241.798 242.6913
143.9386 172.7741 168.1647 167.1214 0 151.9947 150.0147 149.8048 147.6374
86.39171 106.9179 173.8651 175.0407 151.9947 0 31.12619 85.66615 88.6482
114.0846 136.8832 199.3671 200.3247 150.0147 31.12619 0 55.05679 58.29719
161.7267 187.6439 241.2302 241.798 149.8048 85.66615 55.05679 0 4.25
163.4687 189.7408 242.1654 242.6913 147.6374 88.6482 58.29719 4.25 0
0 30.81977 88.49506 89.91005 143.9386 86.39171 114.0846 161.7267 163.4687
30.81977 0 82.01372 84.05355 172.7741 106.9179 136.8832 187.6439 189.7408
88.49506 82.01372 0 2.5 168.1647 173.8651 199.3671 241.2302 242.1654
89.91005 84.05355 2.5 0 167.1214 175.0407 200.3247 241.798 242.6913
143.9386 172.7741 168.1647 167.1214 0 151.9947 150.0147 149.8048 147.6374
86.39171 106.9179 173.8651 175.0407 151.9947 0 31.12619 85.66615 88.6482
114.0846 136.8832 199.3671 200.3247 150.0147 31.12619 0 55.05679 58.29719
161.7267 187.6439 241.2302 241.798 149.8048 85.66615 55.05679 0 4.25
163.4687 189.7408 242.1654 242.6913 147.6374 88.6482 58.29719 4.25 0
0 30.81977 88.49506 89.91005 143.9386 86.39171 114.0846 161.7267 163.4687
30.81977 0 82.01372 84.05355 172.7741 106.9179 136.8832 187.6439 189.7408
88.49506 82.01372 0 2.5 168.1647 173.8651 199.3671 241.2302 242.1654
89.91005 84.05355 2.5 0 167.1214 175.0407 200.3247 241.798 242.6913
143.9386 172.7741 168.1647 167.1214 0 151.9947 150.0147 149.8048 147.6374
86.39171 106.9179 173.8651 175.0407 151.9947 0 31.12619 85.66615 88.6482
114.0846 136.8832 199.3671 200.3247 150.0147 31.12619 0 55.05679 58.29719
161.7267 187.6439 241.2302 241.798 149.8048 85.66615 55.05679 0 4.25
163.4687 189.7408 242.1654 242.6913 147.6374 88.6482 58.29719 4.25 0
0 30.81977 88.49506 89.91005 143.9386 86.39171 114.0846 161.7267 163.4687
30.81977 0 82.01372 84.05355 172.7741 106.9179 136.8832 187.6439 189.7408
88.49506 82.01372 0 2.5 168.1647 173.8651 199.3671 241.2302 242.1654
89.91005 84.05355 2.5 0 167.1214 175.0407 200.3247 241.798 242.6913
143.9386 172.7741 168.1647 167.1214 0 151.9947 150.0147 149.8048 147.6374
86.39171 106.9179 173.8651 175.0407 151.9947 0 31.12619 85.66615 88.6482
114.0846 136.8832 199.3671 200.3247 150.0147 31.12619 0 55.05679 58.29719
161.7267 187.6439 241.2302 241.798 149.8048 85.66615 55.05679 0 4.25
163.4687 189.7408 242.1654 242.6913 147.6374 88.6482 58.29719 4.25 0
0 30.81977 88.49506 89.91005 143.9386 86.39171 114.0846 161.7267 163.4687
30.81977 0 82.01372 84.05355 172.7741 106.9179 136.8832 187.6439 189.7408
88.49506 82.01372 0 2.5 168.1647 173.8651 199.3671 241.2302 242.1654
89.91005 84.05355 2.5 0 167.1214 175.0407 200.3247 241.798 242.6913
143.9386 172.7741 168.1647 167.1214 0 151.9947 150.0147 149.8048 147.6374
86.39171 106.9179 173.8651 175.0407 151.9947 0 31.12619 85.66615 88.6482
114.0846 136.8832 199.3671 200.3247 150.0147 31.12619 0 55.05679 58.29719
161.7267 187.6439 241.2302 241.798 149.8048 85.66615 55.05679 0 4.25
163.4687 189.7408 242.1654 242.6913 147.6374 88.6482 58.29719 4.25 0
0 30.81977 88.49506 89.91005 143.9386 86.39171 114.0846 161.7267 163.4687
30.81977 0 82.01372 84.05355 172.7741 106.9179 136.8832 187.6439 189.7408
88.49506 82.01372 0 2.5 168.1647 173.8651 199.3671 241.2302 242.1654
89.91005 84.05355 2.5 0 167.1214 175.0407 200.3247 241.798 242.6913
143.9386 172.7741 168.1647 167.1214 0 151.9947 150.0147 149.8048 147.6374
86.39171 106.9179 173.8651 175.0407 151.9947 0 31.12619 85.66615 88.6482
114.0846 136.8832 199.3671 200.3247 150.0147 31.12619 0 55.05679 58.29719
161.7267 187.6439 241.2302 241.798 149.8048 85.66615 55.05679 0 4.25
163.4687 189.7408 242.1654 242.6913 147.6374 88.6482 58.29719 4.25 0
