0 85.6139 72.35614 24.56934 27.52943 110.1833 113.7823 110.0685 89.98649 88.49852 115.0075 144.8024 105.5706 147.7129 130.0861 163.0167 160.1784 142.7017 166.3321 155.8484 173.2464 179.8839 167.6906 185.8862 177.8391 185.4784
85.6139 0 137.4136 61.33215 104.459 179.53 175.3651 167.7572 142.0993 140.1125 170.1241 159.9766 26.55464 70.06171 161.6586 95.14467 94.97628 120.931 103.9187 131.1384 112.9571 124.3289 142.1582 149.4193 169.5627 175.0646
72.35614 137.4136 0 89.61941 45.08163 42.11673 41.53227 38.03483 25.03203 24.78924 43.52555 97.21367 147.061 179.5873 72.18697 182.4264 177.5525 127.3634 180.0225 139.3369 183.7806 184.9607 149.1031 173.0909 142.8339 150.9196
24.56934 61.33215 89.61941 0 48.01042 129.9625 130.9198 125.7507 102.9563 101.2126 129.9107 147.3587 82.55178 125.6662 137.4177 143.4457 141.1896 134.2125 148.1234 147.038 155.6812 163.6181 159.022 174.7054 174.3246 181.5324
27.52943 104.459 45.08163 48.01042 0 82.8387 86.35392 83.0225 64.53681 63.25346 88.21451 126.1006 120.3012 159.3359 107.7201 169.8462 166.128 135.3662 170.9334 148.4722 176.7325 181.3509 159.8405 180.5935 164.2074 172.1424
110.1833 179.53 42.11673 129.9625 82.8387 0 19.90603 28.89757 46.90682 48.54122 34.31399 109.9999 188.7059 219.5824 79.91263 219.7733 214.5186 155.9174 215.9409 166.4288 218.6764 218.0943 174.5287 199.7864 159.5441 167.27
113.7823 175.3651 41.53227 130.9198 86.35392 19.90603 0 10.53104 34.9285 36.87818 14.6697 90.72597 181.8648 209.7607 60.45614 207.4627 201.9616 139.7033 202.6669 149.6084 204.7679 203.2587 157.1369 182.5916 140.4246 148.0608
110.0685 167.7572 38.03483 125.7507 83.0225 28.89757 10.53104 0 25.94679 27.94464 6.666042 81.10229 173.2639 200.204 51.05947 197.3288 191.7843 129.1733 192.3664 139.1082 194.3763 192.7718 146.708 172.138 130.6682 138.3796
89.98649 142.0993 25.03203 102.9563 64.53681 46.90682 34.9285 25.94679 0 2 28.08558 72.86535 147.3206 174.8687 47.15518 173.3379 167.9717 109.8772 169.1564 120.9567 171.7841 171.2432 129.7998 154.6216 119.8502 127.8828
88.49852 140.1125 24.78924 101.2126 63.25346 48.54122 36.87818 27.94464 2 0 30.05329 72.67336 145.325 172.9482 47.52835 171.554 166.2062 108.5772 167.4492 119.7528 170.1353 169.6945 128.7012 153.4476 119.3024 127.3499
