0 94.68524 66.27898 35.25601 30.38 141.2039 128.99 149.8925 148.3013 169.2488 189.7448 199.5276
94.68524 0 32.81969 59.54798 64.34372 54.72641 161.5389 70.35496 75.13024 94.90469 132.5427 164.8426
66.27898 32.81969 0 31.7805 37.59389 86.84155 157.7842 100.9828 103.9471 124.6428 158.0716 184.0811
35.25601 59.54798 31.7805 0 5.993812 108.2355 136.5839 118.8189 118.8486 140.0366 166.216 183.7873
30.38 64.34372 37.59389 5.993812 0 111.6588 131.8855 121.5107 120.993 142.148 166.8312 182.746
141.2039 54.72641 86.84155 108.2355 111.6588 0 168.1592 19.25687 29.46062 43.80427 88.17038 130.7606
128.99 161.5389 157.7842 136.5839 131.8855 168.1592 0 160.9894 150.8661 162.3958 147.4189 121.7343
149.8925 70.35496 100.9828 118.8189 121.5107 19.25687 160.9894 0 11.98833 25.05329 68.97159 112.7368
148.3013 75.13024 103.9471 118.8486 120.993 29.46062 150.8661 11.98833 0 21.19025 59.55338 101.3876
169.2488 94.90469 124.6428 140.0366 142.148 43.80427 162.3958 25.05329 21.19025 0 46.82188 94.84067
189.7448 132.5427 158.0716 166.216 166.8312 88.17038 147.4189 68.97159 59.55338 46.82188 0 51.12934
199.5276 164.8426 184.0811 183.7873 182.746 130.7606 121.7343 112.7368 101.3876 94.84067 51.12934 0
