0 9.185664 39.52808 100.7511 96.23027 83.73311 132.7922 110.5298 108.7368 135.5602 129.3668 130.0296 89.18117 152.6127 101.9088 115.992 141.2311 142.4287 123.4021 156.066 136.7791 134.1715 143.3868 149.2952 149.4097 150.5716 156.8412 170.3314
9.185664 0 30.44797 108.5003 102.8208 75.53924 139.9867 117.258 115.4186 142.328 135.9146 136.2649 81.31489 157.685 94.34386 108.6513 146.0503 146.9717 116.6577 157.9786 130.7977 133.3421 138.0783 144.1626 144.6044 149.4577 156.708 167.8012
39.52808 30.44797 0 132.9703 123.8222 47.65151 162.2288 138.3615 136.4138 163.1445 156.1157 155.4595 54.53959 172.7732 68.35675 83.1611 160.5373 160.5556 93.11912 162.823 109.6387 129.8546 119.104 125.6659 127.2271 144.5278 154.8564 157.679
100.7511 108.5003 132.9703 0 21.36853 160.5768 34.11653 21.8951 21.7889 40.31886 37.38041 41.64556 161.7267 73.21629 169.0791 178.3879 67.34739 71.55394 178.2006 112.1303 181.1523 126.4868 179.4566 182.4188 179.0418 141.1698 135.3191 171.7243
96.23027 102.8208 123.8222 21.36853 0 146.29 38.65876 14.56022 12.64911 39.57105 33.13696 34.20526 146.6098 61.71063 152.8318 161.1792 53.11544 56.44688 160.0008 92.72814 161.7669 105.119 159.3816 162.0889 158.5213 119.839 114.3421 150.3562
83.73311 75.53924 47.65151 160.5768 146.29 0 184.4395 159.9503 157.9538 182.8385 175.135 172.8374 8.258917 182.4118 21.96031 36.67013 169.935 168.5041 48.59929 156.7987 67.48707 113.6828 79.52552 86.38873 89.48457 124.6598 138.9628 128.876
132.7922 139.9867 162.2288 34.11653 38.65876 184.4395 0 24.5051 26.50472 10.17111 14.77448 20.94039 184.3971 49.31093 189.8889 197.3453 48.93107 54.03934 194.9827 101.1132 194.6626 128.3686 190.5387 192.3798 188.1343 140.4857 130.6833 171.9584
110.5298 117.258 138.3615 21.8951 14.56022 159.9503 24.5051 0 2 25.07059 19.07553 21.40093 159.9785 51.86597 165.6879 173.4751 45.46702 49.66135 171.5991 91.40734 172.2223 110.5351 168.9275 171.2022 167.2872 124.1695 116.701 155.3112
108.7368 115.4186 136.4138 21.7889 12.64911 157.9538 26.50472 2 0 26.92956 20.72907 22.67157 157.9909 52.61328 163.724 171.5452 45.79574 49.86231 169.7181 90.90096 170.4339 109.2245 167.2199 169.5357 165.6533 122.9907 115.7503 154.0772
135.5602 142.328 163.1445 40.31886 39.57105 182.8385 10.17111 25.07059 26.92956 0 7.876038 12.58444 182.3459 39.14045 187.1445 193.9426 39.14228 44.27981 190.9082 91.70292 189.6407 120.9877 184.8868 186.433 181.9923 132.4917 122.0415 163.968
129.3668 135.9146 156.1157 37.38041 33.13696 175.135 14.77448 19.07553 20.72907 7.876038 0 6.314747 174.575 37.39094 179.3008 186.0681 34.98361 39.99362 183.0433 86.55319 181.8662 113.9388 177.2284 178.8474 174.4606 125.823 115.9093 157.3024
130.0296 136.2649 155.4595 41.64556 34.20526 172.8374 20.94039 21.40093 22.67157 12.58444 6.314747 0 172.0013 31.92765 176.2986 182.6653 28.74456 33.72314 179.2519 80.25765 177.5385 108.4066 172.5587 174.0191 169.5317 120.0058 109.8323 151.4865
89.18117 81.31489 54.53959 161.7267 146.6098 8.258917 184.3971 159.9785 157.9909 182.3459 174.575 172.0013 0 180.1683 14.0197 28.86978 167.7419 166.0794 40.41074 152.235 59.22816 108.0021 71.32282 78.18827 81.36407 118.3415 133.0861 121.4227
