0 108.1907 114.6042 37.89464 43.00996 151.0636 176.0022 48.02236 51.59762 126.5045 186.176 183.7213 185.2716 187.6651
108.1907 0 7.974679 139.4274 139.6158 67.86758 100.7766 136.1424 137.1458 154.0774 132.3247 134.8642 138.1952 144.6921
114.6042 7.974679 0 144.9125 144.7229 60.79987 93.7815 140.7331 141.5456 154.0015 126.4465 129.3174 132.7313 139.4369
37.89464 139.4274 144.9125 0 9.013878 171.3309 191.6297 20.67003 24.62214 111.5062 193.799 189.8427 190.6543 191.4399
43.00996 139.6158 144.7229 9.013878 0 168.0137 187.1148 12.04159 15.81139 102.8047 187.6836 183.4802 184.1631 184.6818
151.0636 67.86758 60.79987 171.3309 168.0137 0 32.98995 160.1469 159.3703 136.0945 69.24607 73.86391 77.63291 85.3215
176.0022 100.7766 93.7815 191.6297 187.1148 32.98995 0 177.9092 176.4716 136.1914 41.94069 48.63056 52.49012 60.70712
48.02236 136.1424 140.7331 20.67003 12.04159 160.1469 177.9092 0 4.123106 90.84868 176.9479 172.5399 173.1172 173.4273
51.59762 137.1458 141.5456 24.62214 15.81139 159.3703 176.4716 4.123106 0 86.99402 174.6396 170.097 170.6006 170.7575
126.5045 154.0774 154.0015 111.5062 102.8047 136.0945 136.1914 90.84868 86.99402 0 115.1174 108.0235 106.8116 103.5241
186.176 132.3247 126.4465 193.799 187.6836 69.24607 41.94069 176.9479 174.6396 115.1174 0 8.244746 11.51999 19.49641
183.7213 134.8642 129.3174 189.8427 183.4802 73.86391 48.63056 172.5399 170.097 108.0235 8.244746 0 3.881044 12.07702
185.2716 138.1952 132.7313 190.6543 184.1631 77.63291 52.49012 173.1172 170.6006 106.8116 11.51999 3.881044 0 8.224229
187.6651 144.6921 139.4369 191.4399 184.6818 85.3215 60.70712 173.4273 170.7575 103.5241 19.49641 12.07702 8.224229 0
