85.5 153.5
86 178.9167
88.23529 185.2941
119.0405 106.1637
92 190.6667
102.439 221.3171
97.75 207.75
102.5 79.5
120.2099 77.35802
122.1765 245.0588
135 66
142.3333 74.44444
148.75 71.41667
154.1111 76.25926
152 85
174.3655 79.92437
159.381 262.3095
160 87
173.5 261.5
190.1176 266.2353
192.5 96
199.5943 86.87736
202.5 262
212.3333 258.6667
222.8116 252.3623
223.7241 87.5
225.65 118.35
224 132.5
226 125
226.3333 127.6667
232.4545 114.3182
231 246
238.0455 242.6364
236.4 123.2
243.7 144.4696
242.1111 174.4444
244 241
251.375 231
260.6447 198.5736
