0 104.3456 100.6006 99.31961 107.5658 107.1519 106.6931 147.3333 126.8498 152.9695
104.3456 0 8.602325 12.20656 12.04159 16.00781 21.0765 142.7787 150.2332 218.6801
100.6006 8.602325 0 3.605551 7.81025 10.06231 14.139 134.2948 141.6757 210.7724
99.31961 12.20656 3.605551 0 8.246211 8.845903 11.79911 130.725 138.105 207.5235
107.5658 12.04159 7.81025 8.246211 0 4.272002 9.599063 132.611 142.1302 213.49
107.1519 16.00781 10.06231 8.845903 4.272002 0 5.328416 128.3868 138.2434 210.2647
106.6931 21.0765 14.139 11.79911 9.599063 5.328416 0 123.0973 133.3529 206.1761
147.3333 142.7787 134.2948 130.725 132.611 128.3868 123.0973 0 38.7294 123.3977
126.8498 150.2332 141.6757 138.105 142.1302 138.2434 133.3529 38.7294 0 87.02299
152.9695 218.6801 210.7724 207.5235 213.49 210.2647 206.1761 123.3977 87.02299 0
