0 96.76577 102.9367 146.3997 51.95283 58.5752 59.99156 143.9265 153.9358 179.1144
96.76577 0 7.385872 62.16618 139.1402 144.5403 142.99 156.1086 77.40317 119.3723
102.9367 7.385872 0 54.97829 144.0561 149.2996 147.5305 155.1262 70.59085 113.323
146.3997 62.16618 54.97829 0 177.1333 181.0546 177.8288 145.3541 18.83789 65.60883
51.95283 139.1402 144.0561 177.1333 0 6.685058 10.17213 124.775 179.8534 193.4927
58.5752 144.5403 149.2996 181.0546 6.685058 0 5.813394 122.7367 183.1934 195.3612
59.99156 142.99 147.5305 177.8288 10.17213 5.813394 0 116.9291 179.4832 190.6841
143.9265 156.1086 155.1262 145.3541 124.775 122.7367 116.9291 0 134.3346 114.9591
153.9358 77.40317 70.59085 18.83789 179.8534 183.1934 179.4832 134.3346 0 46.77464
179.1144 119.3723 113.323 65.60883 193.4927 195.3612 190.6841 114.9591 46.77464 0
