153.5626 157.7968
45 128
48.11111 115.5556
51 112
140.6667 289.6667
140 292
242 264
258 75
153.5626 157.7968
45 128
48.11111 115.5556
51 112
140.6667 289.6667
140 292
242 264
258 75
153.5626 157.7968
45 128
48.11111 115.5556
51 112
140.6667 289.6667
140 292
242 264
258 75
153.5626 157.7968
45 128
48.11111 115.5556
51 112
140.6667 289.6667
140 292
242 264
258 75
153.5626 157.7968
45 128
48.11111 115.5556
51 112
140.6667 289.6667
140 292
242 264
258 75
153.5626 157.7968
45 128
48.11111 115.5556
51 112
140.6667 289.6667
140 292
242 264
258 75
