0 79.60279 29.37547 35.90478 39.11934 61.48277 70.01958 113.6183 118.779 159.8345
79.60279 0 103.9076 109.3206 109.1446 132.0226 140.0267 164.0935 42.59265 129.9632
29.37547 103.9076 0 6.559556 11.32598 32.13945 40.66462 87.91948 139.6282 160.6775
35.90478 109.3206 6.559556 0 6.508541 25.587 34.11785 82.14173 144.2259 160.9036
39.11934 109.1446 11.32598 6.508541 0 23.34524 31.7805 76.60653 142.7454 155.5044
61.48277 132.0226 32.13945 25.587 23.34524 0 8.544004 62.04326 164.2475 165.6021
70.01958 140.0267 40.66462 34.11785 31.7805 8.544004 0 56.77062 171.5554 168.5275
113.6183 164.0935 87.91948 82.14173 76.60653 62.04326 56.77062 0 184.7282 144.8248
118.779 42.59265 139.6282 144.2259 142.7454 164.2475 171.5554 184.7282 0 111.1757
159.8345 129.9632 160.6775 160.9036 155.5044 165.6021 168.5275 144.8248 111.1757 0
