0 92.99111 39.1464 80.39255 54.08304 103.4719 31.57749 116.2093 123.7335 45.52364 34.89005 42.16678 44.66496 38.29143 52.68234 141.8738 49.90062 139.8614 56.31676 46.34048 138.3492 161.9882 79.69177 170.8044 119.0765 171.5715 174.2176 176.0962 119.669 125.0676 127.7347 175.1256 132.7856 177.5924 180.8087 159.0472 172.2612 166.5581 164.7827
92.99111 0 59.31842 13.31914 141.3327 14.02054 64.41672 27.49466 36.90069 137.8672 127.6562 134.9313 137.6151 131.2678 145.54 67.49732 140.9035 70.81202 140.6192 132.6756 72.5612 98.3593 155.0173 114.4171 166.6146 121.8283 124.4015 136.9536 139.1495 135.7356 140.297 143.0473 142.3733 148.428 160.2144 165.4849 165.1664 165.4317 177.6526
39.1464 59.31842 0 46.01087 82.18424 71.90617 7.81025 85.5292 94.23508 80.6387 71.27692 78.36613 81.5414 76.02631 90.63541 118.7916 89.00071 119 94.47529 84.85281 118.7949 144.443 115.58 156.7466 145.878 160.4134 163.1265 169.6367 134.8935 136.8941 140.5366 171.6175 144.6378 175.4056 182.3299 170.8907 179.0642 175.5984 179.4713
80.39255 13.31914 46.01087 0 128.0791 26.59234 51.24451 40.31575 49.5101 124.9656 114.8747 122.1362 124.908 118.6802 133.0505 78.30231 128.9059 80.65978 129.6047 121.3136 81.81619 107.9148 145.3276 123.0664 160.7322 129.5226 132.1599 143.2317 136.4524 134.2125 138.6379 148.3242 141.213 153.3548 164.041 165.3554 167.0404 166.4191 176.8225
54.08304 141.3327 82.18424 128.0791 0 153.3699 77.00162 166.7368 174.9471 20.4267 27.24059 24.69818 27.40894 31.75295 35.18088 195.3652 46.89312 193.6989 66.40706 58.77287 192.3161 216.0711 92.97397 224.6961 147.0001 225.0408 227.6598 228.3645 161.3025 169.1516 170.913 226.3726 176.449 228.2666 229.656 201.5646 218.1236 211.0055 204.5523
103.4719 14.02054 71.90617 26.59234 153.3699 0 76.39065 13.73251 22.96562 148.8008 138.3428 145.6251 148.1081 141.5345 155.5633 53.86871 150.0509 57.73316 148.2246 140.8453 59.88203 85.31281 160.6927 101.8979 167.549 109.9598 112.4734 126.1104 136.806 132.1984 136.856 132.9988 138.3997 138.6478 151.3293 160.2948 158.0392 159.1482 173.0898
31.57749 64.41672 7.81025 51.24451 77.00162 76.39065 0 89.83143 98.23569 74.12962 64.45619 71.62576 74.67262 68.942 83.53309 121.1813 81.4771 120.8305 86.67585 77.07788 120.3019 145.6116 107.8237 157.1727 139.0369 160.2169 162.9271 168.4872 129.6312 132.1855 135.6886 169.8781 139.966 173.4195 179.6541 166.3314 175.4056 171.5337 174.4724
116.2093 27.49466 85.5292 40.31575 166.7368 13.73251 89.83143 0 9.529898 161.6656 151.0984 158.3717 160.7445 154.0613 167.927 42.66925 161.9114 47.87495 159.1046 152.1226 50.83589 75.10444 170.16 92.53675 173.1335 101.6211 104.0181 119.1824 139.594 133.8496 138.5573 127.1171 139.5436 133.08 146.8187 159.9806 155.5889 157.6467 173.356
123.7335 36.90069 94.23508 49.5101 174.9471 22.96562 98.23569 9.529898 0 169.2532 158.5788 165.8327 168.0841 161.2955 174.9744 34.00214 168.4783 40.00312 164.7952 158.1779 43.46039 66.73167 174.6421 84.55113 174.6258 94.18436 96.5013 112.5073 139.23 132.7262 137.4407 121.0488 138.0362 127.1803 141.5261 157.3796 151.587 154.2613 171.0961
45.52364 137.8672 80.6387 124.9656 20.4267 148.8008 74.12962 161.6656 169.2532 0 11.0218 4.883646 6.9857 12.30447 16.08035 186.6949 26.54573 184.1934 45.98089 38.55645 182.3499 205.0507 72.60545 212.3526 126.6847 211.7448 214.3074 213.5946 142.5477 150.9258 152.4403 210.797 158.0583 212.307 212.7264 182.7542 200.1216 192.6245 185.1938
34.89005 127.6562 71.27692 114.8747 27.24059 138.3428 64.45619 151.0984 158.5788 11.0218 0 7.283543 10.28591 6.957011 20.17534 175.7098 24.99623 173.1779 42.07428 33.11193 171.3284 194.0498 69.24491 201.4488 120.9862 200.9645 203.5369 203.1163 134.0644 141.993 143.7057 200.5519 149.2572 202.1954 203.0252 174.3259 191.0392 183.822 177.3699
42.16678 134.9313 78.36613 122.1362 24.69818 145.6251 71.62576 158.3717 165.8327 4.883646 7.283543 0 4.031129 7.433034 14.56117 182.7426 22.94949 180.1118 41.90278 34.07712 178.1997 200.734 68.7711 207.8601 122.303 207.1417 209.6974 208.8468 137.7044 146.0522 147.5782 205.988 153.1923 207.4739 207.8515 177.9194 195.2431 187.76 180.4303
44.66496 137.6151 81.5414 124.908 27.40894 148.1081 74.67262 160.7445 168.0841 6.9857 10.28591 4.031129 0 7.28011 10.54093 184.3969 19.59092 181.593 39.00357 31.76476 179.5825 201.8446 65.62903 208.6382 119.7809 207.6699 210.2076 208.9516 136.3607 144.9586 146.3662 205.8435 152.0144 207.2017 207.2373 176.5161 194.2089 186.5605 178.721
38.29143 131.2678 76.02631 118.6802 31.75295 141.5345 68.942 154.0613 161.2955 12.30447 6.957011 7.433034 7.28011 0 14.60974 177.2561 18.04906 174.3932 35.65652 27.20294 172.3569 194.5732 62.77006 201.3633 115.4188 200.4273 202.9686 201.8297 130.2776 138.6218 140.1453 198.8305 145.7593 200.2554 200.5065 170.497 187.8177 180.327 173.0669
