0 18.98444 46.26903 93.95403 74.95369 118.7361 118.8053 149.5458 115.6662 110.025 119.0851 120.1801 121.9128 129.1288 137.5353 140.832 154.7538 140.6743 159.3282 148.3653 164.3049 163.6462 176.3805 174.8378
18.98444 0 27.29538 108.6201 56.2626 132.4963 132.181 154.561 127.2923 92.74163 129.9196 130.5467 105.3301 112.5794 121.6387 147.6355 141.1623 136.3433 146.7318 143.5936 151.865 151.7759 170.1228 165.8455
46.26903 27.29538 0 131.0539 29.63299 153.5477 152.7872 164.292 145.9245 68.77396 147.5561 147.6067 82.53682 89.71983 99.85741 159.8626 123.1481 133.4412 130.3131 139.7963 135.6119 136.4781 163.3972 154.9457
93.95403 108.6201 131.0539 0 152.2407 25.68083 26.7751 90.71315 31.94329 171.9945 38.5825 41.85099 177.7182 183.6686 186.8744 75.17756 188.2702 130.5276 186.6724 138.326 190.0208 186.3844 167.8685 180.5924
74.95369 56.2626 29.63299 152.2407 0 172.7391 171.4887 170.8788 162.5932 41.1255 163.1057 162.5335 55.8143 62.71474 73.77635 169.2608 100.6026 127.5139 109.3335 132.5951 114.6667 116.5627 152.1394 139.3514
118.7361 132.4963 153.5477 25.68083 172.7391 0 3.63361 78.7235 19.14828 188.6789 25.387 29.15476 192.8326 198.2851 200.171 62.12643 197.6908 131.7953 194.6079 138.959 197.3995 193.1517 166.9846 183.0956
118.8053 132.181 152.7872 26.7751 171.4887 3.63361 0 75.11171 15.648 186.7383 21.77334 25.53337 190.6629 196.0439 197.762 58.52231 194.8693 128.4366 191.6551 135.5596 194.3978 190.1036 163.4972 179.7643
149.5458 154.561 164.292 90.71315 170.8788 78.7235 75.11171 0 61.10761 168.7889 54.10893 50.34318 166.6197 169.7163 166.8472 16.63772 152.371 72.73494 145.2948 77.04699 146.3008 140.7559 98.74313 120.902
115.6662 127.2923 145.9245 31.94329 162.5932 19.14828 15.648 61.10761 0 175.2151 7.038567 10.76511 178.3286 183.4569 184.6163 44.79967 180.4704 112.8697 176.904 119.9482 179.5213 175.1161 147.8508 164.2265
110.025 92.74163 68.77396 171.9945 41.1255 188.6789 186.7383 168.7889 175.2151 0 174.0851 172.6444 15.05938 21.64916 33.1264 171.1939 62.82223 110.8704 73.09582 113.7514 78.25811 81.34082 126.5532 108.6485
119.0851 129.9196 147.5561 38.5825 163.1057 25.387 21.77334 54.10893 7.038567 174.0851 0 3.807887 176.6194 181.5503 182.2696 37.76687 176.9854 107.7056 173.0319 114.6058 175.4939 170.9497 142.1046 159.1053
120.1801 130.5467 147.6067 41.85099 162.5335 29.15476 25.53337 50.34318 10.76511 172.6444 3.807887 0 174.884 179.7137 180.2155 34.05428 174.3907 104.4031 170.2612 111.2277 172.6524 168.0478 138.5655 155.8012
121.9128 105.3301 82.53682 177.7182 55.8143 192.8326 190.6629 166.6197 178.3286 15.05938 176.6194 174.884 0 7.250479 18.08097 170.4718 48.42846 104.3235 59.1933 106.2416 64.22575 67.7379 116.1173 96.46797
129.1288 112.5794 89.71983 183.6686 62.71474 198.2851 196.0439 169.7163 183.4569 21.64916 181.5503 179.7137 7.250479 0 12.03938 174.1743 44.05915 105.5509 55.37047 106.9215 60.19461 64.17992 114.9096 94.04786
137.5353 121.6387 99.85741 186.8744 73.77635 200.171 197.762 166.8472 184.6163 33.1264 182.2696 180.2155 18.08097 12.03938 0 172.4028 32.53987 99.98541 44.17438 100.5293 48.79935 53.13683 105.9737 83.88603
140.832 147.6355 159.8626 75.17756 169.2608 62.12643 58.52231 16.63772 44.79967 171.1939 37.76687 34.05428 170.4718 174.1743 172.4028 0 160.6888 83.28767 154.5377 88.62848 156.0156 150.739 112.5854 133.2698
154.7538 141.1623 123.1481 188.2702 100.6026 197.6908 194.8693 152.371 180.4704 62.82223 176.9854 174.3907 48.42846 44.05915 32.53987 160.6888 0 80.70896 12.01416 78.93374 16.28219 21.0799 77.53498 53.08509
140.6743 136.3433 133.4412 130.5276 127.5139 131.7953 128.4366 72.73494 112.8697 110.8704 107.7056 104.4031 104.3235 105.5509 99.98541 83.28767 80.70896 0 72.81636 8.221922 73.60554 68.02251 38.46091 51.40039
159.3282 146.7318 130.3131 186.6724 109.3335 194.6079 191.6551 145.2948 176.904 73.09582 173.0319 170.2612 59.1933 55.37047 44.17438 154.5377 12.01416 72.81636 0 70.13669 5.339493 9.071093 66.1824 41.18522
148.3653 143.5936 139.7963 138.326 132.5951 138.959 135.5596 77.04699 119.9482 113.7514 114.6058 111.2277 106.2416 106.9215 100.5293 88.62848 78.93374 8.221922 70.13669 0 70.35748 64.52102 30.25609 44.86424
164.3049 151.865 135.6119 190.0208 114.6667 197.3995 194.3978 146.3008 179.5213 78.25811 175.4939 172.6524 64.22575 60.19461 48.79935 156.0156 16.28219 73.60554 5.339493 70.35748 0 6.176191 64.08761 38.21103
163.6462 151.7759 136.4781 186.3844 116.5627 193.1517 190.1036 140.7559 175.1161 81.34082 170.9497 168.0478 67.7379 64.17992 53.13683 150.739 21.0799 68.02251 9.071093 64.52102 6.176191 0 57.96548 32.35062
176.3805 170.1228 163.3972 167.8685 152.1394 166.9846 163.4972 98.74313 147.8508 126.5532 142.1046 138.5655 116.1173 114.9096 105.9737 112.5854 77.53498 38.46091 66.1824 30.25609 64.08761 57.96548 0 27.18669
174.8378 165.8455 154.9457 180.5924 139.3514 183.0956 179.7643 120.902 164.2265 108.6485 159.1053 155.8012 96.46797 94.04786 83.88603 133.2698 53.08509 51.40039 41.18522 44.86424 38.21103 32.35062 27.18669 0
